Distance_(microns),Gray_Value
0.000000,77.894
0.040000,58.994
0.080000,44.776
0.120000,8.964
0.160000,52.629
0.200000,160.760
0.240000,137.058
0.280000,91.971
0.320000,8.571
0.360000,3.703
0.400000,372.651
0.440000,616.923
0.480000,204.328
0.520000,0.000
0.560000,2.039
0.600000,25.809
0.640000,42.808
0.680000,101.435
0.720000,56.833
0.760000,6.690
