1.0	1516.5
2.0	1527.7
3.0	1596.6
4.0	1527.1
5.0	1259.4
6.0	1298.9
7.0	1288.1
8.0	1211.2
9.0	1192.5
10.0	1200.4
11.0	1207.8
12.0	1137.0
13.0	1126.2
14.0	1165.4
15.0	1129.6
16.0	1098.4
17.0	1145.0
18.0	1172.6
19.0	1111.7
20.0	1038.5
21.0	1126.1
22.0	1081.7
23.0	1059.8
24.0	998.0
25.0	1010.8
26.0	1003.5
27.0	969.1
28.0	980.8
29.0	990.2
30.0	1032.4
31.0	972.2
32.0	960.2
33.0	1010.4
34.0	1009.5
35.0	971.2
36.0	959.8
37.0	981.0
38.0	940.8
39.0	936.4
40.0	905.4
41.0	945.0
42.0	942.4
43.0	992.0
44.0	966.5
45.0	998.6
46.0	973.3
47.0	934.7
48.0	951.5
49.0	1037.5
50.0	962.5
51.0	926.2
52.0	958.3
53.0	1004.6
54.0	1044.7
55.0	1011.4
56.0	1021.1
57.0	1052.1
58.0	1030.2
59.0	1046.8
60.0	1033.4
61.0	1041.8
62.0	1085.2
63.0	1067.4
64.0	1002.1
65.0	970.8
66.0	1072.3
67.0	973.6
68.0	1002.7
69.0	1052.4
70.0	1098.6
71.0	1029.6
72.0	1099.9
73.0	1124.0
74.0	1111.4
75.0	1054.9
76.0	1079.1
77.0	1030.6
78.0	1119.8
79.0	1045.8
80.0	1073.5
81.0	1102.3
82.0	1064.1
83.0	1035.0
84.0	987.2
85.0	1021.3
86.0	1067.2
87.0	986.6
88.0	967.6
89.0	1035.1
90.0	960.0
91.0	929.5
92.0	894.9
93.0	926.5
94.0	964.7
95.0	959.5
96.0	923.4
97.0	1010.3
98.0	1068.8
99.0	968.0
100.0	963.9
