1.0	1948.5
2.0	1969.9
3.0	1964.6
4.0	1772.0
5.0	272.1
6.0	312.3
7.0	352.9
8.0	331.4
9.0	348.4
10.0	379.5
11.0	396.5
12.0	389.3
13.0	426.1
14.0	461.8
15.0	451.7
16.0	453.9
17.0	493.5
18.0	533.5
19.0	540.1
20.0	480.8
21.0	536.4
22.0	533.3
23.0	555.0
24.0	547.6
25.0	562.5
26.0	534.9
27.0	557.8
28.0	546.2
29.0	611.0
30.0	564.5
31.0	590.3
32.0	562.8
33.0	604.3
34.0	544.6
35.0	549.3
36.0	521.3
37.0	572.3
38.0	556.4
39.0	511.5
40.0	538.3
41.0	538.6
42.0	528.2
43.0	511.2
44.0	510.1
45.0	570.2
46.0	545.7
47.0	538.1
48.0	536.0
49.0	546.8
50.0	576.8
51.0	538.9
52.0	542.8
53.0	567.8
54.0	521.1
55.0	525.0
56.0	550.5
57.0	607.2
58.0	608.4
59.0	590.6
60.0	609.7
61.0	624.7
62.0	636.9
63.0	630.7
64.0	641.3
65.0	588.3
66.0	647.9
67.0	620.3
68.0	581.2
69.0	606.6
70.0	620.6
71.0	696.5
72.0	641.0
73.0	584.4
74.0	694.7
75.0	696.0
76.0	615.8
77.0	658.2
78.0	683.6
79.0	657.2
80.0	648.2
81.0	671.0
82.0	718.4
83.0	711.6
84.0	717.5
85.0	774.1
86.0	740.5
87.0	734.3
88.0	725.2
89.0	742.6
90.0	750.4
91.0	739.3
92.0	700.2
93.0	734.3
94.0	695.2
95.0	700.3
96.0	721.9
97.0	709.8
98.0	656.5
99.0	633.4
100.0	647.3
