Distance_(microns),Gray_Value
0.000000,144.866
0.040000,201.867
0.080000,277.662
0.120000,415.922
0.160000,421.222
0.200000,251.507
0.240000,57.935
0.280000,132.328
0.320000,372.096
0.360000,540.899
0.400000,420.515
0.440000,174.140
0.480000,57.105
0.520000,74.656
0.560000,56.779
