Distance_(microns),Gray_Value
0.000000,16.411
0.040000,44.311
0.080000,70.905
0.120000,59.425
0.160000,19.552
0.200000,5.426
0.240000,84.519
0.280000,289.504
0.320000,356.919
0.360000,182.144
0.400000,21.363
0.440000,21.857
0.480000,8.893
0.520000,9.291
0.560000,23.805
