Distance_(microns),Gray_Value
0.000000,85.629
0.040000,108.958
0.080000,27.518
0.120000,0.000
0.160000,1.993
0.200000,255.150
0.240000,519.034
0.280000,441.636
0.320000,158.605
0.360000,52.716
0.400000,73.093
0.440000,58.483
0.480000,58.041
