Distance_(microns),Gray_Value
0.000000,42.531
0.040000,56.078
0.080000,10.920
0.120000,0.000
0.160000,184.308
0.200000,487.867
0.240000,424.085
0.280000,93.269
0.320000,0.000
0.360000,38.035
0.400000,69.562
0.440000,98.017
0.480000,79.428
