,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells,nor_intensity,nor_length
14,0,78,404.34375,380.53125,7.656112457483849,3,3.2,0.725,10747.611328125,1844.1546139270067,32.169908772759484,20.10619298297468,256.0,804.247719318987,8903.456714197993,1,0.41604060053201924,0.64
52,0,230,711.1136363636364,417.45454545454544,9.460372850784328,2,3.7,0.78,13089.80078125,3002.062721896218,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10087.738059353782,1,0.471379682627154,0.74
62,0,255,710.0370370370371,609.1296296296297,10.226827612029975,1,4.2,0.7076923076923077,15873.71484375,3367.140383605147,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,12506.574460144851,1,0.5844070360559703,0.8400000000000001
43,0,201,693.4222222222222,466.6,8.687432919971846,4,3.7,0.7307692307692307,12782.0224609375,2920.283940494992,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,9861.738520442508,1,0.46081917934097893,0.74
54,0,235,690.0,497.77777777777777,8.743251365736,1,4.5,0.782608695652174,21472.0546875,3849.2792193512432,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,17622.775468148757,1,0.8234768050388594,0.9
51,0,215,668.258064516129,629.5806451612904,8.093868523268753,0,3.2,0.7435897435897436,10275.953125,2482.9413707340136,32.169908772759484,20.10619298297468,256.0,804.247719318987,7793.011754265986,1,0.3641517440105798,0.64
49,0,210,655.6511627906976,480.0232558139535,9.398625227213769,0,3.7,0.7254901960784313,13509.8798828125,2844.5053620496765,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10665.374520762824,1,0.4983714710985439,0.74
48,0,209,654.1034482758621,493.3103448275862,7.210297618692635,0,3.2,0.7837837837837838,10895.390625,2216.698500232771,32.169908772759484,20.10619298297468,256.0,804.247719318987,8678.692124767229,1,0.40553780394785777,0.64
46,0,201,639.551724137931,488.41379310344826,6.587153268826374,0,3.0,0.7575757575757576,9857.3837890625,1608.8161354688928,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8248.567653593607,1,0.38543895368835945,0.6
44,0,163,577.5714285714286,347.45238095238096,8.32446168125,0,3.7,0.7755102040816326,16775.80078125,2067.3677164921537,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14708.433064757846,1,0.6872954540665813,0.74
43,0,160,571.074074074074,455.55555555555554,6.812208487977921,0,2.9000000000000004,0.7931034482758621,8820.00390625,2374.5398593018763,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6445.464046948124,1,0.30118355363301025,0.5800000000000001
42,0,156,563.6730769230769,346.8076923076923,9.001776811857312,0,4.0,0.711864406779661,16632.9375,2445.344276518561,50.26548245743669,25.132741228718345,320.0,1005.309649148734,14187.59322348144,1,0.6629576572645719,0.8
41,0,153,554.7906976744187,454.6046511627907,8.350699998411855,0,3.7,0.7254901960784313,17555.3046875,2667.3296512803063,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14887.975036219694,1,0.6956850887922238,0.74
38,0,146,538.0333333333333,384.4333333333333,6.395877956185576,0,3.2,0.8108108108108109,10788.96875,2516.1370000687893,32.169908772759484,20.10619298297468,256.0,804.247719318987,8272.83174993121,1,0.38657276604188784,0.64
35,0,131,495.1111111111111,382.6296296296296,6.508849221730609,0,3.0,0.75,11083.88671875,1414.955039376393,28.274333882308134,18.84955592153876,240.0,753.9822368615504,9668.931679373609,1,0.45180970397428566,0.6
32,0,123,475.6410256410256,358.46153846153845,8.325536050864512,0,3.2,0.7272727272727273,12425.330078125,2144.5653813050594,32.169908772759484,20.10619298297468,256.0,804.247719318987,10280.76469681994,1,0.4803994286368173,0.64
31,0,115,463.40425531914894,372.9148936170213,8.473595609737512,0,4.300000000000001,0.7142857142857143,20966.20703125,3018.417512928747,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,17947.789518321253,1,0.8386640570192595,0.8600000000000001
30,0,113,459.1707317073171,359.4878048780488,8.752624373322476,0,3.2,0.7727272727272727,13423.0068359375,1936.6492665948167,32.169908772759484,20.10619298297468,256.0,804.247719318987,11486.357569342685,1,0.5367343554840093,0.64
17,0,78,405.4285714285714,378.6428571428572,8.35778165811153,0,3.7,0.74,14462.595703125,2455.769088312518,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12006.826614812482,1,0.5610548257447654,0.74
58,0,243,694.5925925925926,466.6111111111111,8.844439487843445,1,4.2,0.7903225806451613,17601.21875,3066.937374928035,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,14534.281375071963,1,0.679157696352205,0.8400000000000001
53,0,221,673.3783783783783,661.1351351351351,7.506793899705435,0,3.7,0.8222222222222222,12519.322265625,2573.114069723524,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,9946.208195901476,1,0.46476627715172614,0.74
55,0,229,681.0909090909091,408.1363636363636,8.121304710919636,0,3.7,0.8936170212765957,15983.341796875,2885.049661179073,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13098.292135695929,1,0.6120568113043983,0.74
18,0,79,411.5263157894737,333.7105263157895,8.391589367592097,0,3.2,0.7045454545454546,10978.68359375,1692.1935161934234,32.169908772759484,20.10619298297468,256.0,804.247719318987,9286.490077556577,1,0.43393897816566157,0.64
63,0,256,710.7916666666666,416.4375,8.242583051247971,0,4.0,0.7321428571428571,14451.05859375,2929.7548042088747,50.26548245743669,25.132741228718345,320.0,1005.309649148734,11521.303789541123,1,0.5383673219715644,0.8
45,0,205,655.4516129032259,480.4516129032258,7.294820576136178,1,3.0,0.7142857142857143,9006.560546875,1956.583999875933,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7049.976546999067,1,0.3294312052613095,0.6
48,0,213,668.4137931034483,629.2758620689655,6.278954609436001,1,3.0,0.8125,8626.05859375,1866.5855336375532,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6759.473060112447,1,0.31585656239836135,0.6
44,0,197,639.0,488.5,6.201736729460423,1,2.9000000000000004,0.8214285714285714,8227.3427734375,1559.7529018239584,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6667.589871613542,1,0.31156304605420687,0.5800000000000001
40,0,161,577.1428571428571,347.0,8.313240413729602,1,3.7,0.8125,14505.087890625,2005.7293831324205,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12499.35850749258,1,0.5840698491215885,0.74
61,0,244,695.0681818181819,467.4090909090909,7.657438451359805,0,4.0,0.86,15748.291015625,3390.057888993295,50.26548245743669,25.132741228718345,320.0,1005.309649148734,12358.233126631703,1,0.5774753443030229,0.8
37,0,151,543.9130434782609,367.1304347826087,8.120519974753513,1,4.0,0.7272727272727273,19548.955078125,2135.9358543008566,50.26548245743669,25.132741228718345,320.0,1005.309649148734,17413.019223824143,1,0.8136753181944306,0.8
36,0,147,537.5,405.5,6.324555320336759,1,3.2,0.7692307692307693,11888.3125,2274.482180329971,32.169908772759484,20.10619298297468,256.0,804.247719318987,9613.830319670027,1,0.44923492841046986,0.64
39,0,154,564.0909090909091,347.20454545454544,8.8340203679381,1,3.7,0.8163265306122449,15128.71875,2381.979850649368,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12746.738899350632,1,0.595629436604543,0.74
4,0,28,201.8,429.2,6.99309558714835,1,3.7,0.7391304347826086,11315.2265625,2474.1795003679,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,8841.0470621321,1,0.41312432318514525,0.74
79,0,295,766.1304347826087,597.4782608695652,8.725580121415375,0,3.7,0.82,12928.1650390625,2888.8691616849974,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10039.295877377504,1,0.46911607702683106,0.74
