,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells,nor_intensity,nor_length
25,0,111,375.8285714285714,302.42857142857144,7.140513161545179,2,3.2,0.7142857142857143,10180.51367,1843.4834056599063,32.169908772759484,20.10619298297468,256.0,804.2477193,8337.030266215093,1,0.4308091264565628,0.5423728813559322
23,0,99,365.05405405405406,449.5675675675676,7.457115563215433,2,3.7,0.8222222222222222,11051.8584,2588.485743,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,8463.372656,1,0.43733776469339863,0.6271186440677966
22,0,95,359.35714285714283,517.0714285714286,6.564545038827677,2,3.0,0.78125,8184.614746,1447.8179268660606,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6736.796819227689,1,0.3481183898981366,0.5084745762711864
55,0,244,527.0,436.75757575757575,7.087848772,2,3.2,0.75,8841.696289,2155.579035399016,32.169908772759484,20.10619298297468,256.0,804.2477193,6686.117253663484,1,0.34549956536796905,0.5423728813559322
45,0,207,495.6578947368421,704.3684210526316,7.288664267762495,1,3.7,0.7659574468085106,13232.70801,2473.266394090606,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10759.441613721894,1,0.5559852243252406,0.6271186440677966
45,0,201,481.70454545454544,436.7272727272728,7.826647335821837,2,4.2,0.711864407,14826.74023,3733.6953040243834,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,11093.044930350618,1,0.573223899108783,0.711864406779661
43,0,193,481.0,437.3142857142857,7.354556168800401,1,3.2,0.8,8852.807617,2084.894902308879,32.169908772759484,20.10619298297468,256.0,804.2477193,6767.912714878621,1,0.3497262780065214,0.5423728813559322
56,0,294,603.1555555555556,701.8222222222222,8.501379734300686,0,3.7,0.7647058823529411,13849.10156,2310.4359792731702,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11538.66558322683,1,0.5962509768650642,0.6271186440677966
55,0,291,602.5952380952381,647.4047619047619,8.689571388300207,0,3.7,0.74,11388.17383,2448.7994731077924,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,8939.374355017208,1,0.46193475781893045,0.6271186440677966
49,0,267,581.0,561.0,7.014174666289113,0,3.0,0.8064516129032258,8003.710938,1773.413115483709,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6230.297822016291,1,0.32194547417489433,0.5084745762711864
48,0,266,580.7631578947369,544.0789474,7.8433160233224255,0,3.7,0.7659574468085106,13228.04492,2830.829123,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10397.21579889697,1,0.5372675056794155,0.6271186440677966
45,0,259,575.7567567567568,477.2972972972973,7.697208806128075,0,3.2,0.7209302325581395,10213.92969,2109.934663341613,32.169908772759484,20.10619298297468,256.0,804.2477193,8103.995024158386,1,0.4187672235416989,0.5423728813559322
37,0,195,511.6842105263158,713.1578947368421,7.873008801320617,0,3.2,0.7441860465116279,9375.249023,2038.306782243395,32.169908772759484,20.10619298297468,256.0,804.2477193,7336.942241194105,1,0.3791304069747682,0.5423728813559322
34,0,189,507.5483870967742,408.1935483870968,7.018683057325421,0,3.0,0.7647058823529411,8259.140625,1412.7557532964274,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6846.384871703573,1,0.35378126164618945,0.5084745762711864
31,0,166,476.0,515.5,6.201736729460423,0,2.9000000000000004,0.8214285714285714,7443.559082,1289.0040073980344,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6154.555074633216,1,0.31803153050507765,0.4915254237288136
30,0,163,473.4285714285714,610.0357142857143,6.404159446235758,0,2.9000000000000004,0.8275862068965517,6761.985352,1579.5721865724772,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5182.413164990023,1,0.2677969033642394,0.4915254237288136
28,0,153,462.0,426.0,6.8339375694179925,0,3.2,1.0,11374.96094,2035.9060118482448,32.169908772759484,20.10619298297468,256.0,804.2477193,9339.054925651755,1,0.4825879199160497,0.5423728813559322
23,0,124,433.0188679245283,705.1132075471698,10.24634832,0,4.2,0.7741935483870968,16010.32227,2773.910471088253,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,13236.411794536749,1,0.6839806046683004,0.711864406779661
21,0,109,402.55,443.5,8.900158101238437,0,3.2,0.7906976744186046,9312.876953,2093.4593177158386,32.169908772759484,20.10619298297468,256.0,804.2477193,7219.417635409161,1,0.373057420414969,0.5423728813559322
18,0,101,385.3636363636364,409.27272727272725,6.833389852774767,0,3.2,0.7948717948717948,9073.337891,1878.6160291671983,32.169908772759484,20.10619298297468,256.0,804.2477193,7194.721861457801,1,0.3717812867722415,0.5423728813559322
16,0,78,354.21875,363.375,6.751628170386682,0,3.2,0.8157894736842105,9733.134766,1915.282030341914,32.169908772759484,20.10619298297468,256.0,804.2477193,7817.852735283086,1,0.4039810580155644,0.5423728813559322
12,0,61,330.3095238095238,605.7857142857143,8.333747016975293,0,3.7,0.74,11483.66211,2425.1535628410056,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,9058.508546533994,1,0.4680909183868536,0.6271186440677966
10,0,48,307.17241379310343,683.7241379310345,6.683337180278178,0,2.9000000000000004,0.7419354838709677,7063.435547,1505.395098333247,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5558.040448541753,1,0.2872071317948528,0.4915254237288136
9,0,42,300.3863636363636,409.5681818181818,9.840117820154264,0,3.7,0.7115384615384616,11080.09863,2182.682111514732,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,8897.416521297768,1,0.4597666215503203,0.6271186440677966
8,0,39,298.4810126582278,471.1139240506329,12.018474964931317,0,5.4,0.7777777777777778,23589.58203,4237.554058240727,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,19352.027973009277,1,1.0,0.9152542372881356
7,0,37,294.7105263157895,533.1842105263158,8.172363672524147,0,3.2,0.7441860465116279,9387.253906,1797.2459739535116,32.169908772759484,20.10619298297468,256.0,804.2477193,7590.007932296488,1,0.3922073667360573,0.5423728813559322
4,0,33,288.22857142857146,421.72857142857146,9.84937539,0,4.300000000000001,0.7945205479452054,17742.32813,2719.684734294191,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,15022.643390705807,1,0.7762826413675217,0.728813559322034
44,0,200,491.1489361702128,468.5744680851064,9.360869436639558,1,4.2,0.7049180327868853,13038.89258,2994.706787921372,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,10044.185790203628,1,0.519024972690846,0.711864406779661
57,0,300,609.4102564102565,544.8461538461538,7.686002911,0,3.2,0.7272727272727273,12134.21973,2568.5937142753974,32.169908772759484,20.10619298297468,256.0,804.2477193,9565.626012287104,1,0.49429579295919296,0.5423728813559322
58,0,310,621.1851851851852,713.0370370370371,7.662676033871959,0,3.0,0.75,7422.25,1725.2472107417998,28.274333882308134,18.84955592153876,240.0,753.9822368615504,5697.002789,1,0.29438789551905065,0.5084745762711864
20,0,105,390.2631578947368,639.0526315789474,7.397706185,0,3.2,0.9230769230769232,11102.08594,1828.3196017155424,32.169908772759484,20.10619298297468,256.0,804.2477193,9273.766335784458,1,0.4792141861679197,0.5423728813559322
64,0,339,647.0810811,684.5945945945946,8.462339321,0,3.2,0.7619047619047619,9985.517578,1866.1342239361256,32.169908772759484,20.10619298297468,256.0,804.2477193,8119.383354188874,1,0.41956240273697243,0.5423728813559322
62,0,331,635.3928571428571,504.3928571428572,6.965270291,0,2.9000000000000004,0.7666666666666667,6421.833984,1629.5638039242476,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4792.270180450752,1,0.24763658812061676,0.4915254237288136
39,0,183,473.3076923076923,534.5,6.672993871925592,1,2.9000000000000004,0.7586206896551724,7057.15918,1297.800288774488,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5759.358890913012,1,0.2976100953835807,0.4915254237288136
37,0,173,462.8510638297872,421.4468085106383,8.305236651336733,1,4.2,0.7333333333333333,14457.07422,3170.668070894899,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,11286.4061478551,1,0.5832156797001592,0.711864406779661
35,0,152,447.4193548387097,703.5483870967741,6.425754631219991,1,3.0,0.7647058823529411,8275.314453,1405.581249507144,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6869.733203617856,1,0.3549877673388666,0.5084745762711864
34,0,146,442.3939393939394,272.5151515151515,6.683175152528593,1,3.2,0.7948717948717948,10374.36426,1643.714116431307,32.169908772759484,20.10619298297468,256.0,804.2477193,8730.650141381193,1,0.451149107140504,0.5423728813559322
31,0,125,407.2558139534884,430.7906976744186,7.669402391,1,3.7,0.76,13527.18164,1936.525657523889,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11590.65598310111,1,0.5989375376713422,0.6271186440677966
30,0,123,405.06382978723406,671.1063829787234,9.997454715180668,1,3.7,0.7358490566037735,11782.74609,2539.6815235563554,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,9243.064570193645,1,0.4776276978870205,0.6271186440677966
29,0,114,389.6666666666667,638.3030303030303,7.079473431319343,1,3.2,0.75,10011.3623,1864.256758,32.169908772759484,20.10619298297468,256.0,804.2477193,8147.105546,1,0.42099492401328464,0.5423728813559322
28,0,113,390.8235294117647,404.4705882352941,8.957897263402534,1,4.0,0.7543859649122807,11949.0,3123.71350283362,50.26548245743669,25.132741228718345,320.0,1005.309649148734,8825.286497,1,0.45603936235049014,0.6779661016949152
25,0,83,354.3333333333333,363.0,7.850972321679099,1,3.7,0.8260869565217391,12593.44336,2177.6601932145422,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10415.783166160458,1,0.5382269589878431,0.6271186440677966
32,0,138,432.9538461538461,703.3538461538461,10.154109984081863,1,4.5,0.7402597402597403,19493.08203,3167.31941009732,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,16325.76262115268,1,0.8436202471349566,0.7627118644067796
19,0,64,329.2,347.42857142857144,7.438259427402749,1,3.2,0.8,9136.660156,2223.636110983789,32.169908772759484,20.10619298297468,256.0,804.2477193,6913.024045266211,1,0.3572247856869557,0.5423728813559322
71,0,369,688.1538461538462,267.84615384615387,7.297672280940203,0,3.2,0.7027027027027027,7292.248047,3541.97252089344,32.169908772759484,20.10619298297468,256.0,804.2477193,3750.27552598156,1,0.1937923783084727,0.5423728813559322
65,0,346,659.5769230769231,690.0384615384615,6.895377754611998,0,2.9000000000000004,0.7586206896551724,6266.510254,1400.5582760553807,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4865.951977850869,1,0.2514440339088764,0.4915254237288136
22,0,75,340.3243243243243,471.1621621621622,7.730256969092097,1,3.2,0.8048780487804879,10269.62891,2708.143643722869,32.169908772759484,20.10619298297468,256.0,804.2477193,7561.48526252713,1,0.39073348142496017,0.5423728813559322
0,0,2,219.3,583.3,6.642691708821135,1,3.2,0.8108108108108109,10101.61719,2296.593510463368,32.169908772759484,20.10619298297468,256.0,804.2477193,7805.023677036632,1,0.4033181270677409,0.5423728813559322
1,0,8,254.15625,560.625,6.910158200998827,1,3.2,0.7692307692307693,8445.072266,1892.0069705089556,32.169908772759484,20.10619298297468,256.0,804.2477193,6553.065295116045,1,0.3386242157284889,0.5423728813559322
9,0,30,287.2352941176471,421.9705882352941,11.655676395372396,1,4.5,0.7125,19746.70313,3056.509337928146,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,16690.193787071854,1,0.8624519254700362,0.7627118644067796
7,0,23,278.0,391.2894736842105,7.201476235970958,1,3.2,0.875,9328.814453,1956.722794985515,32.169908772759484,20.10619298297468,256.0,804.2477193,7372.091658139485,1,0.3809467239516971,0.5423728813559322
12,0,43,299.45652173913044,408.39130434782606,9.231590652939312,1,3.2,0.7291666666666666,12890.0166,2016.0145011520945,32.169908772759484,20.10619298297468,256.0,804.2477193,10874.002100410406,1,0.561905042488396,0.5423728813559322
14,0,47,301.1428571428572,388.5,6.546536707079771,1,2.9000000000000004,0.8275862068965517,6248.350586,1472.2141327918507,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4776.136453145649,1,0.24680289113921486,0.4915254237288136
18,0,60,326.02564102564105,379.38461538461536,8.304282760995752,1,3.2,0.7674418604651163,9541.634766,1703.528694999637,32.169908772759484,20.10619298297468,256.0,804.2477193,7838.106070625363,1,0.40502763232656297,0.5423728813559322
20,0,66,408.0441176470589,443.2058823529412,11.100853227857826,2,4.5,0.8026315789473685,30992.37695,4312.058883416466,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,26680.318069708534,2,0.653659828836281,0.7894736842105263
15,0,56,390.6037735849056,573.7924528301887,8.9478632,2,4.5,0.7428571428571429,29061.12305,5320.0860702290665,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,23741.036976645933,2,0.5816483194092495,0.7894736842105263
17,0,59,394.9259259259259,682.2962962962963,8.475043991345332,2,4.0,0.7166666666666667,17923.47656,3603.502065755427,50.26548245743669,25.132741228718345,320.0,1005.309649148734,14319.974496744571,2,0.3508351007670061,0.7017543859649122
14,0,54,390.5890410958904,630.1232876712329,11.42947330165436,2,4.5,0.7317073170731707,30075.53516,4567.077000008896,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,25508.458156241104,2,0.6249496107475809,0.7894736842105263
16,0,57,389.3666666666667,730.5333333333333,6.175219294351686,2,3.2,0.7631578947368421,15249.58984,2046.118963494664,32.169908772759484,20.10619298297468,256.0,804.2477193,13203.470880255336,2,0.323481095430839,0.5614035087719298
21,0,69,408.5,675.2857142857143,10.216741821529537,2,4.5,0.8051948051948052,31465.65234,4089.672249721829,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,27375.98009402817,2,0.6707033407823005,0.7894736842105263
27,0,86,422.8392857142857,447.375,8.881924756590317,2,4.5,0.7605633802816901,29039.1875,5111.8720962074585,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,23927.31540379254,2,0.5862120852716508,0.7894736842105263
25,0,79,418.0487804878049,521.1951219512196,7.879967915044725,2,3.7,0.8695652173913043,18525.46289,3268.580483305268,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,15256.882407319732,2,0.37378906491622765,0.6491228070175439
26,0,84,419.875,567.3125,8.730746592,2,4.0,0.7321428571428571,19781.06641,3550.5725648475345,50.26548245743669,25.132741228718345,320.0,1005.309649148734,16230.493841402464,2,0.39764225443566265,0.7017543859649122
28,0,87,422.9285714285714,579.3095238095239,7.538449675551298,2,3.7,0.74,21041.51563,3255.266764992848,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,17786.248860007152,2,0.43575778801046294,0.6491228070175439
102,0,302,689.4242424242424,441.4242424242424,6.683175152528592,1,3.2,0.7948717948717948,15141.65625,2708.426905302331,32.169908772759484,20.10619298297468,256.0,804.2477193,12433.22934469767,2,0.30461040772090353,0.5614035087719298
32,0,99,433.2950819672131,352.59016393442624,11.113420231197242,2,4.5,0.7105263157894737,24624.45313,4846.5983232446015,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,19777.8548,2,0.48455153906109527,0.7894736842105263
31,0,98,430.21875,612.21875,7.332848930502224,2,3.2,0.8157894736842105,16225.95117,3995.337606625748,32.169908772759484,20.10619298297468,256.0,804.2477193,12230.613565249252,2,0.29964638160368307,0.5614035087719298
24,0,76,414.5,533.3947368421053,9.037660267226604,2,4.0,0.7058823529411765,18934.42578,2924.616256,50.26548245743669,25.132741228718345,320.0,1005.309649148734,16009.80952535104,2,0.392235554564989,0.7017543859649122
101,0,296,679.8775510204082,485.2857142857143,9.64325013,1,3.7,0.7090909090909091,17475.72656,3076.902476758696,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14398.824085741304,2,0.35276689216142476,0.6491228070175439
67,0,183,524.3617021276596,531.4680851,8.238588930735103,1,4.0,0.8113207547169812,20382.38477,3235.505427,50.26548245743669,25.132741228718345,320.0,1005.309649148734,17146.87933890149,2,0.42009342559030277,0.7017543859649122
95,0,268,626.8245614035088,572.7368421052631,8.867076531955924,1,4.2,0.7272727272727273,23196.30469,3789.258312737569,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,19407.04637476243,2,0.4754668433262633,0.7368421052631579
94,0,267,624.5641025641025,519.7692307692307,8.260353363572355,1,3.2,0.7272727272727273,17098.49805,3068.044176351279,32.169908772759484,20.10619298297468,256.0,804.2477193,14030.45387052372,2,0.3437419318442953,0.5614035087719298
93,0,255,609.6883116883117,491.1688311688312,11.99814669044206,1,4.5,0.8024691358024691,32004.70508,7276.034299252555,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,24728.670778872445,2,0.6058450527626371,0.7894736842105263
91,0,250,603.7,549.25,8.458103229669149,1,3.7,0.7346938775510204,17889.91016,4149.490356305614,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13740.419799944386,2,0.336636183688061,0.6491228070175439
90,0,249,604.0447761,451.9253731343284,10.889829007905869,1,4.5,0.7215189873417721,26964.26758,4812.563330758014,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,22151.704247366983,2,0.5427101419456205,0.7894736842105263
89,0,247,600.2592592592592,560.5925925925926,6.025659376849024,1,3.0,0.75,12560.59277,3207.953530114144,28.274333882308134,18.84955592153876,240.0,753.9822368615504,9352.639243323356,2,0.22913686976989686,0.5263157894736842
88,0,245,598.7966101694915,484.7288136,9.511999515820124,1,4.2,0.7313432835820896,25535.70703,5082.677993673831,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,20453.02903757617,2,0.5010931063473478,0.7368421052631579
86,0,242,595.0277777777778,401.72222222222223,7.412436535250613,1,3.7,0.7608695652173914,15847.15723,2833.940549609252,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13013.216676953249,2,0.3188199242393674,0.6491228070175439
