Distance_(microns),Gray_Value
0.000000,76.451
0.040000,47.628
0.080000,46.543
0.120000,125.212
0.160000,257.414
0.200000,335.629
0.240000,297.651
0.280000,174.811
0.320000,100.525
0.360000,208.105
0.400000,346.978
0.440000,251.607
0.480000,49.957
0.520000,15.573
0.560000,61.660
0.600000,109.353
