LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID556120,556120,,19.651662826538086,14.205679365147297,5.646067009039882,0.0,0.0,0,0.75,1,,593.5135135135135,590.0,507.0,716.0,21960.0,50.16784141571483,20080.91891891892,20000.0,16109.0,24162.0,742994.0,2269.2499541377883,,,0.03408743088244088,0.7799597715328699,-0.010397391563090672,-0.18594941279883145
ID556121,556121,0,19.718467712402344,3.439546119241244,6.053355123523829,0.0,0.0,0,0.75,1,,601.3513513513514,588.0,505.0,774.0,22250.0,66.55416182671416,17640.18918918919,17765.0,13217.0,21987.0,652687.0,2206.2044309154558,,,0.029308377275771194,0.5145520757927454,0.06609337139355313,0.9914028072206712
ID556122,556122,,20.55830955505371,3.8289547508741846,6.926772565916624,0.0,0.0,0,0.75,1,,596.1081081081081,579.0,498.0,774.0,22056.0,63.88000199322676,14571.648648648648,14859.0,10997.0,18551.0,539151.0,2073.162964814556,,,0.028290468172550935,0.513469235706876,0.008449976668500291,0.11778945008964498
ID556123,556123,,14.87056827545166,9.883154908082668,8.097557437204557,0.0,0.0,0,0.75,1,,577.8648648648649,582.0,493.0,677.0,21381.0,46.06044468483305,20220.756756756757,20319.0,17407.0,22622.0,748168.0,1289.4123641196966,,,0.018221414976384465,0.4490224247440437,0.022517637776891235,0.6906970337812129
ID556124,556124,2,18.194717407226562,13.606348471707408,8.519817485531304,0.0,0.0,0,0.75,1,,593.4054054054054,583.0,504.0,826.0,21956.0,57.98537145956128,23473.054054054053,22874.0,20189.0,31258.0,868503.0,2617.2518342077183,,,0.03278517986483561,0.6497265642406076,0.006794928283051712,0.12105923910391575
ID556125,556125,,31.2523193359375,16.724478975483386,9.726026190356867,0.0,0.0,0,0.75,1,,621.3513513513514,599.0,528.0,894.0,22990.0,80.69325189196988,20488.837837837837,20258.0,18183.0,24361.0,758087.0,1565.499876033806,,,0.05479209417673116,0.7999835539494278,-0.026819931931748447,-0.7213711161654588
ID556126,556126,,20.53462028503418,5.8832601942598926,10.22478854093547,0.0,0.0,0,0.75,1,,571.7027027027027,559.0,481.0,740.0,21153.0,63.68492969510347,13127.891891891892,13356.0,10240.0,15234.0,485732.0,1374.5412928558262,,,0.0361799040411926,0.6268964532110669,0.02273750926066467,0.42466444478801185
