LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID346125,346125,1,16.841299057006836,18.657032512336308,9.133875567959633,0.0,0.0,0,0.75,1,,601.1081081081081,586.0,519.0,766.0,22241.0,62.44232173408948,18197.135135135137,18020.0,15352.0,21931.0,673294.0,1801.4387639107026,,,0.02174764812391037,0.409800222481278,0.024387723365216652,0.48097267850608877
ID346124,346124,,27.542211532592773,31.43814200521022,8.563797497200657,0.0,0.0,0,0.75,1,,611.3783783783783,601.0,512.0,854.0,22621.0,66.34436731987934,9128.675675675675,8278.0,5702.0,15446.0,337761.0,2653.7987662767296,,,0.04730884624964415,0.8325371066218206,0.009787092810960199,0.06667970611720016
ID346126,346126,9,19.844097137451172,5.200697284009795,9.567827599032274,0.0,0.0,0,0.75,1,,601.3243243243244,599.0,508.0,739.0,22249.0,59.53246269149391,11779.513513513513,11260.0,9295.0,16316.0,435842.0,1659.8194282916845,,,0.032847269214768715,0.6424629440512988,0.02112841103883045,0.29368582406108185
ID346121,346121,,45.37232208251953,25.754423410095733,4.446652773990163,0.0,0.0,0,0.75,1,,682.5135135135135,677.0,539.0,1054.0,25253.0,98.93365386898367,12464.567567567568,12226.0,6960.0,18463.0,461189.0,3346.5161697613944,,,0.08593698799098855,1.091874449933713,0.052546761630045985,0.3718937168282303
ID346120,346120,4,23.902202606201172,21.51837549886904,4.110851442771756,0.0,0.0,0,0.75,1,,608.027027027027,596.0,517.0,795.0,22497.0,63.366871158045676,12146.351351351352,11985.0,9852.0,15702.0,449415.0,1254.8486012312449,,,0.038058801893778145,0.7035966668374525,-0.02626034909943869,-0.5220861167006261
ID346123,346123,37,26.297719955444336,28.79329771508816,8.346729084968658,0.0,0.0,0,0.75,1,,613.4054054054054,619.0,510.0,773.0,22696.0,61.302283562441374,13301.45945945946,13499.0,10985.0,15171.0,492154.0,1230.882465609184,,,0.0441014657286322,0.8453007609591774,0.08223089447273113,1.6422065973723168
ID346122,346122,,12.104525566101074,14.123457822290822,7.000035546872024,0.0,0.0,0,0.75,1,,591.7567567567568,593.0,509.0,666.0,21895.0,43.08867175527268,14318.81081081081,14274.0,11527.0,16663.0,529796.0,1077.9169685049917,,,0.023573273494384272,0.6325736126554288,0.020326387207854294,0.5292644379597932
