Distance_(microns),Gray_Value
0.00000,190.917
0.08000,198.157
0.16000,207.846
0.24000,243.063
0.32000,309.141
0.40000,358.627
0.48000,382.628
0.56000,392.013
0.64000,420.483
0.72000,393.447
0.80000,345.648
0.88000,284.843
0.96000,243.797
1.04000,213.922
1.12000,210.253
1.20000,215.333
