Distance_(microns),Gray_Value
0.00000,203.000
0.08000,196.827
0.16000,204.073
0.24000,222.660
0.32000,218.891
0.40000,261.333
0.48000,327.920
0.56000,362.240
0.64000,336.731
0.72000,332.660
0.80000,283.333
0.88000,259.820
0.96000,242.480
1.04000,217.133
1.12000,234.867
1.20000,198.000
