Distance_(microns),Gray_Value
0.00000,316.438
0.08000,341.222
0.16000,342.116
0.24000,352.599
0.32000,380.781
0.40000,462.660
0.48000,492.198
0.56000,570.626
0.64000,511.553
0.72000,477.044
0.80000,410.788
0.88000,346.575
0.96000,277.065
1.04000,267.608
1.12000,235.824
1.20000,222.094
