LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Probability stuck,Probability diffusive
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,P stuck,P diffusive
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID58792,58792,37,16.283905029296875,28.740837214644696,21.51009890849717,0.0,1.7014358565211296,35,0.75,1,,575.8108108108108,566.0,473.0,762.0,21305.0,57.69885317454462,17092.945945945947,16391.0,13100.0,21716.0,632439.0,2171.706816537858,0.029016976513759875,0.5628235322292207,-0.01594725405410519,-0.2551016430542744,,
ID59049,59049,37,19.216259002685547,29.41366562782847,21.443586820365724,0.0,1.9444981217384338,40,0.75,1,,594.3783783783783,584.0,496.0,780.0,21992.0,66.50578560937025,18055.135135135137,17915.0,14184.0,22839.0,668040.0,2514.8971501188025,0.03994160022388702,0.686515077055066,0.07652124593675219,1.0206337786687334,,
ID58153,58153,37,17.034059524536133,29.24289332319384,21.668184332104865,0.0,0.24306226521730423,5,0.75,1,,574.2972972972973,560.0,490.0,707.0,21249.0,58.928329757834206,16925.297297297297,16224.0,12911.0,22839.0,626236.0,2726.637111340073,0.023203741490456665,0.4420165547596306,0.010724597259998317,0.13173073570666136,,
ID58731,58731,37,21.509138107299805,29.0632721069046,21.71120502321396,0.0,1.604210950434208,33,0.75,1,,581.7837837837837,573.0,505.0,764.0,21526.0,54.08693369378964,16666.837837837837,16054.0,12911.0,22792.0,616673.0,2369.539940268686,0.02921963435114957,0.6107534949347063,-0.015388989639045775,-0.21986929883950787,,
ID58668,58668,37,21.76063346862793,29.023908451490556,21.649084275010363,0.0,1.6528234034776688,34,0.75,1,,572.5405405405405,562.0,478.0,748.0,21184.0,55.70088498927632,16666.837837837837,16054.0,12911.0,22792.0,616673.0,2369.539940268686,0.031808220095507746,0.633744974284555,-0.015388989639045775,-0.21986929883950787,,
ID58348,58348,37,22.074256896972656,29.108513451626823,21.524450351031366,0.0,0.631961889564991,13,0.75,1,,585.2702702702703,583.0,493.0,708.0,21655.0,49.01793812736577,17081.27027027027,16391.0,13100.0,22792.0,632007.0,2308.1739012167727,0.03292241845071732,0.7611240544592209,-0.0057198235023989425,-0.08514428074470767,,
ID58029,58029,37,26.13680076599121,29.00278585963244,20.84453268494558,0.0,0.38889962434768677,8,0.75,1,,583.1621621621622,571.0,500.0,726.0,21577.0,61.569073005452594,17255.72972972973,16981.0,14707.0,22201.0,638462.0,1891.176847724551,0.040933255495553704,0.7449208344427004,-0.0010109340778725574,-0.01846686969869473,,
ID58420,58420,37,12.993535995483398,29.335755728205225,21.636066161711465,0.0,0.8750241547822952,18,0.75,1,,579.7837837837837,577.0,498.0,679.0,21452.0,47.943331789343375,16925.297297297297,16224.0,12911.0,22839.0,626236.0,2726.637111340073,0.019576623581977842,0.4643931112752137,0.010724597259998317,0.13173073570666136,,
ID58231,58231,37,22.02311134338379,29.323243885692698,21.818400894343256,0.0,0.7291867956519127,15,0.75,1,,579.4054054054054,567.0,507.0,695.0,21438.0,51.20300526089994,16057.675675675675,15598.0,12754.0,22792.0,594134.0,2564.59547442622,0.03744775656864305,0.816914595449024,-0.02075581437732913,-0.26542546241575893,,
ID57914,57914,37,18.71479606628418,28.84853028669493,21.04947830619415,0.0,0.4375120773911476,9,0.75,1,,565.8378378378378,560.0,493.0,655.0,20936.0,46.06728986162736,17018.35135135135,16624.0,14707.0,21716.0,629679.0,1888.8190345677233,0.02239594937850072,0.5381206706368463,-0.0237996861642259,-0.4393285407445201,,
ID58491,58491,37,16.42020034790039,29.34315971092674,21.65687757441579,0.0,0.9236366078257561,19,0.75,1,,569.3513513513514,565.0,470.0,724.0,21066.0,51.24788137421239,16925.297297297297,16224.0,12911.0,22839.0,626236.0,2726.637111340073,0.02680521664427568,0.580050346555584,0.010724597259998317,0.13173073570666136,,
ID58559,58559,37,18.08182144165039,29.35113417377199,21.659863163760374,0.0,1.1180864199995995,23,0.75,1,,564.3513513513514,551.0,490.0,687.0,20881.0,50.36931176388623,16925.297297297297,16224.0,12911.0,22839.0,626236.0,2726.637111340073,0.02985141868574469,0.649537085598879,0.010724597259998317,0.13173073570666136,,
ID57825,57825,38,17.092185974121094,16.857636592661795,24.4582132769995,0.0,0.09722490608692169,2,0.75,1,,574.918918918919,566.0,505.0,713.0,21272.0,51.31946694664401,20479.567567567567,20653.0,17879.0,23031.0,757744.0,1341.765411284297,0.016486813581657184,0.3634037775388044,0.004195006055851211,0.1275230585518299,,
ID57873,57873,38,15.120538711547852,16.45492192816906,24.37227193197899,0.0,0.2916747182607651,6,0.75,1,,571.0,565.0,476.0,643.0,21127.0,42.050895088901235,20356.0,20454.0,17148.0,22804.0,753172.0,1425.0806020089608,0.018776966692114344,0.5005381426145257,0.014633660054129185,0.4120279765897662,,
ID58079,58079,38,21.29217529296875,16.865122888179446,24.445071710278334,0.0,0.14583735913038254,3,0.75,1,,596.3513513513514,585.0,518.0,750.0,22065.0,65.02957285224427,20479.567567567567,20653.0,17879.0,23031.0,757744.0,1341.765411284297,0.03545717508118137,0.6280486581010425,0.004195006055851211,0.1275230585518299,,
ID58159,58159,38,12.516565322875977,16.916621283580906,24.456342151583154,0.0,0.24306226521730423,5,0.75,1,,567.5675675675676,558.0,490.0,684.0,21000.0,47.40167633026198,20479.567567567567,20653.0,17879.0,23031.0,757744.0,1341.765411284297,0.024232189310373818,0.5665628556871066,0.004195006055851211,0.1275230585518299,,
ID58373,58373,40,19.508159637451172,8.464630813704874,12.178573490692568,0.0,0.9722490608692169,20,0.75,1,,578.5405405405405,572.0,495.0,720.0,21406.0,50.330902035426504,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.028734430462632087,0.6421380382103623,0.018027469441370635,0.2211431504516241,,
ID60680,60680,40,22.81089973449707,8.5188884971712,12.121019134475324,0.0,4.423733226954937,91,0.75,1,,575.5675675675676,564.0,509.0,687.0,21296.0,50.08966434779209,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.0412707845459405,0.9108717430898695,0.02659063322112266,0.42987109135836166,,
ID60947,60947,40,20.19590187072754,8.395469214233792,12.181797577490347,0.0,4.715407945215702,97,0.75,1,,568.7027027027027,551.0,451.0,731.0,21042.0,62.71490380411309,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03479112839466011,0.6097619851352821,0.018027469441370635,0.2211431504516241,,
ID59925,59925,40,16.05618667602539,8.555409364502449,12.230835924391728,0.0,2.9653596356511116,61,0.75,1,,564.5675675675676,560.0,469.0,712.0,20889.0,51.31089365629689,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.022473216307001425,0.4836705385372291,0.051930564784149626,0.705334648286563,,
ID61205,61205,40,13.9631986618042,8.261586900909304,12.001527557276706,0.0,5.347369834780693,110,0.75,1,,545.8108108108108,536.0,492.0,642.0,20195.0,38.20692043031954,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.025049354427012845,0.6982032345382716,4.957423750045302E-4,0.006826325658327629,,
ID59414,59414,40,27.2590274810791,8.44191441988019,12.08278059013576,0.0,2.7222973704338074,56,0.75,1,,572.7567567567568,568.0,493.0,676.0,21192.0,48.29044384727652,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04474849827073597,1.0160281239000493,4.957423750045302E-4,0.006826325658327629,,
ID60182,60182,40,25.348918914794922,8.244283613748877,12.221701439646925,0.0,3.6459339782595634,75,0.75,1,,568.4054054054054,554.0,468.0,743.0,21031.0,57.77468662324716,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03887522282232586,0.7363089836804703,0.018027469441370635,0.2211431504516241,,
ID59159,59159,40,25.109704971313477,8.592210577623025,12.291217099497066,0.0,2.187560386955738,45,0.75,1,,574.2162162162163,563.0,493.0,694.0,21246.0,50.79158675691561,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.038541857121437866,0.83911657601954,0.051930564784149626,0.705334648286563,,
ID60442,60442,40,29.66219139099121,8.360686158490777,12.144682818685297,0.0,3.9862211495637894,82,0.75,1,,581.1891891891892,566.0,485.0,758.0,21504.0,66.64367846900319,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04585888161148287,0.764784245316549,0.018027469441370635,0.2211431504516241,,
ID58906,58906,40,23.88968276977539,8.487157884987381,12.251101690835721,0.0,1.1666988730430603,24,0.75,1,,588.2162162162163,582.0,507.0,727.0,21764.0,57.334852274033864,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.0496698008973959,0.9709301949025977,0.051930564784149626,0.705334648286563,,
ID58138,58138,40,23.24386215209961,8.395394600403021,12.23027825651006,0.0,0.24306226521730423,5,0.75,1,,572.7567567567568,558.0,486.0,770.0,21192.0,65.29395301481064,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.027023601382308086,0.46162578232221835,0.018027469441370635,0.2211431504516241,,
ID58656,58656,40,20.265275955200195,8.454606607137181,12.18143804842995,0.0,1.6528234034776688,34,0.75,1,,567.7837837837837,551.0,491.0,729.0,21008.0,55.64377530083423,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.030428997982844954,0.6026511249908127,0.018027469441370635,0.2211431504516241,,
ID59687,59687,40,20.37026596069336,8.455349289029442,12.202059245945218,0.0,2.6250724643468857,54,0.75,1,,570.1351351351351,556.0,496.0,721.0,21095.0,56.30727314485233,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.0352695127596632,0.6899050766805772,0.018027469441370635,0.2211431504516241,,
ID58407,58407,40,19.8779296875,8.471595747299668,12.16838571259355,0.0,0.8750241547822952,18,0.75,1,,575.6486486486486,566.0,472.0,742.0,21299.0,59.12191557198482,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.030319380514179234,0.5730433046975196,0.018027469441370635,0.2211431504516241,,
ID60712,60712,40,20.741954803466797,8.439116577526072,12.22402003093227,0.0,4.5695705860853195,94,0.75,1,,574.1351351351351,557.0,488.0,784.0,21243.0,65.23596577986127,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03606579825747587,0.6127244859309348,0.018027469441370635,0.2211431504516241,,
ID57897,57897,40,17.684701919555664,8.555787064226683,12.065163596475442,0.0,0.4375120773911476,9,0.75,1,,578.9459459459459,567.0,504.0,702.0,21421.0,53.69458173883198,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.02722336689424085,0.5714977110835411,0.02659063322112266,0.42987109135836166,,
ID61228,61228,40,23.775249481201172,8.448737946347824,12.141327606075317,0.0,5.104307569563389,105,0.75,1,,578.2432432432432,563.0,487.0,863.0,21395.0,74.40631895410698,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04363087938804628,0.6497971295130681,0.018027469441370635,0.2211431504516241,,
ID60973,60973,40,27.0904483795166,8.350530525507542,12.18894628928892,0.0,4.861245304346085,100,0.75,1,,580.4594594594595,559.0,496.0,711.0,21477.0,60.97886455094028,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04422854946907509,0.8063613234372651,0.018027469441370635,0.2211431504516241,,
ID60212,60212,40,22.730628967285156,8.399305512380275,12.08841292348539,0.0,3.5487090721726418,73,0.75,1,,569.4864864864865,562.0,476.0,775.0,21071.0,64.69356039635441,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03520741855252246,0.5987688148428034,4.957423750045302E-4,0.006826325658327629,,
ID59446,59446,40,15.654077529907227,8.469112892446462,12.047188083607724,0.0,2.6736849173903465,55,0.75,1,,564.918918918919,553.0,478.0,709.0,20902.0,57.48786266990933,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.02550665989539757,0.48882685703534345,4.957423750045302E-4,0.006826325658327629,,
ID59191,59191,40,21.803720474243164,8.38320174310163,12.214628579874677,0.0,2.138947933912277,44,0.75,1,,577.3243243243244,570.0,498.0,753.0,21361.0,54.88728554149963,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03817598685517185,0.7735660324618719,0.018027469441370635,0.2211431504516241,,
ID59959,59959,40,22.872161865234375,8.258497747123409,12.138351880786578,0.0,3.159809447824955,65,0.75,1,,572.5675675675676,552.0,483.0,734.0,21185.0,59.3504378625337,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.042991862898671344,0.795313137562889,4.957423750045302E-4,0.006826325658327629,,
ID60473,60473,40,27.36077880859375,8.366856228516708,12.072274758492895,0.0,3.9376086965203285,81,0.75,1,,579.6756756756756,560.0,500.0,866.0,21448.0,69.0056575997996,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04661601075804619,0.7483040656852465,4.957423750045302E-4,0.006826325658327629,,
ID58940,58940,40,23.64543342590332,8.495024035843041,12.14244324108551,0.0,1.3611486852169037,28,0.75,1,,578.5405405405405,577.0,491.0,674.0,21406.0,50.038648726423126,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.035337209953956304,0.7892392105426589,0.051930564784149626,0.705334648286563,,
ID58686,58686,40,18.012981414794922,8.45310315332555,12.40607500562333,0.0,1.2153113260865211,25,0.75,1,,566.2702702702703,555.0,466.0,793.0,20952.0,53.224706381241496,12036.108108108108,12085.0,8705.0,16111.0,445336.0,2168.077307249492,0.038578101715935426,0.7903913436744441,0.02844859003225044,0.30712804227543755,,
ID60740,60740,40,21.002927780151367,8.353443058753989,12.120174655118243,0.0,4.472345679998398,92,0.75,1,,575.1621621621622,570.0,481.0,838.0,21281.0,66.02251868092411,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.0445362549071245,0.7428795284804643,4.957423750045302E-4,0.006826325658327629,,
ID61000,61000,40,26.693923950195312,8.414563771120562,12.234562614950324,0.0,4.764020398259163,98,0.75,1,,568.1081081081081,558.0,486.0,688.0,21020.0,57.24886402744104,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.045182404190138775,0.857968526138439,0.018027469441370635,0.2211431504516241,,
ID58443,58443,40,19.865184783935547,8.515286232401039,12.093678508378725,0.0,1.0208615139126778,21,0.75,1,,569.1621621621622,564.0,490.0,695.0,21059.0,45.10266899808426,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.031963922142921423,0.7817345800492117,0.02659063322112266,0.42987109135836166,,
ID60240,60240,40,24.8007869720459,8.302375230138136,12.250020234114922,0.0,3.5973215252161026,74,0.75,1,,579.0540540540541,566.0,493.0,697.0,21425.0,50.944929933074654,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.040037620964118927,0.8751194724669937,0.018027469441370635,0.2211431504516241,,
ID57937,57937,40,24.0253849029541,8.458416563809195,11.996381698598606,0.0,0.5347369834780693,11,0.75,1,,570.2972972972973,548.0,460.0,726.0,21101.0,66.4303582143924,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03014234668298995,0.5023941052148313,4.957423750045302E-4,0.006826325658327629,,
ID59986,59986,40,24.55299949645996,8.414982164774017,12.13650721864876,0.0,3.208421900868416,66,0.75,1,,578.1351351351351,555.0,476.0,810.0,21391.0,74.1253301143716,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04738225527689667,0.7056725680344778,4.957423750045302E-4,0.006826325658327629,,
ID60502,60502,40,22.722747802734375,8.42590501945307,12.21839410338372,0.0,4.083446055650711,84,0.75,1,,564.2972972972973,548.0,469.0,734.0,20879.0,65.2554233015944,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03322114095532521,0.5560868365678858,0.018027469441370635,0.2211431504516241,,
ID59479,59479,40,24.40359878540039,8.642918409977735,12.143974451516781,0.0,2.770909823477268,57,0.75,1,,586.1891891891892,578.0,500.0,737.0,21689.0,58.31372900947933,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.04185876365252127,0.8077454748262425,0.051930564784149626,0.705334648286563,,
ID59736,59736,40,31.732807159423828,8.610689081398013,12.098659733351724,0.0,2.86813472956419,59,0.75,1,,604.5405405405405,580.0,507.0,719.0,22368.0,68.91927427335816,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.05848853134825472,0.9693916834466381,0.02659063322112266,0.42987109135836166,,
ID59226,59226,40,22.465845108032227,8.447787189132118,12.25114657784944,0.0,1.9931105747818947,41,0.75,1,,564.8108108108108,548.0,481.0,761.0,20898.0,67.46391539096942,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03479532316880691,0.5630252485904811,0.018027469441370635,0.2211431504516241,,
ID58972,58972,40,19.470989227294922,8.59486576796509,12.225325683175639,0.0,1.263923779129982,26,0.75,1,,568.1621621621622,550.0,490.0,721.0,21022.0,54.73801924394735,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.035703127757237774,0.7156228538742561,0.051930564784149626,0.705334648286563,,
ID58717,58717,40,17.100072860717773,8.334067969468313,12.241343512639627,0.0,1.604210950434208,33,0.75,1,,563.3783783783783,547.0,481.0,756.0,20845.0,67.19389495720218,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.033873635335254906,0.5494076499115482,0.018027469441370635,0.2211431504516241,,
ID61026,61026,40,24.514678955078125,8.419317899205407,12.146267444602572,0.0,4.958470210433006,102,0.75,1,,557.7027027027027,566.0,451.0,657.0,20635.0,50.75040495999617,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03181746498809543,0.6777287870337625,0.018027469441370635,0.2211431504516241,,
ID60771,60771,40,32.526790618896484,8.337049550829153,12.446709490201927,0.0,4.375120773911476,90,0.75,1,,582.4594594594595,589.0,460.0,697.0,21551.0,61.12355183224049,12036.108108108108,12085.0,8705.0,16111.0,445336.0,2168.077307249492,0.04995142115376869,0.9067044741298123,0.02844859003225044,0.30712804227543755,,
ID58218,58218,40,19.043651580810547,8.454861340409591,11.968810206238299,0.0,0.7291867956519127,15,0.75,1,,579.2162162162163,569.0,496.0,819.0,21431.0,69.59730803188644,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03607152386592582,0.5794994371495334,4.957423750045302E-4,0.006826325658327629,,
ID59500,59500,40,21.815969467163086,8.392346561288118,12.30898777778529,0.0,2.479235105216503,51,0.75,1,,570.8648648648649,551.0,489.0,751.0,21122.0,63.30050121012829,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04362913359827642,0.7540264068653622,0.018027469441370635,0.2211431504516241,,
ID60269,60269,40,20.896268844604492,8.413288732624478,12.217727914287634,0.0,3.6945464313030243,76,0.75,1,,561.7027027027027,551.0,493.0,713.0,20783.0,52.52346822816173,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.037418558401206885,0.7714648663144574,0.018027469441370635,0.2211431504516241,,
ID60014,60014,40,21.409183502197266,8.490191273259146,12.107432003251052,0.0,3.3056468069553375,68,0.75,1,,564.8378378378378,562.0,478.0,697.0,20899.0,49.78984362827954,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.03522954298591997,0.7721174494063276,0.02659063322112266,0.42987109135836166,,
ID58478,58478,40,25.163326263427734,8.35145502873955,12.23354760914139,0.0,0.9236366078257561,19,0.75,1,,584.918918918919,582.0,477.0,703.0,21642.0,52.704827092011215,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.0415867810817978,0.8862068815032736,0.018027469441370635,0.2211431504516241,,
ID60531,60531,40,27.754444122314453,8.397670822858556,12.170224317608449,0.0,4.132058508694172,85,0.75,1,,581.0,564.0,484.0,725.0,21497.0,63.475717141806804,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03997315043501459,0.703630672477192,0.018027469441370635,0.2211431504516241,,
ID57976,57976,40,14.756208419799805,8.498277838888583,12.062706793925651,0.0,0.3402871713042259,7,0.75,1,,583.5945945945946,583.0,494.0,716.0,21593.0,44.39685891007472,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.02474182066087247,0.6347551098876965,0.02659063322112266,0.42987109135836166,,
ID59256,59256,40,22.57767677307129,8.443194597459312,12.112486528269148,0.0,2.2847852930426598,47,0.75,1,,582.8378378378378,566.0,500.0,818.0,21565.0,63.971136509415764,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04720881747993955,0.8214544741071099,4.957423750045302E-4,0.006826325658327629,,
ID58747,58747,40,15.8139066696167,8.248612439326465,12.083881204109149,0.0,1.4583735913038254,30,0.75,1,,572.9459459459459,563.0,514.0,719.0,21199.0,46.562351235226004,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03485064295147237,0.8287849666402127,4.957423750045302E-4,0.006826325658327629,,
ID59771,59771,40,26.314428329467773,8.243560944064098,12.10937224000388,0.0,2.819522276520729,58,0.75,1,,586.7567567567568,569.0,473.0,784.0,21710.0,68.85790739930609,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04955769490012696,0.8047093645945064,4.957423750045302E-4,0.006826325658327629,,
ID59003,59003,40,16.121992111206055,8.410082933518021,12.362047229755118,0.0,1.3125362321734428,27,0.75,1,,560.081081081081,550.0,467.0,738.0,20723.0,57.534713375867646,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.02511766398637736,0.47704184284644097,0.018027469441370635,0.2211431504516241,,
ID61053,61053,40,15.955207824707031,8.489245369030394,12.140799366213319,0.0,5.055695116519928,104,0.75,1,,561.7567567567568,548.0,481.0,715.0,20785.0,60.17770231452723,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.029668145850441793,0.5379424625244723,0.02659063322112266,0.42987109135836166,,
ID60802,60802,40,25.79449462890625,8.357341384254417,12.078616285205928,0.0,4.520958133041859,93,0.75,1,,582.1351351351351,574.0,499.0,810.0,21539.0,59.33481372786233,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04760301327990683,0.8916243699189887,4.957423750045302E-4,0.006826325658327629,,
ID57731,57731,40,23.676475524902344,8.372032409446184,11.996357529901667,0.0,0.48612453043460846,10,0.75,1,,581.5405405405405,566.0,499.0,746.0,21517.0,59.55464092121835,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.02682691354671028,0.5102321820207305,4.957423750045302E-4,0.006826325658327629,,
ID60296,60296,40,12.552568435668945,8.211766453169773,12.069886686113785,0.0,3.743158884346485,77,0.75,1,,548.8918918918919,533.0,466.0,765.0,20309.0,59.723336116436734,11155.567567567568,10694.0,8582.0,14662.0,412756.0,1837.9435147368822,0.01783702355813292,0.3221194090788759,-0.023232522493785386,-0.28873184229700705,,
ID60043,60043,40,26.43404769897461,8.380758431749902,12.296011051813151,0.0,3.3542592599987984,69,0.75,1,,575.8648648648649,569.0,493.0,729.0,21307.0,55.39713297944526,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03826038879804341,0.766136903827419,0.018027469441370635,0.2211431504516241,,
ID59531,59531,40,18.76588249206543,8.375887305382186,12.417609938861409,0.0,2.4306226521730423,50,0.75,1,,563.1351351351351,553.0,497.0,660.0,20836.0,42.82598001872887,12036.108108108108,12085.0,8705.0,16111.0,445336.0,2168.077307249492,0.031146472264916743,0.7943717926565317,0.02844859003225044,0.30712804227543755,,
ID58255,58255,40,23.350505828857422,8.551895343931257,12.279186471344696,0.0,0.8264117017388344,17,0.75,1,,581.4864864864865,574.0,504.0,752.0,21515.0,58.09361296965327,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.04045361166057991,0.7783515847237141,0.051930564784149626,0.705334648286563,,
ID58514,58514,40,23.549283981323242,8.416154821303024,12.367097114899929,0.0,1.0694739669561386,22,0.75,1,,567.6216216216217,549.0,468.0,761.0,21002.0,65.37131181495754,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03658207272942999,0.6128671461777584,0.018027469441370635,0.2211431504516241,,
ID60564,60564,40,26.721954345703125,8.407161440668437,12.111341493505842,0.0,4.229283414781094,87,0.75,1,,579.918918918919,567.0,502.0,720.0,21457.0,51.62814605876784,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04800768325815233,1.0290986881454063,4.957423750045302E-4,0.006826325658327629,,
ID61080,61080,40,23.984516143798828,8.326202090575249,12.209670780393377,0.0,5.007082663476467,103,0.75,1,,568.7567567567568,560.0,481.0,720.0,21044.0,54.27778623044678,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.033157613731903866,0.6725911149316282,0.018027469441370635,0.2211431504516241,,
ID59800,59800,40,17.555700302124023,8.543194699936793,12.313349611106863,0.0,3.0139720886945724,62,0.75,1,,571.2432432432432,562.0,461.0,756.0,21136.0,58.90170974947512,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03547152675173647,0.6644539552236463,0.051930564784149626,0.705334648286563,,
ID59292,59292,40,22.881372451782227,8.484854205277394,12.334981885103057,0.0,1.8472732156515121,38,0.75,1,,577.7297297297297,564.0,480.0,712.0,21376.0,55.63554451799509,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.038984394698389616,0.7792631510186221,0.018027469441370635,0.2211431504516241,,
ID58780,58780,40,22.419998168945312,8.397230908177237,12.347633363038778,0.0,1.7014358565211296,35,0.75,1,,580.7837837837837,567.0,490.0,772.0,21489.0,62.9956502621566,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.034223671411290284,0.6101632379008965,0.018027469441370635,0.2211431504516241,,
ID60830,60830,40,30.279333114624023,8.305082280749534,12.114680758335217,0.0,4.666795492172241,96,0.75,1,,581.2162162162163,569.0,488.0,813.0,21505.0,77.4593567747109,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.051888220062548375,0.7402748822584742,4.957423750045302E-4,0.006826325658327629,,
