Distance_(microns),Gray_Value
0.000000,33.586
0.040000,22.428
0.080000,37.218
0.120000,26.321
0.160000,2.437
0.200000,182.355
0.240000,396.637
0.280000,337.817
0.320000,131.799
0.360000,56.727
0.400000,58.886
0.440000,40.003
0.480000,58.660
0.520000,71.691
