,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells,nor_intensity,nor_length
62,0,207,600.0,511.5,6.531972647421808,4,3.2,0.8108108108108109,10938.515625,2211.7586063845083,32.169908772759484,20.10619298297468,256.0,804.247719318987,8726.757018615492,1,0.32187401667476023,0.64
60,0,199,588.3666666666667,628.1333333333333,6.591068247506362,4,3.0,0.7878787878787878,10853.623046875,1655.1511855178103,28.274333882308134,18.84955592153876,240.0,753.9822368615504,9198.47186135719,1,0.33927254751897773,0.6
52,0,172,565.3181818181819,595.0,7.981486019038415,4,4.0,0.86,15735.890625,3592.650062787434,50.26548245743669,25.132741228718345,320.0,1005.309649148734,12143.240562212566,1,0.4478861513927352,0.8
51,0,171,568.2280701754386,585.3157894736842,10.524890000202255,4,4.5,0.726027397260274,22572.044921875,4330.25663608464,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,18241.78828579036,1,0.6728224074937589,0.9
47,0,151,543.5,607.0227272727273,8.79003872290802,4,4.0,0.7547169811320755,15938.724609375,4485.035742518492,50.26548245743669,25.132741228718345,320.0,1005.309649148734,11453.688866856508,1,0.42245301816630354,0.8
43,0,141,535.2816901408451,529.2535211267606,11.931920387892148,4,4.5,0.75,25430.74609375,4146.092095490545,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,21284.65399825945,1,0.7850541800737771,0.9
42,0,140,531.46875,436.03125,6.95160187415551,4,3.2,0.8157894736842105,13080.6640625,2756.7453978515696,32.169908772759484,20.10619298297468,256.0,804.247719318987,10323.91866464843,1,0.3807830516336657,0.64
38,0,136,529.5405405405405,445.7027027027027,7.529001955294398,4,3.2,0.7209302325581395,11633.6015625,3487.6244158009067,32.169908772759484,20.10619298297468,256.0,804.247719318987,8145.977146699093,1,0.3004527774012458,0.64
37,0,133,527.5744680851063,562.6595744680851,9.788498913123712,4,3.7,0.7037037037037037,15782.4658203125,3605.210729223909,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12177.255091088591,1,0.44914072889629936,0.74
36,0,127,522.4444444444445,648.1851851851852,6.536742632201667,4,3.0,0.75,8616.8974609375,1709.8621440003626,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6907.035316937137,1,0.2547561707097574,0.6
35,0,124,518.1666666666666,611.3333333333334,7.563243255735076,4,3.7,0.8913043478260869,17660.3828125,2667.015570597723,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14993.367241902277,1,0.5530090189673349,0.74
65,0,217,627.1025641025641,614.1538461538462,7.848978720207266,3,3.2,0.8536585365853658,13551.62890625,2886.496534838807,32.169908772759484,20.10619298297468,256.0,804.247719318987,10665.132371411191,1,0.3933682337472429,0.64
33,0,122,514.8571428571429,494.1785714285714,6.996838009794133,4,2.9000000000000004,0.7096774193548387,8602.275390625,1611.6178184514863,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6990.6575721735135,1,0.25784045862093896,0.5800000000000001
30,0,118,514.6231884057971,455.60869565217394,11.169677601714396,4,4.5,0.725,24041.5078125,3261.6072092482354,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,20779.900603251765,1,0.76643706923469,0.9
29,0,114,507.3333333333333,580.8,8.274481203218231,4,4.0,0.7407407407407407,17764.583984375,5869.711004788987,50.26548245743669,25.132741228718345,320.0,1005.309649148734,11894.872979586013,1,0.43872546647148913,0.8
28,0,108,498.6551724137931,602.4137931034483,6.794558275844377,4,3.2,0.7368421052631579,13063.703125,1952.3170004754795,32.169908772759484,20.10619298297468,256.0,804.247719318987,11111.38612452452,1,0.40982766852517627,0.64
25,0,100,491.2051282051282,439.7435897435897,8.116928921020166,4,3.2,0.7674418604651163,12060.20703125,2083.437057035975,32.169908772759484,20.10619298297468,256.0,804.247719318987,9976.769974214025,1,0.367978966091333,0.64
22,0,93,486.4814814814815,542.0,6.90654795600307,4,2.9000000000000004,0.7931034482758621,6791.73779296875,2259.058938914677,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4532.678854054073,1,0.16718141068199444,0.5800000000000001
21,0,92,487.375,615.075,8.460479503573328,4,3.2,0.7906976744186046,14908.005859375,3144.996739943512,32.169908772759484,20.10619298297468,256.0,804.247719318987,11763.009119431488,1,0.43386185559844237,0.64
18,0,83,477.825,496.05,7.301071620369641,4,3.7,0.7708333333333334,13676.765625,2399.833467710414,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11276.932157289586,1,0.41593359841379335,0.74
15,0,70,464.1034482758621,582.4655172413793,8.983596322094211,4,4.2,0.8852459016393442,24503.802734375,3482.061871665996,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,21021.740862709004,1,0.7753570031275576,0.8400000000000001
14,0,68,462.4642857142857,551.6071428571429,7.357614554467421,4,3.2,0.7105263157894737,10749.462890625,2544.3829356753267,32.169908772759484,20.10619298297468,256.0,804.247719318987,8205.079954949673,1,0.3026327003952964,0.64
12,0,56,450.7586206896552,436.1034482758621,6.528119259766989,4,3.0,0.7058823529411765,9555.4111328125,1491.028814250603,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8064.382318561897,1,0.2974432682541041,0.6
9,0,43,431.6333333333333,602.2666666666667,6.910369504208004,4,3.0,0.7352941176470589,10316.0986328125,1426.620077031199,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8889.478555781301,1,0.327875769061738,0.6
31,0,119,514.0,517.625,8.316021768069234,4,3.2,0.75,14881.3818359375,1991.0123358967248,32.169908772759484,20.10619298297468,256.0,804.247719318987,12890.369500040775,1,0.47544293928997233,0.64
58,0,181,600.1142857142858,511.54285714285714,8.302407241837432,2,3.2,0.7560975609756098,12731.458984375,2225.036610146752,32.169908772759484,20.10619298297468,256.0,804.247719318987,10506.422374228248,1,0.3875144413051315,0.64
33,0,133,532.3265306122449,444.9591836734694,8.754208296559872,3,3.7,0.7090909090909091,17421.23828125,4202.693372522481,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13218.54490872752,1,0.48754722232919945,0.74
55,0,176,599.0909090909091,484.8484848484849,7.048034315321432,2,3.2,0.7073170731707317,11392.2265625,2129.7886257469654,32.169908772759484,20.10619298297468,256.0,804.247719318987,9262.437936753036,1,0.3416318452024886,0.64
20,0,94,523.7241379310345,436.2068965517241,7.109391212738188,1,3.0,0.7058823529411765,9511.8037109375,2107.0973266689107,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7404.706384268589,1,0.27311205996885857,0.6
19,0,87,516.3255813953489,516.1627906976744,7.782734438237022,1,3.7,0.8723404255319149,18100.515625,2105.896137272939,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,15994.61948772706,1,0.5899387835271572,0.74
18,0,85,515.025641025641,487.56410256410254,7.539682440816043,1,3.2,0.8095238095238095,14369.6455078125,2267.0316578382626,32.169908772759484,20.10619298297468,256.0,804.247719318987,12102.613849974236,1,0.4463876929133085,0.64
16,0,82,507.97435897435895,581.0512820512821,7.345067960520173,1,3.7,0.7142857142857143,14883.12890625,3505.964192234678,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11377.164714015322,1,0.41963053366317327,0.74
15,0,75,496.8444444444444,494.31111111111113,9.335944461226848,1,4.0,0.7090909090909091,16011.9462890625,2589.6788419906807,50.26548245743669,25.132741228718345,320.0,1005.309649148734,13422.26744707182,1,0.4950612383106437,0.8
14,0,73,495.5,442.3235294117647,7.951447148645152,1,3.2,0.7317073170731707,12792.4267578125,1753.2365802437998,32.169908772759484,20.10619298297468,256.0,804.247719318987,11039.1901775687,1,0.40716482373819096,0.64
10,0,59,478.6333333333333,494.3666666666667,6.491019437140313,1,3.0,0.7352941176470589,10454.2822265625,1541.8063479987904,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8912.47587856371,1,0.3287239925932228,0.6
7,0,47,458.0384615384616,440.2307692307692,6.154918212407297,1,2.9000000000000004,0.8888888888888888,9879.048828125,2136.7248048467445,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,7742.324023278255,1,0.2855646062396531,0.5800000000000001
46,0,164,602.125,483.15,7.7986438477309505,0,3.2,0.8780487804878049,14292.693359375,2335.8317254586145,32.169908772759484,20.10619298297468,256.0,804.247719318987,11956.861633916384,1,0.4410118297923674,0.64
45,0,161,598.0925925925926,510.9259259259259,9.32347055241006,0,3.7,0.7678571428571429,18289.71484375,3591.1761157528963,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14698.538727997104,1,0.5421346886979717,0.74
44,0,155,589.2142857142857,625.5,6.0,0,3.0,0.78125,11784.83984375,1786.5465047294274,28.274333882308134,18.84955592153876,240.0,753.9822368615504,9998.293339020573,1,0.3687728247799457,0.6
43,0,154,590.75,503.125,9.176706313773591,0,3.7,0.7547169811320755,15603.26171875,3375.558295341907,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12227.703423408091,1,0.45100144385875135,0.74
57,0,179,600.0697674418604,587.0930232558139,8.739917902600682,2,3.7,0.8333333333333334,15528.10546875,2121.559752455796,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13406.545716294204,1,0.49448136463893777,0.74
37,0,139,572.3846153846154,624.1538461538462,7.826000236464419,0,3.2,0.8536585365853658,16313.583984375,2076.380887423642,32.169908772759484,20.10619298297468,256.0,804.247719318987,14237.203096951358,1,0.5251189803101796,0.64
31,0,114,540.8648648648649,469.4324324324325,7.153176553127057,0,3.2,0.7209302325581395,13684.345703125,2094.867044860148,32.169908772759484,20.10619298297468,256.0,804.247719318987,11589.478658264852,1,0.4274614314280453,0.64
29,0,111,537.7777777777778,496.52777777777777,7.192291979966709,0,3.2,0.7380952380952381,12467.0,3051.631034858292,32.169908772759484,20.10619298297468,256.0,804.247719318987,9415.368965141708,1,0.3472724886026269,0.64
28,0,108,533.0,434.5,6.201736729460423,0,2.9000000000000004,0.8214285714285714,9778.322265625,1691.2763358966913,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,8087.045929728309,1,0.2982791833074197,0.5800000000000001
27,0,107,535.2948717948718,528.3846153846154,12.27962884752483,0,4.5,0.7710843373493976,31643.72265625,4531.3850131854415,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,27112.33764306456,1,1.0,0.9
25,0,103,528.0153846153846,561.2307692307693,10.488696323238669,0,4.5,0.7866666666666666,26658.8984375,5758.359291470144,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,20900.539146029856,1,0.7708866502470803,0.9
24,0,100,523.6111111111111,435.0,7.732414809082117,0,3.2,0.7804878048780488,12779.85546875,2392.180570570752,32.169908772759484,20.10619298297468,256.0,804.247719318987,10387.674898179248,1,0.3831346095985366,0.64
23,0,96,521.3421052631579,484.9473684210527,7.368913809650984,0,3.2,0.7045454545454546,14261.298828125,2388.122508270666,32.169908772759484,20.10619298297468,256.0,804.247719318987,11873.176319854334,1,0.4379252160461176,0.64
22,0,95,518.551724137931,609.5862068965517,6.587153268826375,0,3.2,0.7368421052631579,13266.357421875,2083.3828965490684,32.169908772759484,20.10619298297468,256.0,804.247719318987,11182.974525325932,1,0.4124681048366399,0.64
21,0,93,516.1395348837209,515.6744186046511,8.661528841367605,0,3.2,0.7777777777777778,16730.033203125,1666.647828360321,32.169908772759484,20.10619298297468,256.0,804.247719318987,15063.38537476468,1,0.5555915381799604,0.64
16,0,74,495.7380952380952,441.5952380952381,8.731503116371576,0,3.2,0.717391304347826,14954.5634765625,1721.3716857866384,32.169908772759484,20.10619298297468,256.0,804.247719318987,13233.191790775862,1,0.48808745173476265,0.64
12,0,58,476.46875,493.75,7.211330404498157,0,2.9000000000000004,0.7272727272727273,9933.9169921875,1450.4220971139148,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,8483.494895073585,1,0.31290163934808096,0.5800000000000001
21,0,96,525.0,448.6923076923077,7.795770185771604,1,3.2,0.7674418604651163,14929.201171875,2715.2065812423825,32.169908772759484,20.10619298297468,256.0,804.247719318987,12213.994590632616,1,0.45049581306601216,0.64
22,0,99,528.0888888888888,562.2222222222222,9.332603086568032,1,4.0,0.7735849056603774,19153.51953125,3559.173563843128,50.26548245743669,25.132741228718345,320.0,1005.309649148734,15594.345967406873,1,0.575175264217616,0.8
42,0,153,588.925,443.275,7.266360849833979,0,3.7,0.7346938775510204,14608.8515625,2488.521278364351,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12120.330284135647,1,0.4470411383813699,0.74
25,0,105,535.3676470588235,528.5,11.517061196444349,1,4.5,0.7792207792207793,26690.150390625,4126.678776519257,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,22563.471614105743,1,0.8322215484018792,0.9
24,0,102,529.0333333333333,614.6,6.5027447357786885,1,3.2,0.7631578947368421,12614.876953125,2707.960305629764,32.169908772759484,20.10619298297468,256.0,804.247719318987,9906.916647495236,1,0.3654025255188375,0.64
51,0,161,586.1176470588235,441.7647058823529,7.360101798298756,2,3.7,0.7555555555555555,12400.49609375,2394.280069526285,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10006.216024223717,1,0.36906504175169663,0.74
46,0,143,569.8888888888889,585.1111111111111,8.74252932060187,2,4.300000000000001,0.7424242424242424,21575.1171875,3034.146204236662,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,18540.970983263334,1,0.6838573356291241,0.8600000000000001
45,0,142,568.3823529411765,532.4705882352941,8.009724755313245,2,3.0,0.75,9662.6787109375,1580.494165381766,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8082.184545555734,1,0.2980998780687282,0.6
41,0,134,558.5714285714286,509.54761904761904,9.054038318709296,2,3.7,0.7058823529411765,15653.673828125,4815.885463915765,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10837.788364209237,1,0.39973640439601066,0.74
39,0,130,552.6862745098039,571.843137254902,8.632461835744179,2,4.2,0.7142857142857143,22051.26171875,3285.984586581937,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,18765.277132168063,1,0.6921305488008443,0.8400000000000001
37,0,128,548.6428571428571,472.3571428571428,6.162985436425169,2,3.0,0.7272727272727273,10333.6630859375,1631.1787001043558,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8702.484385833144,1,0.32097875514836965,0.6
30,0,109,535.3508771929825,528.2631578947369,10.720586300811362,2,4.2,0.7538461538461538,21080.57421875,3738.003047439968,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,17342.57117131003,1,0.6396560635835224,0.8400000000000001
27,0,105,529.1904761904761,573.3968253968254,10.766444724903108,2,4.5,0.7837837837837838,24219.515625,4454.979799043387,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,19764.535825956613,1,0.728986784030128,0.9
26,0,103,527.4761904761905,562.2380952380952,9.300616266813847,2,3.7,0.74,16102.212890625,2961.2047783099115,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13141.008112315089,1,0.48468738790867816,0.74
25,0,101,524.3571428571429,648.25,6.501373817040897,2,3.0,0.78125,10950.419921875,1489.986813643016,28.274333882308134,18.84955592153876,240.0,753.9822368615504,9460.433108231984,1,0.3489346154056915,0.6
24,0,100,526.6,466.1,8.911939827182822,2,3.7,0.7592592592592593,15319.36328125,2480.826000783127,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12838.537280466871,1,0.47353118161506147,0.74
33,0,116,538.4444444444445,508.22222222222223,7.031353360198046,2,3.2,0.7297297297297297,11209.990234375,2132.4733795770444,32.169908772759484,20.10619298297468,256.0,804.247719318987,9077.516854797956,1,0.33481129419026767,0.64
41,0,139,571.5428571428571,625.0,7.38848483554112,1,3.2,0.8,14523.982421875,1841.4296170398595,32.169908772759484,20.10619298297468,256.0,804.247719318987,12682.55280483514,1,0.46777791615764225,0.64
19,0,90,511.3030303030303,496.3030303030303,7.101002916788756,2,3.2,0.7948717948717948,14518.6181640625,2321.537853082642,32.169908772759484,20.10619298297468,256.0,804.247719318987,12197.080310979858,1,0.4498719539257405,0.64
15,0,79,495.46153846153845,494.09615384615387,8.649910953360964,2,3.7,0.8653846153846154,15944.3671875,2935.4966341657564,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13008.870553334244,1,0.4798136820438264,0.74
49,0,171,602.1282051282051,483.12820512820514,7.351063379359722,1,3.2,0.9487179487179488,14649.69140625,2554.659635912627,32.169908772759484,20.10619298297468,256.0,804.247719318987,12095.031770337371,1,0.44610803869327464,0.64
46,0,167,599.1739130434783,511.0652173913044,8.32439912281138,1,4.0,0.8269230769230769,18418.6875,3560.0403737123124,50.26548245743669,25.132741228718345,320.0,1005.309649148734,14858.647126287688,1,0.5480400591753691,0.8
45,0,154,590.325,503.975,7.316347356865859,1,3.2,0.7111111111111111,12373.1494140625,2511.909705599581,32.169908772759484,20.10619298297468,256.0,804.247719318987,9861.23970846292,1,0.36371779660930353,0.64
44,0,150,587.1224489795918,442.6938775510204,9.214345009970112,1,4.2,0.7966101694915254,17504.58984375,3083.7292828236823,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,14420.860560926318,1,0.5318929245710109,0.8400000000000001
29,0,116,543.8484848484849,469.1212121212121,7.875885614419998,1,2.9000000000000004,0.7575757575757576,9675.1728515625,1426.0223686229438,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,8249.150482939556,1,0.30425817911904474,0.5800000000000001
39,0,136,568.0212765957447,532.4255319148937,8.236910513408766,1,4.0,0.8461538461538461,17746.2890625,2605.7595827193,50.26548245743669,25.132741228718345,320.0,1005.309649148734,15140.5294797807,1,0.5584368887370251,0.8
38,0,135,566.3333333333334,594.4444444444445,7.853483515842516,1,3.2,0.7804878048780488,12836.16015625,2734.208062110003,32.169908772759484,20.10619298297468,256.0,804.247719318987,10101.952094139995,1,0.3725961304824674,0.64
36,0,132,565.0294117647059,484.6764705882353,7.482692634909064,1,3.2,0.775,13990.76953125,3480.8664675634354,32.169908772759484,20.10619298297468,256.0,804.247719318987,10509.903063686565,1,0.3876428215836652,0.64
22,0,95,518.625,610.5,7.053367989832942,2,3.2,0.725,12830.8828125,1911.7637988098431,32.169908772759484,20.10619298297468,256.0,804.247719318987,10919.119013690157,1,0.40273616968927467,0.64
0,0,2,329.51162790697674,644.4186046511628,9.057036434864882,3,3.7,0.76,20924.99609375,1939.456848688424,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,18985.539245061576,2,0.48116634577982065,0.6271186440677966
26,0,77,432.758064516129,642.3870967741935,9.732252243976395,2,4.5,0.7702702702702703,31300.525390625,4967.966617561877,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,26332.558773063123,2,0.6673679855136528,0.7627118644067796
64,0,218,599.2,716.0857142857143,7.284702780612977,2,3.2,0.8947368421052632,12965.80859375,3170.3536006335635,32.169908772759484,20.10619298297468,256.0,804.247719318987,9795.454993116437,2,0.24825438052882903,0.5423728813559322
30,0,83,433.8775510204082,643.8265306122449,14.173137239932464,3,5.0,0.7378640776699029,36520.16015625,4758.142272796948,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,31762.01788345305,2,0.8049712932725736,0.847457627118644
9,0,26,367.7,538.1333333333333,6.625147403213624,3,3.0,0.7352941176470589,11695.5107421875,1601.6660801857945,28.274333882308134,18.84955592153876,240.0,753.9822368615504,10093.844662001706,2,0.25581671861903216,0.5084745762711864
60,0,203,577.6,551.9555555555555,8.979142703610103,2,3.2,0.7083333333333334,13650.583984375,2555.634146472905,32.169908772759484,20.10619298297468,256.0,804.247719318987,11094.949837902095,2,0.2811885615259726,0.5423728813559322
47,0,155,511.6382978723405,532.5957446808511,8.72562138881223,2,3.7,0.7358490566037735,16857.42578125,4857.61765932315,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11999.80812192685,2,0.3041211392290811,0.6271186440677966
56,0,189,556.2,575.2,11.568997895155546,2,4.5,0.759493670886076,28948.6640625,3387.918880767189,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,25560.74518173281,2,0.6478072703519697,0.7627118644067796
55,0,188,553.375,542.46875,7.921808849286735,2,3.2,0.725,12866.4287109375,2185.9138657599688,32.169908772759484,20.10619298297468,256.0,804.247719318987,10680.514845177531,2,0.27068519006843367,0.5423728813559322
51,0,172,530.46875,607.3125,7.432149891034924,2,3.2,0.7692307692307693,13233.4228515625,4377.927604272962,32.169908772759484,20.10619298297468,256.0,804.247719318987,8855.495247289538,2,0.22443219722174695,0.5423728813559322
50,0,169,528.2857142857143,525.9285714285714,7.844586089815297,2,3.7,0.74,16544.361328125,5056.17444681935,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11488.18688130565,2,0.2911546956851046,0.6271186440677966
35,0,110,456.0810810810811,734.8378378378378,7.21801792668022,3,3.2,0.7619047619047619,13033.9189453125,3475.1854549362324,32.169908772759484,20.10619298297468,256.0,804.247719318987,9558.733490376268,2,0.2422549501744543,0.5423728813559322
58,0,193,556.0,431.9189189189189,7.157934718870777,2,3.2,0.7209302325581395,13308.87109375,2281.31041683536,32.169908772759484,20.10619298297468,256.0,804.247719318987,11027.56067691464,2,0.2794806618493313,0.5423728813559322
