1.0	1894.0
2.0	1766.7
3.0	1849.6
4.0	1763.7
5.0	1720.8
6.0	1644.5
7.0	1650.0
8.0	1608.8
9.0	1573.9
10.0	1583.7
11.0	1574.1
12.0	1553.6
13.0	1427.0
14.0	1391.3
15.0	1330.0
16.0	1362.2
17.0	1218.4
18.0	1313.8
19.0	1220.4
20.0	1213.4
21.0	1132.7
22.0	1202.5
23.0	1097.1
24.0	1142.8
25.0	1091.0
26.0	1069.5
27.0	1080.9
28.0	1115.9
29.0	1108.2
30.0	1157.4
31.0	1180.6
32.0	1108.1
33.0	1096.5
34.0	1161.8
35.0	1207.5
36.0	1221.7
37.0	1133.7
38.0	1163.4
39.0	1148.2
40.0	1171.6
41.0	1132.9
42.0	1125.5
43.0	1105.5
44.0	1102.7
45.0	1019.7
46.0	1107.4
47.0	1149.7
48.0	1149.0
49.0	1122.0
50.0	1179.5
51.0	1151.7
52.0	1092.1
53.0	1089.2
54.0	1036.1
55.0	1064.2
56.0	1085.6
57.0	1039.5
58.0	1209.0
59.0	1054.3
60.0	1085.3
61.0	1159.9
62.0	1184.7
63.0	1045.5
64.0	1099.1
65.0	1038.5
66.0	1114.0
67.0	1129.0
68.0	1129.2
69.0	999.2
70.0	1116.4
71.0	1121.1
72.0	1162.1
73.0	1067.8
74.0	1135.6
75.0	1091.3
76.0	1117.5
77.0	1122.0
78.0	1146.7
79.0	1096.1
80.0	1167.5
81.0	1124.8
82.0	1217.7
83.0	1277.0
84.0	1170.7
85.0	1178.5
86.0	1237.0
87.0	1259.2
88.0	1166.4
89.0	1149.0
90.0	1112.0
91.0	1131.8
92.0	1072.8
93.0	1032.7
94.0	967.0
95.0	882.6
96.0	944.7
97.0	862.0
98.0	914.8
99.0	880.9
100.0	860.6
