1.0	1709.3
2.0	1671.7
3.0	1769.0
4.0	246.6
5.0	230.5
6.0	225.5
7.0	265.1
8.0	239.9
9.0	289.9
10.0	308.6
11.0	307.9
12.0	317.6
13.0	290.0
14.0	300.9
15.0	340.8
16.0	366.3
17.0	378.2
18.0	395.6
19.0	370.7
20.0	383.6
21.0	384.2
22.0	368.2
23.0	365.5
24.0	418.7
25.0	399.2
26.0	422.8
27.0	430.5
28.0	470.8
29.0	474.9
30.0	449.9
31.0	480.2
32.0	455.1
33.0	432.4
34.0	422.6
35.0	437.3
36.0	488.7
37.0	478.9
38.0	493.4
39.0	501.5
40.0	527.6
41.0	512.6
42.0	522.3
43.0	497.4
44.0	529.8
45.0	525.6
46.0	525.9
47.0	535.8
48.0	578.4
49.0	593.4
50.0	603.4
51.0	606.5
52.0	628.6
53.0	657.9
54.0	714.5
55.0	715.4
56.0	712.3
57.0	681.7
58.0	702.5
59.0	686.5
60.0	715.2
61.0	686.4
62.0	705.9
63.0	697.4
64.0	751.7
65.0	785.1
66.0	676.0
67.0	715.9
68.0	815.0
69.0	732.8
70.0	730.7
71.0	716.9
72.0	679.6
73.0	719.3
74.0	738.4
75.0	678.1
76.0	698.3
77.0	709.3
78.0	723.8
79.0	732.7
80.0	708.5
81.0	753.4
82.0	721.4
83.0	699.5
84.0	685.3
85.0	715.2
86.0	729.1
87.0	727.5
88.0	731.6
89.0	752.1
90.0	803.3
91.0	759.2
92.0	771.2
93.0	745.8
94.0	757.4
95.0	797.8
96.0	788.3
97.0	710.3
98.0	781.3
99.0	826.6
100.0	777.9
