1.0	1242.4
2.0	1286.1
3.0	1280.7
4.0	1111.4
5.0	1134.0
6.0	1130.7
7.0	1137.1
8.0	1079.5
9.0	1049.3
10.0	1059.7
11.0	1018.7
12.0	990.1
13.0	995.0
14.0	942.9
15.0	950.2
16.0	944.1
17.0	876.6
18.0	915.3
19.0	822.1
20.0	857.7
21.0	807.8
22.0	790.7
23.0	787.5
24.0	768.5
25.0	801.4
26.0	834.8
27.0	756.4
28.0	770.2
29.0	765.5
30.0	738.4
31.0	743.6
32.0	810.5
33.0	783.3
34.0	794.5
35.0	741.7
36.0	813.7
37.0	750.7
38.0	640.7
39.0	603.0
40.0	596.6
41.0	565.5
42.0	562.9
43.0	549.4
44.0	595.5
45.0	545.5
46.0	547.8
47.0	519.0
48.0	557.1
49.0	541.5
50.0	544.1
51.0	576.1
52.0	568.9
53.0	542.1
54.0	542.6
55.0	555.2
56.0	620.4
57.0	593.9
58.0	609.4
59.0	621.5
60.0	603.9
61.0	600.7
62.0	630.1
63.0	617.5
64.0	651.6
65.0	638.1
66.0	672.0
67.0	639.3
68.0	601.2
69.0	607.3
70.0	630.1
71.0	642.1
72.0	705.9
73.0	635.0
74.0	673.9
75.0	656.7
76.0	628.8
77.0	644.5
78.0	643.8
79.0	596.0
80.0	641.3
81.0	612.5
82.0	604.2
83.0	594.8
84.0	556.0
85.0	554.9
86.0	621.9
87.0	618.2
88.0	654.0
89.0	631.0
90.0	644.3
91.0	593.0
92.0	617.0
93.0	619.8
94.0	607.6
95.0	606.4
96.0	683.5
97.0	618.3
98.0	660.7
99.0	661.4
100.0	650.8
