Distance_(microns),Gray_Value
0.000000,103.286
0.040000,78.138
0.080000,7.076
0.120000,0.721
0.160000,0.876
0.200000,97.965
0.240000,413.145
0.280000,343.783
0.320000,42.333
0.360000,36.841
0.400000,137.565
0.440000,83.864
0.480000,84.518
0.520000,59.083
0.560000,6.535
0.600000,0.838
