Distance_(microns),Gray_Value
0.000000,38.950
0.040000,22.754
0.080000,49.745
0.120000,16.414
0.160000,4.012
0.200000,60.009
0.240000,321.609
0.280000,593.249
0.320000,403.656
0.360000,158.950
0.400000,92.528
0.440000,78.955
0.480000,114.971
0.520000,122.027
0.560000,1.923
0.600000,0.888
