Distance_(microns),Gray_Value
0.000000,52.899
0.040000,50.655
0.080000,28.387
0.120000,53.122
0.160000,52.752
0.200000,0.000
0.240000,102.416
0.280000,501.311
0.320000,506.873
0.360000,70.352
0.400000,0.000
0.440000,0.000
0.480000,12.868
0.520000,5.174
0.560000,55.450
0.600000,52.088
