,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
0,0.43362486,0.4351733,0.44008654,0.4493211,0.46049184,0.46865988,0.47050902,0.46825486,0.4686239,0.47624668,0.4876329,0.49367297,0.48995432,0.48343942,0.486235,0.50207525,0.52059543,0.52659804,0.5154837,0.49907765,0.4949991,0.50923973,0.5296976,0.53810865,0.5281742,0.5107583,0.50181955,0.5075831,0.522015,0.5359816,0.5462085,0.55590016,0.5689818,0.58492166,0.59888256,0.60641277,0.60768867,0.6072371,0.6100819,0.61841196,0.6310136,0.6445954,0.65564245,0.6621692,0.6645533,0.6647684,0.66474956,0.6654361,0.6670389,0.6698243,0.67445916,0.6812435,0.6885727,0.6929138,0.6922844,0.6904341,0.6955545,0.7127096,0.73781663,0.7602123,0.7709371,0.7685067,0.75847715,0.7488166,0.74433243,0.74370104,0.74219877,0.7379237,0.7339996,0.7338376,0.73647815,0.7387528,0.7401933,0.74286777,0.7475772,0.7538836,0.76381826,0.78134483,0.80603224,0.830206,0.84582084,0.8534975,0.8618828,0.87749314,0.8970705,0.9107808,0.9116188,0.90098894,0.8867435,0.87757283,0.87856156,0.88950735,0.90542835,0.91854495,0.921681,0.91275364,0.8976486,0.8871208,0.8876525,0.8942405,0.8939538,0.8784854,0.8534264,0.83449966,0.8337857,0.8486777,0.8640573,0.8661126,0.8549612,0.8440581,0.8476072,0.8689027,0.89962673,0.9274905,0.943543,0.9458008,0.9406983,0.9407619,0.95546556,0.98080194,1.0,0.9980102,0.9752415,0.9457004,0.92325157,0.91212213,0.9089111,0.90892565,0.9090608,0.9077319,0.904716,0.90073866,0.89677346,0.89419353,0.8943496,0.89567775,0.89178616,0.8753399,0.844335,0.8019776,0.7491862,0.67938286,0.5837481,0.4632347,0.3350488,0.22502628,0.15075366,0.11066,0.0891631,0.0714153,0.05252565,0.034999095,0.021534681,0.011996277,0.005209416,0.0010096203,0.0,0.0021421032,0.0061318814,0.010083851,0.012555474,0.012910844,0.011230562,0.008360104,0.0056808433,0.004135942,0.003489281,0.0029034493,0.0020620339,0.0013898872
1,1.0,0.96354085,0.91457236,0.88097376,0.8729064,0.8776903,0.87353915,0.84919095,0.8129572,0.784776,0.7804162,0.8020138,0.8393906,0.87685066,0.9003247,0.90287876,0.88693273,0.8623549,0.8412111,0.8310169,0.8313448,0.8385708,0.8533111,0.8783666,0.9084618,0.928059,0.9238095,0.89856017,0.8723829,0.86800957,0.88932323,0.9125386,0.90729433,0.8724283,0.8423735,0.8480945,0.87743694,0.8874788,0.85651124,0.81087995,0.7937462,0.8164914,0.85147727,0.8678971,0.8618758,0.8504489,0.8474459,0.8505835,0.8462066,0.822771,0.7833353,0.74695873,0.73415875,0.7479136,0.7705736,0.7825218,0.7839476,0.7945083,0.8281518,0.8709377,0.89047885,0.8689061,0.8215592,0.781393,0.76915634,0.77942294,0.7904954,0.78655607,0.77413297,0.77673745,0.808675,0.8541672,0.8771717,0.85374373,0.7935603,0.7312007,0.7000055,0.7130881,0.7606302,0.8164168,0.8493011,0.8416141,0.8053405,0.7752748,0.7771669,0.801667,0.81416243,0.7914612,0.7460614,0.713029,0.7153629,0.74459106,0.77314967,0.78115565,0.77076,0.7588867,0.7595054,0.773383,0.7938535,0.818403,0.8489097,0.88072014,0.8992371,0.89315194,0.8688082,0.8462691,0.8391644,0.8405973,0.83396775,0.8195283,0.8219733,0.86125904,0.919678,0.95255,0.93575966,0.8922662,0.86551064,0.8736598,0.89673966,0.9045858,0.88903964,0.8669482,0.85810477,0.8672341,0.88581514,0.9023692,0.9073237,0.8960429,0.87593514,0.86758834,0.8880387,0.92686194,0.94249874,0.89112496,0.7665238,0.61256933,0.49114084,0.4317693,0.41115716,0.38219488,0.3202702,0.23974635,0.17197268,0.13587862,0.12752214,0.12754549,0.11603323,0.08838275,0.061381824,0.057923626,0.08075867,0.105469696,0.10452637,0.076242805,0.04612891,0.04090336,0.06365313,0.092917845,0.10365627,0.090111636,0.07002289,0.06593383,0.08201383,0.10087807,0.10281502,0.084151566,0.05574521,0.02929695,0.010143601,0.0
2,0.7113657,0.7071335,0.70534813,0.7115915,0.7248424,0.7409348,0.75942105,0.7835078,0.81221575,0.8354733,0.84061956,0.8248192,0.7999411,0.7840687,0.78715324,0.8032919,0.8161373,0.8132794,0.79754585,0.78453666,0.7876432,0.804691,0.82006615,0.820686,0.8092733,0.8012037,0.8090278,0.831311,0.8561317,0.8729476,0.87912095,0.87693536,0.86970145,0.8634027,0.8675891,0.8880103,0.9177518,0.9403203,0.94444835,0.9350554,0.92847484,0.93684584,0.95709985,0.97504145,0.98002255,0.9748758,0.9712768,0.97699964,0.98878807,0.9956936,0.98774576,0.964461,0.9388042,0.93031585,0.9477218,0.9769466,0.9917268,0.97991323,0.9569313,0.9497049,0.9677872,0.99324137,1.0,0.98140043,0.9564751,0.94932854,0.9646485,0.9843975,0.9862813,0.9637229,0.93008727,0.9069398,0.9080293,0.9310287,0.9613708,0.98291343,0.98658186,0.9731764,0.95217514,0.93761647,0.9402382,0.95890236,0.97927797,0.9841254,0.96816796,0.9437461,0.93077433,0.9398563,0.964039,0.9855342,0.99034697,0.9791624,0.966455,0.96732694,0.9824908,0.9972115,0.9972129,0.98402834,0.9717313,0.9694249,0.9706093,0.961832,0.94059736,0.92101896,0.918275,0.9288343,0.93219537,0.9150413,0.8882799,0.874199,0.8795018,0.8882908,0.8820137,0.8594042,0.83384395,0.8168835,0.8097074,0.80765015,0.8065945,0.8041748,0.79932106,0.79355735,0.7910852,0.79479694,0.8020191,0.8065365,0.806843,0.8113818,0.8319635,0.86952996,0.9081056,0.9266138,0.9184008,0.8982144,0.88901645,0.90134263,0.92323816,0.9269714,0.8858034,0.7902198,0.6546102,0.50939745,0.3827309,0.28560725,0.21215546,0.15206411,0.10150036,0.06396831,0.044048183,0.041108366,0.047297563,0.051146194,0.045048043,0.03091456,0.018399393,0.016551062,0.026014632,0.03835506,0.042874143,0.03509928,0.019761503,0.006038924,0.0,0.0012533927,0.0056827404,0.010008409,0.013493287,0.016548028,0.01913283,0.020663192
3,0.50355464,0.5015595,0.4947948,0.48014462,0.4585296,0.43799266,0.43031406,0.4407735,0.460353,0.47121587,0.46294454,0.44339624,0.43248743,0.44480762,0.47727174,0.51229334,0.5328705,0.5354759,0.52924234,0.524644,0.52522415,0.5290425,0.53370655,0.53833544,0.5436765,0.5523153,0.56647867,0.5836892,0.59656096,0.5991028,0.5922492,0.58203006,0.574507,0.5750359,0.58974415,0.6207865,0.65743446,0.678188,0.670109,0.646347,0.6379445,0.66466933,0.71555185,0.7586339,0.76816344,0.7443366,0.71217257,0.7025731,0.7292869,0.7795275,0.82735425,0.8579727,0.8784588,0.9044127,0.9391712,0.97014016,0.9851332,0.9865232,0.98456633,0.97987205,0.960711,0.9207014,0.8731245,0.84152985,0.83839524,0.8583224,0.8898328,0.92540663,0.9579141,0.9759842,0.9718219,0.9520761,0.9330397,0.92259616,0.9122586,0.8906471,0.86041844,0.83617586,0.82735807,0.8291567,0.8308061,0.8270116,0.81859744,0.80759674,0.79809594,0.799325,0.8189384,0.84978545,0.86997795,0.8636843,0.8407191,0.8289515,0.84535843,0.878154,0.89863324,0.88719463,0.84665376,0.7950781,0.7511603,0.72613835,0.7241349,0.74425775,0.7795905,0.815936,0.83728695,0.83801275,0.8294681,0.82955587,0.843599,0.8595788,0.8654184,0.8663469,0.8779222,0.9024594,0.9211777,0.9159629,0.8949004,0.88714004,0.9097007,0.9460767,0.96452427,0.9548978,0.9390751,0.94311655,0.9668533,0.9872396,0.9870553,0.97112036,0.95435846,0.9443135,0.94135624,0.9480677,0.9670049,0.99003255,1.0,0.986383,0.95258236,0.90455407,0.8394634,0.7519183,0.64677703,0.5381814,0.43743208,0.34852478,0.2751446,0.223731,0.19485418,0.17593493,0.14909469,0.107539006,0.06186767,0.029595625,0.01991377,0.028652597,0.04527897,0.061927166,0.07583088,0.08620064,0.09193905,0.09259553,0.08906115,0.08168113,0.06910321,0.050973505,0.030958697,0.014870719,0.005710983,0.0019797748,0.00061373145,0.0
4,0.73372334,0.7253328,0.70709664,0.6807538,0.6542688,0.6401073,0.6494531,0.683416,0.727228,0.75761384,0.7618792,0.7494609,0.74110895,0.7473677,0.7614019,0.7725278,0.7810761,0.79540753,0.8163023,0.83112395,0.827885,0.81263536,0.8073748,0.828459,0.86813676,0.89885163,0.89721143,0.86503124,0.8268428,0.80742395,0.8135879,0.83542,0.8576234,0.8670791,0.857202,0.8330135,0.8102911,0.80398524,0.81673133,0.8400609,0.8636591,0.8793642,0.87903374,0.8569661,0.8188414,0.7842113,0.77350307,0.79056746,0.8196364,0.83947486,0.83984625,0.8271397,0.8179224,0.8261418,0.8526744,0.8855264,0.909532,0.91541857,0.90305734,0.88178456,0.8674451,0.87271595,0.8958896,0.9198576,0.9245831,0.9028815,0.8657336,0.8325735,0.8160644,0.8157258,0.8241091,0.8365628,0.85521203,0.88482845,0.92418355,0.9617293,0.9834891,0.98704195,0.98419374,0.9872203,0.99563974,1.0,0.99616593,0.99067634,0.99120826,0.9955856,0.9931625,0.97667134,0.95153344,0.9327599,0.9308621,0.93968844,0.94111764,0.92492896,0.90107965,0.8879465,0.89145756,0.90131587,0.9050021,0.89918953,0.8894887,0.88477206,0.8893046,0.8951553,0.88611144,0.85539633,0.8163049,0.7893327,0.781826,0.7856293,0.79067886,0.7933703,0.7926762,0.785288,0.7678999,0.74201584,0.7138593,0.68969184,0.6729668,0.66530204,0.6661208,0.6699245,0.6685549,0.6600277,0.652776,0.65719265,0.6728798,0.68717295,0.6889238,0.68306464,0.68730444,0.7123189,0.74900794,0.77845937,0.7910247,0.7918236,0.7906163,0.791374,0.7911679,0.784206,0.76336956,0.71877486,0.64013857,0.5262945,0.3931793,0.26849905,0.17542252,0.12077879,0.09675425,0.0896586,0.08639845,0.07779697,0.06148354,0.042724703,0.03000846,0.027583836,0.031847194,0.03509074,0.03224191,0.023831539,0.014040989,0.007521408,0.0070025274,0.011291931,0.015172356,0.013531996,0.0068226885,0.0008753202,0.0,0.0019695826
5,0.67909336,0.683215,0.7091462,0.7632741,0.8193983,0.8360753,0.79829973,0.7374703,0.70597935,0.73156273,0.7946158,0.84613067,0.84816337,0.8032675,0.750143,0.7297006,0.75029427,0.7832079,0.7931871,0.7740421,0.7524758,0.75684613,0.78623873,0.81356275,0.81647325,0.79967207,0.78554267,0.78770053,0.7986404,0.80213803,0.7922486,0.77756244,0.7701539,0.7744827,0.78610116,0.7963678,0.7968216,0.78350115,0.76127803,0.74179125,0.73314077,0.7335194,0.7384297,0.7497674,0.7706646,0.7944434,0.80838716,0.80990994,0.81185603,0.82778984,0.8541784,0.87037396,0.85893965,0.8266683,0.8014212,0.80387163,0.8248376,0.8357313,0.82005,0.7889782,0.76651496,0.76611924,0.78403354,0.8085356,0.8295358,0.8421759,0.84812015,0.8546418,0.86838084,0.8882927,0.90725595,0.920882,0.9297894,0.9305781,0.9109283,0.8621557,0.7956915,0.73853004,0.70862865,0.6999105,0.69594836,0.6939252,0.7066816,0.7404563,0.7798138,0.8021704,0.8034915,0.800057,0.80305403,0.8006997,0.7735557,0.7235222,0.6778222,0.662436,0.6775454,0.70058346,0.7082354,0.6943493,0.67188454,0.6598523,0.6650252,0.67528635,0.6736596,0.6584876,0.6458469,0.6517408,0.6760036,0.7048854,0.7252657,0.7335484,0.7340157,0.7333739,0.7369308,0.7464245,0.75967133,0.7732189,0.78585595,0.798824,0.81314045,0.8286946,0.84590507,0.8650479,0.88214916,0.8891247,0.88329375,0.87643164,0.88806915,0.92508185,0.9696818,0.99228597,0.9781905,0.9408033,0.9091964,0.9049873,0.9302527,0.9702424,1.0,0.990733,0.92192197,0.796675,0.64404845,0.50045484,0.38605264,0.29803786,0.2232095,0.15369958,0.09222841,0.047173593,0.02475933,0.02315945,0.031156594,0.03407101,0.02459391,0.008721187,0.0,0.0075609623,0.028820725,0.05153777,0.06247857,0.05663985,0.04010736,0.023782883,0.014187997,0.010683317,0.010320913,0.012889987,0.02040717,0.033062425,0.047000386,0.056167714
6,0.633143,0.6435013,0.66104996,0.67863864,0.68849254,0.6894252,0.69012356,0.70354116,0.7370438,0.78676414,0.83962566,0.8804428,0.8996144,0.89743227,0.882345,0.8641146,0.8473806,0.83121526,0.81417763,0.79862905,0.7892747,0.7873316,0.7864992,0.7760009,0.7499704,0.7152513,0.68856347,0.6834591,0.69918203,0.7225878,0.7403042,0.7483693,0.7517094,0.75691175,0.7656871,0.77330935,0.7726237,0.7606961,0.74201214,0.7243597,0.71136105,0.69951785,0.6822082,0.6559828,0.6240128,0.5951042,0.57875365,0.57828116,0.5872074,0.5940805,0.5933172,0.59118944,0.5992218,0.62125355,0.6486699,0.6693252,0.6796327,0.6860758,0.6960263,0.71041423,0.72614247,0.74189717,0.7579683,0.7720596,0.78004533,0.78210974,0.7844093,0.79130423,0.797341,0.7910679,0.76861244,0.7411956,0.7260614,0.73004735,0.74477124,0.7582266,0.7668214,0.7727847,0.77379096,0.7632199,0.7428961,0.72905207,0.738761,0.77095824,0.80571014,0.82337993,0.82130533,0.8108017,0.8023412,0.7979671,0.7963735,0.79951894,0.81079865,0.8280048,0.84119153,0.8397013,0.8224019,0.80099547,0.7917241,0.8016816,0.82231516,0.8368043,0.8344319,0.81819195,0.7994163,0.7864625,0.7792759,0.7741332,0.77175045,0.778477,0.79831874,0.8250243,0.8447832,0.84810007,0.83817196,0.8270446,0.8249434,0.83435756,0.85228705,0.87438637,0.8959944,0.9123043,0.92088443,0.92418885,0.9278657,0.9357977,0.9468802,0.9562944,0.9597175,0.9572882,0.9543455,0.9574086,0.9682334,0.982329,0.9938771,1.0,0.9973586,0.97567344,0.91973,0.82170045,0.69098496,0.5496706,0.4181534,0.30618703,0.21613589,0.14997452,0.10963421,0.09185524,0.08651952,0.08213876,0.072791174,0.059580468,0.04650038,0.03604671,0.02844264,0.023361694,0.020819625,0.020152453,0.019129366,0.015261777,0.008412493,0.0017927092,0.0,0.0058295955,0.018418476,0.033599813,0.045945678,0.051743954,0.051443197,0.049241442
7,0.66771346,0.67285174,0.6883092,0.7154423,0.7450087,0.7619086,0.75756437,0.73723257,0.71528345,0.7040959,0.70706004,0.7198423,0.73574626,0.74928504,0.7564146,0.7540121,0.7409195,0.7196856,0.6962253,0.6763722,0.6620576,0.6510336,0.6404079,0.63001186,0.62240756,0.6206244,0.6262023,0.6378811,0.650449,0.65537995,0.64516085,0.6191251,0.5851706,0.554598,0.53420717,0.5228343,0.5150285,0.5076507,0.5032533,0.5080996,0.5271912,0.5598209,0.5982856,0.63123363,0.65052694,0.6566693,0.6575102,0.6610446,0.66963965,0.68098825,0.6924671,0.7022921,0.70733535,0.7034275,0.6900073,0.6731522,0.66166234,0.65979344,0.6647729,0.6711251,0.67593104,0.67959845,0.6831179,0.6860682,0.68729186,0.6866295,0.6850985,0.6827451,0.6763761,0.6604617,0.63164353,0.5929821,0.55356574,0.523686,0.51021504,0.51560545,0.5390315,0.5766313,0.62122303,0.6640749,0.69862556,0.722903,0.7386866,0.7489513,0.7558847,0.759931,0.7597452,0.7536786,0.74229336,0.72928035,0.71928084,0.7148647,0.71591914,0.72171426,0.73304754,0.7517221,0.7768785,0.8015449,0.8147792,0.8101993,0.79327494,0.7785222,0.7779237,0.7920005,0.81205535,0.82965195,0.842632,0.85289997,0.8610589,0.8650177,0.86319655,0.8572557,0.85106707,0.84800136,0.8498948,0.85772073,0.871677,0.8899608,0.90789217,0.9189577,0.9177578,0.9036547,0.882728,0.8653887,0.8604472,0.87061614,0.892812,0.9210065,0.94832224,0.9689048,0.98067355,0.9863873,0.9906494,0.9956744,1.0,0.9995737,0.98826367,0.95797086,0.90048635,0.8111122,0.69208467,0.5539215,0.41340783,0.28831634,0.19147578,0.12757602,0.093509234,0.080530405,0.07715568,0.07303733,0.0628839,0.047852498,0.033048373,0.022877336,0.017809087,0.014899953,0.011094278,0.0059960485,0.001942111,0.002005679,0.0075923414,0.016795278,0.024658749,0.02607964,0.0197387,0.00952749,0.0016875376,0.0,0.0032395232,0.006807031
8,0.54091966,0.535913,0.52591646,0.5169952,0.5184263,0.529922,0.5384885,0.53437996,0.52604806,0.53113645,0.552786,0.57288224,0.5733021,0.55904466,0.55329996,0.56982577,0.5965023,0.60958105,0.6008736,0.586527,0.58936214,0.6156092,0.64959836,0.66971785,0.6692292,0.66160136,0.6642491,0.6777638,0.6860372,0.6791269,0.66938597,0.6770396,0.70257384,0.72369653,0.72290975,0.7106129,0.71400845,0.7452691,0.78753006,0.8152391,0.8238091,0.831905,0.85412043,0.88070947,0.89158523,0.8842912,0.87647223,0.88038087,0.88660455,0.8796862,0.86213464,0.8524015,0.8605595,0.8761932,0.8835231,0.88030916,0.875259,0.8718698,0.8638489,0.8468362,0.82719994,0.81466186,0.8095378,0.80328727,0.7921203,0.7834328,0.78422207,0.7889438,0.78734064,0.78123283,0.7823852,0.792503,0.7970711,0.7857963,0.77056766,0.77255476,0.7945541,0.81672794,0.82075495,0.8086392,0.7938827,0.78367805,0.7788,0.78479856,0.80904526,0.84357566,0.8627282,0.84862787,0.8154777,0.79785013,0.81301266,0.8426261,0.8547037,0.8367903,0.8033875,0.7774163,0.77165776,0.78517574,0.8089007,0.83101565,0.8409868,0.83422095,0.8150967,0.7942651,0.7810411,0.77690744,0.775753,0.7710956,0.7632676,0.7576901,0.75597763,0.7536281,0.7502551,0.7573127,0.78717625,0.8334903,0.8694159,0.87088764,0.8409692,0.8096122,0.8095258,0.84940827,0.9052242,0.9381976,0.9287222,0.89567673,0.8783022,0.8979386,0.94135195,0.98019075,0.9988105,1.0,0.9908333,0.9728189,0.9483371,0.92918396,0.92828506,0.9410867,0.9441691,0.9196929,0.8758543,0.83314776,0.7922853,0.7284527,0.6226132,0.48933217,0.3653094,0.2751626,0.21625791,0.17362666,0.13933645,0.11447452,0.09961653,0.09044771,0.08207257,0.07315818,0.06475676,0.05780328,0.05297829,0.05060661,0.048902802,0.044387877,0.03662795,0.031242408,0.034580376,0.044526845,0.04953577,0.039599977,0.017933318,0.0
9,0.5836993,0.5894888,0.596818,0.6009642,0.60036874,0.5974057,0.59680367,0.60304403,0.6175162,0.6366267,0.6526208,0.6579614,0.65140843,0.6410669,0.64030254,0.65812427,0.6915486,0.72686404,0.74930435,0.7533536,0.745651,0.7390444,0.74336916,0.7600085,0.7829327,0.8036579,0.8160052,0.81845164,0.81405,0.80857414,0.80748737,0.8128014,0.8218453,0.82955897,0.83272094,0.8316723,0.827818,0.8211317,0.81174165,0.8025038,0.7968958,0.79404503,0.7885352,0.7767123,0.7619396,0.75198734,0.75096816,0.7541293,0.75095594,0.73439413,0.7079783,0.6836393,0.6715638,0.6717117,0.6751015,0.6730218,0.6647121,0.65635437,0.65356994,0.65638375,0.6622126,0.67191297,0.68942714,0.71450216,0.7390998,0.754832,0.76361746,0.77739537,0.8054459,0.8439186,0.8803106,0.9074641,0.92990994,0.9550064,0.98052925,0.9950805,0.9915953,0.9772874,0.96720153,0.9686741,0.9751608,0.97617674,0.9704956,0.9666474,0.971127,0.9794631,0.980934,0.9709752,0.95666057,0.94927204,0.952842,0.9612,0.96507126,0.95985967,0.9471803,0.932634,0.9239918,0.9283613,0.9466993,0.9706483,0.987718,0.9916655,0.9873744,0.9846611,0.98781246,0.9921808,0.99035954,0.97973454,0.96366763,0.9476298,0.93607736,0.9315548,0.93361056,0.9380109,0.93964183,0.93781334,0.93693084,0.9400982,0.9437511,0.94149184,0.9327712,0.9247605,0.92464864,0.93205976,0.94035196,0.9440047,0.9431267,0.9415268,0.9425902,0.94771427,0.9570746,0.9698062,0.98318654,0.9933822,0.99846774,1.0,0.99985975,0.9952585,0.9781493,0.9402249,0.8778379,0.792076,0.6862636,0.5658301,0.44017842,0.32170692,0.22090225,0.14249066,0.086381994,0.050898317,0.03405965,0.03267622,0.04180878,0.055743985,0.069344655,0.078496695,0.07992138,0.07185371,0.05611316,0.039304577,0.030134896,0.03350428,0.04626181,0.058872867,0.062032826,0.052847225,0.035774563,0.018334389,0.0059258672,0.0
