,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells
24,0,115,808.5581395348837,702.5581395348837,8.563133533271383,1,3.7,0.76,9184.572265625,785.6955121151987,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8398.876753509801,2
25,0,117,810.8717948717949,638.025641025641,7.728386023300486,1,3.2,0.7272727272727273,8179.119140625,997.7832287813071,32.169908772759484,20.106192982974676,256.0,804.247719318987,7181.335911843693,2
27,0,123,839.5625,710.7708333333334,9.190228782762137,1,3.2,0.7346938775510204,5554.74609375,814.6534507335164,32.169908772759484,20.106192982974676,256.0,804.247719318987,4740.092643016484,2
28,0,129,870.4561403508771,699.7719298245614,9.788099442071877,1,4.0,0.7666666666666667,8287.658203125,1234.8647820162587,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7052.793421108741,2
37,0,148,911.3181818181819,567.8181818181819,9.114389127247549,1,3.2,0.7608695652173914,5891.84228515625,1030.5574347709771,32.169908772759484,20.106192982974676,256.0,804.247719318987,4861.284850385273,2
41,0,162,939.1,602.1,7.323156511194499,1,3.0,0.7878787878787878,4396.0849609375,1003.467575459741,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3392.617385477759,2
46,0,183,984.2413793103449,871.1034482758621,7.154088170907724,1,2.9000000000000004,0.7419354838709677,4551.16796875,491.1669713023002,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4060.0009974477,2
47,0,189,994.4137931034483,805.5862068965517,7.0493419802375925,1,3.2,0.7368421052631579,5956.826171875,700.6824449538835,32.169908772759484,20.106192982974676,256.0,804.247719318987,5256.1437269211165,2
49,0,195,1015.5,706.5,6.793662204867575,1,3.0,0.71875,3893.24560546875,638.3954846303677,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3254.8501208383823,2
50,0,196,1024.2758620689656,584.1724137931035,7.321047546403454,1,3.0,0.7575757575757576,4305.7509765625,716.7163212066516,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3589.0346553558484,2
51,0,197,1027.4857142857143,820.3428571428572,7.031429736648757,1,3.2,0.8,6607.77880859375,746.0020207181806,32.169908772759484,20.106192982974676,256.0,804.247719318987,5861.776787875569,2
9,0,63,632.6229508196722,464.344262295082,10.214393658536357,2,4.300000000000001,0.7681159420289855,12056.30078125,1549.7589088248787,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,10506.541872425121,2
11,0,68,652.4716981132076,468.39622641509436,8.851143964756124,2,4.300000000000001,0.8387096774193549,9075.701171875,1544.3390449737199,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,7531.36212690128,2
13,0,71,663.4444444444445,467.46666666666664,8.825518875503493,2,3.2,0.7446808510638298,7268.5087890625,1202.202323636273,32.169908772759484,20.106192982974676,256.0,804.247719318987,6066.306465426227,2
15,0,81,693.3461538461538,388.1923076923077,6.756608475962627,2,2.9000000000000004,0.7586206896551724,4904.68212890625,473.2170687101416,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4431.465060196108,2
19,0,106,790.3181818181819,769.3863636363636,9.061729056888728,2,3.2,0.723404255319149,5949.3896484375,875.4759097679635,32.169908772759484,20.106192982974676,256.0,804.247719318987,5073.9137386695365,2
21,0,114,810.2564102564103,638.5641025641025,8.048969793316633,2,3.7,0.7872340425531915,9241.326171875,1100.644859399472,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8140.681312475528,2
25,0,129,868.8088235294117,700.1029411764706,11.741734772798715,2,5.0,0.7126436781609196,13389.25,1640.651508590905,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,11748.598491409095,2
26,0,136,874.5428571428571,597.4285714285714,7.042406005541108,2,3.2,0.7560975609756098,6631.57373046875,829.4900629352778,32.169908772759484,20.106192982974676,256.0,804.247719318987,5802.083667533472,2
27,0,146,893.4411764705883,606.2352941176471,6.737873161505829,2,3.2,0.8205128205128205,5694.8310546875,860.6371540610562,32.169908772759484,20.106192982974676,256.0,804.247719318987,4834.193900626444,2
29,0,151,904.3870967741935,686.0,7.738133523840627,2,3.0,0.7647058823529411,5230.412109375,845.1977499136847,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4385.214359461315,2
30,0,153,909.2558139534884,698.5813953488372,9.000349334808146,2,4.0,0.7358490566037735,8023.326171875,1439.7855732592288,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,6583.540598615771,2
31,0,154,909.5945945945946,615.0,11.880504968143875,2,5.4,0.7272727272727273,14133.890625,1711.0768934595399,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,12422.81373154046,2
35,0,171,945.074074074074,496.5925925925926,7.19837429844017,2,2.9000000000000004,0.7333333333333333,3274.2314453125,593.9176989137195,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2680.3137463987805,2
44,0,192,994.0294117647059,805.0294117647059,6.790591777466767,2,3.2,0.918918918918919,7164.71435546875,727.3653953429312,32.169908772759484,20.106192982974676,256.0,804.247719318987,6437.348960125819,2
8,0,69,632.2666666666667,465.0,11.546974521845996,3,4.2,0.7205882352941176,9926.392578125,1414.2570077815326,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,8512.135570343467,2
10,0,76,651.74,461.7,8.458521754028455,3,4.2,0.7258064516129032,7311.232421875,1284.5228248085186,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,6026.709597066481,2
12,0,85,663.1304347826087,466.5,9.183986261135894,3,3.2,0.7291666666666666,6503.189453125,1046.0267715440132,32.169908772759484,20.106192982974676,256.0,804.247719318987,5457.162681580987,2
21,0,123,807.1020408163265,702.8979591836735,9.266139862943685,3,4.300000000000001,0.71875,11387.91015625,968.7027081674969,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,10419.207448082503,2
22,0,124,808.3260869565217,639.3260869565217,9.49999285535128,3,3.7,0.75,9052.134765625,948.3219096256653,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8103.812855999335,2
23,0,133,836.2903225806451,670.5483870967741,6.545235236797687,3,3.0,0.7647058823529411,4112.4228515625,704.491812483524,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3407.931039078976,2
36,0,175,935.34375,719.125,7.6978501946451505,3,3.2,0.7692307692307693,6597.95068359375,1120.4350731949744,32.169908772759484,20.106192982974676,256.0,804.247719318987,5477.515610398776,2
41,0,191,969.2962962962963,645.0370370370371,7.04025389687324,3,3.0,0.75,5285.12158203125,734.7217814254109,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4550.399800605839,2
46,0,206,993.4137931034483,805.1379310344828,6.341063442449138,3,3.0,0.8125,6231.0791015625,622.573057221598,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5608.506044340902,2
48,0,215,1025.0645161290322,820.3225806451613,7.072575102403255,3,2.9000000000000004,0.75,5430.1865234375,396.15284698520554,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5034.0336764522945,2
2,0,12,492.45714285714286,829.4857142857143,8.73656998809159,4,3.2,0.7142857142857143,4977.5048828125,1329.1901472869795,32.169908772759484,20.106192982974676,256.0,804.247719318987,3648.3147355255205,2
10,0,77,651.0952380952381,461.57142857142856,10.050623435711838,4,4.300000000000001,0.7971014492753623,8475.56640625,1537.1527857938781,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,6938.413620456122,2
11,0,84,662.6444444444444,466.06666666666666,8.861023320540445,4,3.7,0.7647058823529411,7545.6708984375,1392.321434598416,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6153.349463839084,2
17,0,121,788.175,775.125,9.178505935848566,4,3.2,0.7111111111111111,5611.46240234375,845.9376863519428,32.169908772759484,20.106192982974676,256.0,804.247719318987,4765.524715991807,2
19,0,130,810.1025641025641,637.7435897435897,8.296972081093482,4,3.7,0.75,7651.99072265625,844.9873849621508,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6807.003337694099,2
24,0,145,874.074074074074,598.4074074074074,6.421500681256117,4,2.9000000000000004,0.8571428571428571,3737.19482421875,675.3912156593287,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3061.8036085594213,2
29,0,166,915.0333333333333,697.6,9.404189601658372,4,4.5,0.7916666666666666,10267.30859375,1858.2462094291113,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,8409.062384320889,2
30,0,176,933.1428571428571,718.8809523809524,8.820658061791475,4,3.2,0.717391304347826,6902.5498046875,1058.9879012989695,32.169908772759484,20.106192982974676,256.0,804.247719318987,5843.5619033885305,2
31,0,179,939.59375,567.34375,7.943164947821118,4,3.0,0.7428571428571429,4147.728515625,693.0219037365896,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3454.7066118884104,2
37,0,203,993.1379310344828,805.4137931034483,6.341063442449138,4,3.0,0.8125,5784.90625,640.7365131412371,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5144.169736858763,2
40,0,218,1040.3157894736842,849.0263157894736,8.78645762590228,4,3.7,0.7659574468085106,7831.8896484375,822.2504832985578,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7009.639165138942,2
41,0,220,1047.638888888889,689.3333333333334,7.858852287057592,4,3.2,0.7380952380952381,6403.7451171875,829.2220471173059,32.169908772759484,20.106192982974676,256.0,804.247719318987,5574.523070070194,2
6,0,35,266.51851851851853,355.0,6.265824375161681,0,2.9000000000000004,0.7931034482758621,5825.150390625,716.4168097777292,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5108.733580847271,3
9,0,38,272.1020408163265,562.6734693877551,9.069261747242201,0,3.7,0.7735849056603774,11106.849609375,3345.488413965795,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7761.361195409205,3
10,0,40,278.4230769230769,329.0769230769231,6.382114308429045,0,3.0,0.7741935483870968,7390.61328125,889.4899526269874,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6501.123328623013,3
14,0,59,309.5945945945946,686.2972972972973,8.279150238595943,0,3.2,0.7619047619047619,8237.919921875,1040.8697174469708,32.169908772759484,20.106192982974676,256.0,804.247719318987,7197.050204428029,3
31,0,106,466.2923076923077,1017.4307692307692,10.818443204598076,0,4.5,0.7402597402597403,12870.3564453125,2439.8239942146465,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10430.532451097853,3
33,0,117,497.67857142857144,476.42857142857144,7.0864349661002475,0,3.2,0.7105263157894737,7126.45556640625,1726.925810069777,32.169908772759484,20.106192982974676,256.0,804.247719318987,5399.529756336473,3
42,0,150,577.3793103448276,420.0689655172414,6.67070268483555,0,3.2,0.7837837837837838,6954.1826171875,1786.2925847166916,32.169908772759484,20.106192982974676,256.0,804.247719318987,5167.890032470808,3
49,0,169,611.2424242424242,681.6666666666666,7.3776746769221155,0,3.2,0.75,7025.1318359375,1263.8279687309405,32.169908772759484,20.106192982974676,256.0,804.247719318987,5761.3038672065595,3
50,0,178,621.0731707317074,495.5365853658537,8.751347161184823,0,3.2,0.7727272727272727,9592.87890625,1428.1330202455865,32.169908772759484,20.106192982974676,256.0,804.247719318987,8164.7458860044135,3
52,0,181,622.0512820512821,826.3333333333334,7.822923756313542,0,3.7,0.7872340425531915,8624.5244140625,1500.3313233959489,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7124.193090666551,3
61,0,211,663.0571428571428,722.0285714285715,7.503797245523622,0,3.2,0.8461538461538461,7084.65869140625,1391.216439326614,32.169908772759484,20.106192982974676,256.0,804.247719318987,5693.442252079636,3
62,0,212,664.2352941176471,498.05882352941177,7.814988556446015,0,3.2,0.775,8883.1259765625,1169.580244404031,32.169908772759484,20.106192982974676,256.0,804.247719318987,7713.545732158469,3
63,0,213,664.2432432432432,594.2432432432432,7.605021703512137,0,3.2,0.85,9146.1953125,1139.7565791066445,32.169908772759484,20.106192982974676,256.0,804.247719318987,8006.4387333933555,3
64,0,214,667.9880952380952,769.0595238095239,12.87517133357029,0,4.300000000000001,0.7142857142857143,15914.0927734375,1932.4148867935874,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,13981.677886643913,3
75,0,236,692.6521739130435,400.45652173913044,8.702995959916896,0,4.2,0.7758620689655172,14681.5302734375,1679.3662900126074,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,13002.163983424893,3
76,0,240,695.9387755102041,427.0408163265306,9.78237589248239,0,3.7,0.7407407407407407,13417.546875,1382.2979826451046,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,12035.248892354895,3
80,0,250,700.5,461.0,6.707767380502277,0,2.9000000000000004,0.8275862068965517,8723.76171875,553.7979381624609,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,8169.963780587539,3
87,0,272,722.1388888888889,282.22222222222223,8.431795706070508,0,3.2,0.7804878048780488,10080.634765625,887.5061058613937,32.169908772759484,20.106192982974676,256.0,804.247719318987,9193.128659763606,3
89,0,275,723.4666666666667,845.4666666666667,7.428485565991373,0,3.2,0.717948717948718,7955.9560546875,1324.9758093047421,32.169908772759484,20.106192982974676,256.0,804.247719318987,6630.980245382758,3
91,0,282,732.5,785.4677419354839,10.232695786900358,0,4.300000000000001,0.782608695652174,16879.392578125,1905.3558176113293,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,14974.03676051367,3
95,0,301,768.6323529411765,689.1176470588235,10.07079872122385,0,4.5,0.8026315789473685,18331.9140625,2569.9575453777798,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,15761.95651712222,3
97,0,305,776.25,734.75,7.9218166389294975,0,3.7,0.78,10554.8525390625,1678.6226836923743,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8876.229855370126,3
100,0,313,785.3030303030303,791.060606060606,7.993246827823966,0,3.2,0.75,9773.71484375,1258.5127253523096,32.169908772759484,20.106192982974676,256.0,804.247719318987,8515.20211839769,3
108,0,331,818.5714285714286,693.968253968254,11.646549246760362,0,4.300000000000001,0.7222222222222222,16788.609375,1885.4179239933,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,14903.1914510067,3
128,0,425,992.5714285714286,655.3714285714286,7.15151482504116,0,3.2,0.8,9474.3564453125,1159.7836844348349,32.169908772759484,20.106192982974676,256.0,804.247719318987,8314.572760877665,3
139,0,467,1058.4444444444443,637.9111111111112,9.532174893795904,0,3.2,0.7446808510638298,9969.3076171875,1177.715382975177,32.169908772759484,20.106192982974676,256.0,804.247719318987,8791.592234212323,3
12,0,60,324.31111111111113,433.0444444444444,9.492668608797578,1,3.7,0.7307692307692307,11044.2646484375,1206.6178474347544,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9837.646801002746,3
33,0,131,561.3928571428571,859.5,7.112071169715046,1,3.0,0.7272727272727273,5760.64013671875,972.8424958181567,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4787.797640900593,3
34,0,136,574.2962962962963,974.7407407407408,7.287059125235119,1,3.2,0.7297297297297297,7270.8876953125,1247.623712793691,32.169908772759484,20.106192982974676,256.0,804.247719318987,6023.263982518809,3
36,0,142,577.4193548387096,421.2903225806452,7.20920258600574,1,3.2,0.7435897435897436,7727.10009765625,1625.3612058768558,32.169908772759484,20.106192982974676,256.0,804.247719318987,6101.738891779394,3
38,0,144,582.1851851851852,657.3333333333334,6.595527391344747,1,2.9000000000000004,0.7931034482758621,6869.7734375,1013.1601746812521,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5856.613262818748,3
41,0,153,595.0727272727273,692.8363636363637,9.019598916092892,1,4.0,0.7627118644067796,10195.880859375,1402.5564873018302,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,8793.32437207317,3
45,0,173,626.0681818181819,693.6363636363636,9.200925398250378,1,3.2,0.723404255319149,7324.78466796875,1796.1282988018356,32.169908772759484,20.106192982974676,256.0,804.247719318987,5528.656369166914,3
48,0,182,641.6153846153846,388.71794871794873,8.12558548838155,1,3.7,0.7142857142857143,11266.9609375,1395.929596700007,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9871.031340799993,3
60,0,224,687.46875,818.6875,7.053826897813639,1,3.2,0.725,8008.13720703125,1486.9037508800393,32.169908772759484,20.106192982974676,256.0,804.247719318987,6521.233456151211,3
62,0,227,693.1111111111111,400.68888888888887,8.242547766818086,1,3.7,0.7647058823529411,13120.9755859375,1525.3823949582875,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,11595.593190979213,3
67,0,241,700.8275862068965,461.1034482758621,7.103536712915951,1,2.9000000000000004,0.7419354838709677,7989.67041015625,618.0084964660637,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,7371.661913690186,3
81,0,277,748.4242424242424,779.4242424242424,6.683175152528592,1,3.2,0.7948717948717948,8734.013671875,1323.5992194912396,32.169908772759484,20.106192982974676,256.0,804.247719318987,7410.41445238376,3
104,0,363,934.1333333333333,1107.7333333333333,9.846929966309643,1,3.7,0.7307692307692307,9045.486328125,1980.6530765409116,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7064.833251584088,3
108,0,398,992.4137931034483,655.551724137931,6.587153268826375,1,3.0,0.7575757575757576,6847.73046875,861.592585309525,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5986.137883440475,3
113,0,411,1023.2702702702703,941.027027027027,7.657787391452612,1,3.2,0.8974358974358975,8373.966796875,1195.439187838696,32.169908772759484,20.106192982974676,256.0,804.247719318987,7178.527609036304,3
118,0,435,1058.0196078431372,638.5686274509804,10.213607463323362,1,3.7,0.7777777777777778,11962.0419921875,1423.879483998462,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,10538.162508189038,3
8,0,38,281.2,444.22,10.751426855322197,2,3.7,0.7272727272727273,8410.427734375,2132.0311006566044,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6278.396633718396,3
13,0,57,308.62068965517244,685.3448275862069,6.261740628596775,2,3.2,0.7368421052631579,7038.59228515625,1178.0938321556896,32.169908772759484,20.106192982974676,256.0,804.247719318987,5860.49845300056,3
34,0,126,539.2894736842105,600.2105263157895,8.132530629464048,2,3.2,0.7857142857142857,8619.6611328125,1388.6657526824274,32.169908772759484,20.106192982974676,256.0,804.247719318987,7230.995380130073,3
36,0,129,545.3947368421053,652.6842105263158,8.1005869887547,2,3.7,0.7291666666666666,10008.611328125,1154.3582227185834,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8854.253105406417,3
43,0,155,590.3636363636364,670.7272727272727,7.273718204196501,2,3.0,0.7222222222222222,6749.0,1153.678718040086,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5595.321281959914,3
56,0,208,664.2285714285714,499.57142857142856,8.38329603174858,2,3.2,0.7142857142857143,9594.126953125,919.5264526905958,32.169908772759484,20.106192982974676,256.0,804.247719318987,8674.600500434404,3
59,0,214,673.0571428571428,722.5142857142857,7.510029371685803,2,3.2,0.8,8673.447265625,1332.4908311183099,32.169908772759484,20.106192982974676,256.0,804.247719318987,7340.95643450669,3
60,0,215,673.5172413793103,709.3448275862069,6.425797272520256,2,3.0,0.7575757575757576,5672.45068359375,1339.5729888156056,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4332.877694778144,3
71,0,233,693.3404255319149,400.7659574468085,8.706190750868124,2,4.0,0.7454545454545455,12870.625,1916.091661581304,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,10954.533338418696,3
76,0,243,699.28125,479.1875,7.262105606214204,2,3.2,0.8157894736842105,9126.8076171875,896.518712958321,32.169908772759484,20.106192982974676,256.0,804.247719318987,8230.288904229179,3
79,0,254,707.6136363636364,856.0227272727273,9.290933614295456,2,4.0,0.7222222222222222,11003.388671875,1527.5623689724598,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,9475.82630290254,3
82,0,258,714.4324324324324,380.35135135135135,8.156822735375306,2,3.2,0.7619047619047619,10757.638671875,1002.4627885180525,32.169908772759484,20.106192982974676,256.0,804.247719318987,9755.175883356947,3
86,0,267,721.8863636363636,282.34090909090907,9.292618382473758,2,4.2,0.711864406779661,12392.486328125,1274.1869122032076,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11118.299415921792,3
