,intensity,area,perimeter,label,frame,threshold,background,final_intensity,cells
0,170785.28125,1462.0,437.2152623381704,0.0,0.0,67.97794342041016,21179.84270477295,149605.43854522705,1
1,119943.46875,1042.0,314.7461604551958,1.0,0.0,67.97794342041016,15095.346168518066,104848.12258148192,1
2,207724.1875,1778.0,431.1948113927526,2.0,0.0,67.97794342041016,25757.702003479004,181966.485496521,1
3,151706.453125,1307.0,408.8687636441292,0.0,1.0,67.97794342041016,18386.13415145874,133320.31897354126,1
4,390027.375,3415.0,921.7872571982036,1.0,1.0,67.97794342041016,48040.28165817261,341987.0933418274,1
5,268862.9375,2386.0,662.4328038465214,0.0,2.0,67.97794342041016,33008.478340148926,235854.45915985107,1
6,247210.515625,2252.0,673.6747642130306,0.0,3.0,67.97794342041016,30662.96178817749,216547.5538368225,1
7,201429.75,1800.0,616.1405521326351,0.0,4.0,67.97794342041016,24334.21039581299,177095.539604187,1
0,94332.03125,798.0,326.50401294287605,3.0,0.0,62.561248779296875,11334.95599937439,82997.07525062561,2
1,322388.90625,2609.0,876.6220745016741,4.0,0.0,62.561248779296875,37058.772183418274,285330.1340665817,2
2,287365.75,2413.0,840.960606258111,1.0,1.0,62.561248779296875,32008.37218952179,255357.3778104782,2
3,225739.9375,1881.0,622.4006174765332,0.0,2.0,62.561248779296875,24575.395162582397,201164.5423374176,2
4,265199.8125,2252.0,820.8492282981024,1.0,2.0,62.561248779296875,29422.535835266113,235777.2766647339,2
5,169579.21875,1446.0,521.9621324147857,0.0,3.0,62.561248779296875,18531.660175323486,151047.5585746765,2
6,166402.40625,1409.0,472.0518641722372,1.0,3.0,62.561248779296875,18057.475233078003,148344.931016922,2
7,120324.0078125,1084.0,428.28325653529055,0.0,4.0,62.561248779296875,13725.822704315186,106598.18510818481,2
8,194664.8125,1616.0,592.1021833556391,1.0,4.0,62.561248779296875,20462.112075805664,174202.70042419434,2
0,188813.671875,1260.0,337.6506885343706,2.0,1.0,96.36503601074219,20640.884971618652,168172.78690338135,3
1,440359.4375,2992.0,849.0446256882133,1.0,2.0,96.36503601074219,48052.830963134766,392306.60653686523,3
2,93717.234375,631.0,202.470886413571,2.0,4.0,96.36503601074219,9861.713472366333,83855.52090263367,3
3,101643.34375,661.0,227.21571686176702,3.0,4.0,96.36503601074219,10330.57465171814,91312.76909828186,3
4,406742.03125,2718.0,728.9085983321495,5.0,4.0,96.36503601074219,42478.82284927368,364263.2084007263,3
5,112214.0234375,752.0,251.97689559278015,0.0,4.0,96.36503601074219,11752.786895751953,100461.23654174805,3
0,329771.6875,3126.0,938.9081438085528,0.0,0.0,63.0642204284668,36470.3348865509,293301.3526134491,4
1,138603.125,1335.0,436.2951111536597,0.0,1.0,63.0642204284668,14666.335544586182,123936.78945541382,4
2,158250.140625,1509.0,471.25969432837536,1.0,1.0,63.0642204284668,16577.90287399292,141672.23775100708,4
3,184751.484375,1840.0,637.4974038482965,0.0,2.0,63.0642204284668,19931.753463745117,164819.73091125488,4
4,86326.890625,833.0,286.10703575564685,1.0,2.0,63.0642204284668,9023.451432228088,77303.43919277191,4
5,68475.609375,706.0,239.51258143389987,0.0,3.0,63.0642204284668,7562.152141571045,60913.457233428955,4
6,91192.8671875,890.0,282.2426331480399,0.0,4.0,63.0642204284668,9329.44034576416,81863.42684173584,4
0,55923.76171875,422.0,163.97002812427888,0.0,0.0,84.72100067138672,8240.408668518066,47683.35305023193,5
1,97703.5546875,789.0,214.2287389012512,1.0,0.0,84.72100067138672,15406.830425262451,82296.72426223755,5
2,64182.4453125,478.0,127.80901604236197,4.0,0.0,84.72100067138672,9333.92261505127,54848.52269744873,5
3,946235.875,7230.0,1758.2423923087758,7.0,0.0,84.72100067138672,141180.46131134033,805055.4136886597,5
4,83691.671875,688.0,245.16146988161228,0.0,1.0,84.72100067138672,12749.614166259766,70942.05770874023,5
5,624039.8125,4723.0,1225.3241538525247,8.0,1.0,84.72100067138672,87523.87748146057,536515.9350185394,5
6,117291.53125,850.0,269.945768575907,10.0,1.0,84.72100067138672,15751.703548431396,101539.8277015686,5
7,73699.625,566.0,165.08074885881848,11.0,1.0,84.72100067138672,10488.781421661377,63210.84357833862,5
8,43074.69921875,306.0,122.54126669470749,0.0,2.0,84.72100067138672,5671.172412872314,37403.526805877686,5
9,56239.54296875,432.0,113.5207477972776,6.0,2.0,84.72100067138672,8006.361053466797,48233.1819152832,5
10,271774.53125,2060.0,515.1303584208008,7.0,2.0,84.72100067138672,38178.480949401855,233596.05030059814,5
11,68774.9453125,496.0,163.68417379923542,8.0,2.0,84.72100067138672,9192.48861694336,59582.45669555664,5
12,280924.40625,2127.0,615.0788762465468,9.0,2.0,84.72100067138672,39420.20824241638,241504.19800758362,5
