,index,label,x,y,threshold,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells
219,0,744,775.3055555555555,667.1388888888889,101.15451049804688,8.262459946546041,0,3.2,0.7804878048780488,7627.79833984375,1301.450323398225,32.169908772759484,20.106192982974676,256.0,804.247719318987,6326.348016445525,1
231,0,785,814.1891891891892,485.0,101.15451049804688,8.033106800398102,0,3.7,0.8222222222222222,6473.03515625,1534.2395329865394,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4938.795623263461,1
233,0,802,844.448275862069,1093.4137931034484,101.15451049804688,6.396999081008443,0,3.0,0.7575757575757576,4319.912109375,1234.7879861283582,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3085.124123246642,1
234,0,811,873.6785714285714,1075.5714285714287,101.15451049804688,6.607900076511807,0,3.2,0.7105263157894737,5886.58203125,1208.908213847084,32.169908772759484,20.106192982974676,256.0,804.247719318987,4677.673817402916,1
237,0,817,896.0769230769231,1079.1923076923076,101.15451049804688,6.605301632831851,0,2.9000000000000004,0.8214285714285714,4581.6533203125,755.0407801740221,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3826.612540138478,1
260,0,947,1407.425,540.1,101.15451049804688,11.489497225861228,0,5.0,0.8295454545454546,13602.130859375,2197.385565009434,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,11404.745294365566,1
279,0,1045,1473.25,557.325,101.15451049804688,8.747488837778697,0,3.2,0.75,6265.72509765625,1613.9751875175862,32.169908772759484,20.106192982974676,256.0,804.247719318987,4651.749910138664,1
280,0,1046,1471.6060606060605,633.4848484848485,101.15451049804688,7.453614479727095,0,3.7,0.7333333333333333,6482.115234375,2388.088233517483,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4094.027000857517,1
285,0,1058,1486.432098765432,430.0740740740741,101.15451049804688,10.835365644527485,0,5.4,0.8350515463917526,13439.533203125,2876.8973774397746,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,10562.635825685225,1
288,0,1076,1499.0384615384614,616.6923076923077,101.15451049804688,6.420592068546244,0,3.0,0.7741935483870968,3808.38916015625,1237.877291232162,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2570.511868924088,1
5,0,14,325.2121212121212,1180.2424242424242,101.15451049804688,7.520864890151666,1,3.0,0.8235294117647058,5342.7265625,956.0961736335303,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4386.63038886647,1
12,0,48,354.38461538461536,1286.131868131868,101.15451049804688,13.519100722927304,1,5.7,0.7142857142857143,16101.478515625,2054.912089481717,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,14046.566426143283,1
19,0,80,385.3611111111111,1186.3333333333333,101.15451049804688,8.21803052994186,1,3.2,0.7804878048780488,6561.1591796875,1340.1949975537136,32.169908772759484,20.106192982974676,256.0,804.247719318987,5220.964182133786,1
20,0,81,386.54545454545456,427.27272727272725,101.15451049804688,6.835624918767017,1,3.2,0.75,7174.595703125,1873.9899874175899,32.169908772759484,20.106192982974676,256.0,804.247719318987,5300.60571570741,1
33,0,168,474.037037037037,995.1111111111111,101.15451049804688,7.304725819007911,1,3.0,0.75,4371.001953125,1169.5297552613774,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3201.4721978636226,1
