,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells
121,0,409,687.4090909090909,349.4318181818182,8.302814834266687,2,3.7,0.8163265306122449,13081.6953125,1801.7440332798287,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,11279.951279220171,2
123,0,414,692.5,618.3235294117648,7.951447148645152,2,3.2,0.775,9699.6005859375,1477.6481365847867,32.169908772759484,20.106192982974676,256.0,804.247719318987,8221.952449352713,2
125,0,416,693.4848484848485,409.27272727272725,6.999644605695008,2,3.2,0.7948717948717948,10648.0224609375,1427.3717702206923,32.169908772759484,20.106192982974676,256.0,804.247719318987,9220.650690716808,2
128,0,421,701.5384615384615,343.03846153846155,6.389103965343276,2,2.9000000000000004,0.7586206896551724,7447.67724609375,909.4205617439002,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6538.25668434985,2
129,0,425,704.4754098360655,645.5409836065573,9.892841187842043,2,4.2,0.7611940298507462,13716.421875,2341.069629636593,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11375.352245363407,2
130,0,432,709.2857142857143,597.8701298701299,11.799882602952124,2,4.5,0.7176470588235294,19143.73828125,2731.6855840212665,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,16412.052697228733,2
136,0,446,718.2380952380952,619.3333333333334,8.638920128639393,2,3.7,0.8125,12957.5712890625,2833.4022761927918,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,10124.169012869708,2
142,0,456,736.2702702702703,521.3243243243244,7.785674002150695,2,3.2,0.8048780487804879,9163.982421875,1934.0222041973611,32.169908772759484,20.106192982974676,256.0,804.247719318987,7229.960217677639,2
146,0,464,749.4230769230769,691.2307692307693,6.909846972363009,2,2.9000000000000004,0.7586206896551724,5793.3173828125,1136.9831491087098,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4656.33423370379,2
147,0,468,755.2093023255813,546.2093023255813,8.361530940301007,2,3.7,0.7959183673469388,10956.091796875,2587.580202691024,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8368.511594183976,2
149,0,473,766.3253012048193,539.9036144578313,12.41003650817845,2,5.0,0.7263157894736842,20318.513671875,2682.3542287205346,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,17636.159443154465,2
153,0,478,771.3809523809524,560.6031746031746,10.280348710900231,2,4.5,0.7837837837837838,17510.517578125,2609.3197127765743,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,14901.197865348426,2
157,0,489,792.0576923076923,657.25,9.435645805236875,2,4.2,0.8166666666666667,14394.052734375,2185.9890742739663,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,12208.063660101034,2
158,0,491,792.0,631.8536585365854,7.537069466296709,2,3.7,0.7551020408163265,9199.3330078125,1966.071329510305,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7233.261678302195,2
165,0,523,895.4642857142857,723.0,7.089839904821915,2,3.0,0.7272727272727273,5664.5654296875,1139.3087803986855,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4525.2566492888145,2
1,0,8,202.40625,218.21875,8.157030059989088,3,2.9000000000000004,0.78125,7430.0322265625,1143.5314492555335,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6286.5007773069665,2
6,0,24,286.075,333.75,8.037527659965898,3,3.7,0.7346938775510204,9492.7626953125,1736.5057158004493,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7756.256979512051,2
11,0,39,320.0,229.5,6.201736729460423,3,2.9000000000000004,0.8214285714285714,6968.650390625,858.1033335511165,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6110.5470570738835,2
13,0,43,335.17241379310343,355.17241379310343,6.432675209026769,3,3.0,0.8709677419354839,6860.11328125,1093.9857032517903,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5766.12757799821,2
18,0,68,373.26666666666665,434.27777777777777,12.663557110552892,3,5.4,0.7641509433962265,18847.74609375,3041.4755515818397,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,15806.27054216816,2
24,0,80,387.1463414634146,402.2439024390244,12.961609407088368,3,5.4,0.7211538461538461,20399.966796875,3020.357469206676,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,17379.609327668324,2
30,0,108,422.64,401.14,8.402404268631134,3,4.2,0.7833333333333333,12532.9443359375,3692.4143214786745,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,8840.530014458825,2
33,0,123,445.56363636363636,220.21818181818182,9.417274117987173,3,4.0,0.7333333333333333,11987.619140625,1954.7156497536344,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,10032.903490871366,2
39,0,139,480.0357142857143,480.39285714285717,6.3109975521730375,3,3.0,0.8387096774193549,6911.0888671875,1214.1199375549331,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5696.968929632567,2
49,0,195,529.1636363636363,426.07272727272726,9.622276912356934,3,4.300000000000001,0.8125,16025.595703125,2107.2746931184083,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,13918.321010006592,2
50,0,196,531.0714285714286,492.2142857142857,9.583409404756587,3,3.2,0.717391304347826,10196.13671875,1509.4990824353881,32.169908772759484,20.106192982974676,256.0,804.247719318987,8686.637636314612,2
54,0,213,544.7101449275362,486.3188405797101,11.424333260782161,3,4.5,0.7468354430379747,17656.12109375,2662.856792815961,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,14993.264300934039,2
57,0,217,546.8125,457.0,8.504714303177064,3,3.0,0.7428571428571429,8459.7177734375,1168.3625094183953,28.274333882308138,18.84955592153876,240.0,753.9822368615504,7291.355264019105,2
67,0,248,570.9705882352941,454.1470588235294,8.271242895444173,3,2.9000000000000004,0.7352941176470589,6699.298828125,1032.4404878017958,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5666.858340323204,2
69,0,258,578.5862068965517,325.0689655172414,7.184068441738777,3,3.0,0.7575757575757576,7808.072265625,1141.8293071913067,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6666.242958433693,2
72,0,263,580.4426229508197,513.8360655737705,10.079188235971856,3,4.300000000000001,0.7428571428571429,15476.384765625,3037.5382962645963,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,12438.846469360404,2
81,0,307,608.1081081081081,604.3243243243244,7.613831935113079,3,3.2,0.85,11121.6943359375,1698.5650210143067,32.169908772759484,20.106192982974676,256.0,804.247719318987,9423.129314923193,2
85,0,316,612.2352941176471,473.6470588235294,7.04408727057889,3,3.2,0.775,9409.314453125,1475.88630861626,32.169908772759484,20.106192982974676,256.0,804.247719318987,7933.42814450874,2
92,0,346,633.3428571428572,508.8,7.779433008922646,3,3.0,0.7297297297297297,7372.26611328125,959.1936627717223,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6413.072450509528,2
94,0,349,636.2058823529412,373.11764705882354,7.364517950350807,3,3.2,0.8205128205128205,7908.13720703125,1560.2970116012439,32.169908772759484,20.106192982974676,256.0,804.247719318987,6347.840195430006,2
96,0,351,637.075,722.075,8.303413121909156,3,3.7,0.8478260869565217,10267.265625,1656.9795265520224,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8610.286098447978,2
98,0,355,643.640625,399.21875,9.988427895036029,3,4.5,0.7972972972972973,19022.90625,3267.168914793525,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,15755.737335206475,2
104,0,388,666.0,606.7872340425532,9.076840231453888,3,4.0,0.7454545454545455,12666.3642578125,2090.635291292332,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,10575.728966520168,2
106,0,397,673.875,648.35,8.032277363664821,3,4.0,0.7115384615384616,9374.6279296875,1893.3561723727616,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7481.271757314738,2
110,0,407,685.074074074074,308.0,7.220154527076466,3,2.9000000000000004,0.7931034482758621,6336.05322265625,1115.2954953664448,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5220.757727289805,2
114,0,411,689.3448275862069,581.1379310344828,6.240237046104364,3,3.0,0.8125,8281.619140625,2072.2732472771313,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6209.345893347869,2
116,0,414,692.0571428571428,617.3428571428572,7.808524294858069,3,3.2,0.8,9738.103515625,1363.648792745953,32.169908772759484,20.106192982974676,256.0,804.247719318987,8374.454722879047,2
118,0,417,693.1875,409.0,7.314265522307797,3,3.2,0.8157894736842105,9383.630859375,1465.3508925516508,32.169908772759484,20.106192982974676,256.0,804.247719318987,7918.279966823349,2
121,0,424,702.5714285714286,652.6904761904761,8.896745208324276,3,3.2,0.7555555555555555,9415.640625,1461.802338106325,32.169908772759484,20.106192982974676,256.0,804.247719318987,7953.838286893675,2
125,0,443,718.4634146341464,337.3170731707317,7.824482369743806,3,3.2,0.813953488372093,10915.517578125,1439.7741038086824,32.169908772759484,20.106192982974676,256.0,804.247719318987,9475.743474316318,2
129,0,451,729.1538461538462,540.0961538461538,9.199067589683535,3,4.2,0.847457627118644,12590.5517578125,2658.158335290849,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,9932.39342252165,2
131,0,456,735.7142857142857,515.4285714285714,8.162979689046647,3,3.2,0.7555555555555555,9969.154296875,2288.5006152689457,32.169908772759484,20.106192982974676,256.0,804.247719318987,7680.653681606054,2
135,0,470,755.0,548.5238095238095,8.169985816193952,3,3.7,0.8125,10452.259765625,2134.811925193062,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8317.447840431938,2
138,0,474,765.4767441860465,541.453488372093,12.65816484705288,3,5.1000000000000005,0.7156862745098039,20341.447265625,3101.0605356930755,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,17240.386729931924,2
141,0,479,767.1714285714286,656.8571428571429,7.4871779757273424,3,2.9000000000000004,0.7142857142857143,7355.0712890625,1446.2003526336048,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5908.870936428895,2
142,0,480,772.0,562.0,9.157873309814855,3,4.0,0.8,12409.7109375,1994.1440889448859,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,10415.566848555114,2
10,0,58,363.0,223.06666666666666,7.1073260763919155,4,3.2,0.8108108108108109,8252.16015625,1242.4948319990654,32.169908772759484,20.106192982974676,256.0,804.247719318987,7009.665324250935,2
12,0,64,372.8144329896907,434.49484536082474,12.125574045841365,4,5.7,0.8,19219.544921875,2897.5522885615937,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,16321.992633313406,2
13,0,67,374.06451612903226,254.3548387096774,8.016821251539787,4,3.0,0.7142857142857143,7299.3115234375,1044.3336004751036,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6254.977922962396,2
19,0,81,388.0128205128205,474.14102564102564,12.867081947417155,4,5.7,0.7211538461538461,19545.03515625,2983.1786971366964,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,16561.856459113304,2
36,0,161,511.1463414634146,632.3658536585366,9.011189310437391,4,3.7,0.7551020408163265,10905.169921875,1981.6240904666483,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8923.545831408352,2
40,0,184,529.280701754386,427.1929824561403,10.040211800517506,4,4.300000000000001,0.7878787878787878,14871.3935546875,1976.8922075440641,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,12894.501347143436,2
46,0,200,545.0588235294117,618.5588235294117,6.971945130766252,4,3.2,0.775,9403.703125,1500.8284115425777,32.169908772759484,20.106192982974676,256.0,804.247719318987,7902.874713457422,2
64,0,264,591.75,402.375,10.255345287266419,4,4.2,0.7384615384615385,13789.5107421875,1970.3258951237658,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11819.184847063734,2
66,0,271,592.1851851851852,487.0740740740741,6.757245949408558,4,3.0,0.8064516129032258,7568.232421875,1625.5921531588538,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5942.640268716146,2
72,0,291,610.2666666666667,361.5,7.05760712412525,4,3.0,0.7352941176470589,6308.10693359375,1669.0795974507928,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4639.027336142957,2
75,0,294,611.6538461538462,606.3461538461538,6.115263665954397,4,3.0,0.71875,7234.5966796875,1248.2083910878864,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5986.388288599614,2
76,0,298,615.1041666666666,193.5,9.041132957208214,4,3.7,0.7884615384615384,13284.4765625,1384.3098662153352,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,11900.166696284665,2
77,0,299,613.3703703703703,430.6296296296296,6.447563144593104,4,3.2,0.7297297297297297,7486.603515625,1643.5893740346655,32.169908772759484,20.106192982974676,256.0,804.247719318987,5843.0141415903345,2
79,0,305,618.1458333333334,517.2916666666666,8.847600382546771,4,4.2,0.8421052631578947,13865.623046875,2412.8580172544753,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11452.765029620525,2
87,0,326,633.795918367347,503.0204081632653,8.50549686666936,4,3.7,0.7735849056603774,11943.287109375,1651.2348738784203,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,10292.05223549658,2
89,0,332,638.0952380952381,374.1190476190476,7.871070387094032,4,3.7,0.8913043478260869,10194.46484375,1825.332485654726,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8369.132358095274,2
92,0,336,643.5522388059702,400.1940298507463,11.397750971538906,4,4.5,0.7215189873417721,17424.30078125,2417.9076409488916,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,15006.393140301108,2
98,0,359,666.0344827586207,609.8793103448276,9.874708923513301,4,4.5,0.7162162162162162,15276.1171875,2407.713094126666,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12868.404093373334,2
103,0,372,675.3428571428572,631.4285714285714,7.903831364525465,4,3.2,0.7560975609756098,7733.69384765625,2186.1079447204247,32.169908772759484,20.106192982974676,256.0,804.247719318987,5547.585902935825,2
104,0,373,676.3428571428572,324.1142857142857,8.195333406578959,4,3.2,0.7560975609756098,9489.328125,1512.90346151829,32.169908772759484,20.106192982974676,256.0,804.247719318987,7976.42466348171,2
106,0,381,688.1290322580645,350.06451612903226,7.055089174884719,4,3.2,0.8378378378378378,8739.408203125,1409.0603096273262,32.169908772759484,20.106192982974676,256.0,804.247719318987,7330.347893497674,2
108,0,384,690.7948717948718,618.5384615384615,8.225477211546508,4,3.2,0.7272727272727273,9492.97265625,1536.0627449089661,32.169908772759484,20.106192982974676,256.0,804.247719318987,7956.909911341034,2
111,0,390,697.0434782608696,756.7826086956521,8.63245173683412,4,4.0,0.7272727272727273,11240.005859375,1890.977631186135,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,9349.028228188865,2
114,0,398,704.5185185185185,742.1111111111111,6.408592827219505,4,3.0,0.75,6468.69921875,1570.2039106590673,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4898.495308090933,2
121,0,412,721.2727272727273,339.02272727272725,8.999484523435932,4,3.2,0.8,9542.85546875,1364.3697246299125,32.169908772759484,20.106192982974676,256.0,804.247719318987,8178.4857441200875,2
122,0,419,728.6481481481482,541.1296296296297,9.376203820002894,4,4.2,0.7903225806451613,12911.4609375,2313.35818969924,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,10598.10274780076,2
127,0,438,753.4722222222222,541.5833333333334,7.515179408686089,4,3.2,0.7380952380952381,8008.55224609375,1728.0929319047718,32.169908772759484,20.106192982974676,256.0,804.247719318987,6280.459314188978,2
135,0,461,783.0714285714286,565.1190476190476,8.252310723399786,4,3.2,0.8372093023255814,8215.9033203125,1792.740649198182,32.169908772759484,20.106192982974676,256.0,804.247719318987,6423.162671114318,2
136,0,465,789.4772727272727,589.3181818181819,9.627081303950124,4,3.7,0.7115384615384616,9646.51953125,2553.66253398126,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7092.85699726874,2
139,0,472,802.5,797.4318181818181,10.478200367014496,4,3.2,0.723404255319149,9044.3203125,1724.3052742301952,32.169908772759484,20.106192982974676,256.0,804.247719318987,7320.015038269805,2
21,0,109,593.1153846153846,519.0769230769231,7.6425355310910845,0,3.0,0.71875,4334.6181640625,456.0107551313704,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3878.6074089311296,3
24,0,122,651.7027027027027,460.2432432432432,8.031469308331516,0,3.2,0.7209302325581395,6484.5732421875,1016.673775193165,32.169908772759484,20.106192982974676,256.0,804.247719318987,5467.899466994335,3
27,0,146,718.4545454545455,530.1363636363636,8.691740987871892,0,3.7,0.8163265306122449,6670.369140625,800.2406308392528,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5870.128509785747,3
30,0,152,733.0909090909091,634.4545454545455,7.524818901150264,0,3.2,0.7948717948717948,6566.07470703125,616.2858729504514,32.169908772759484,20.106192982974676,256.0,804.247719318987,5949.788834080799,3
34,0,165,761.2028985507246,632.3768115942029,12.061190080772317,0,4.5,0.725,12068.6640625,1349.2041249379981,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10719.459937562002,3
40,0,188,789.5714285714286,321.57142857142856,6.771508716479841,0,3.2,0.7105263157894737,4831.5205078125,1059.3403793894686,32.169908772759484,20.106192982974676,256.0,804.247719318987,3772.1801284230314,3
48,0,221,851.6111111111111,700.5,7.7295180035647935,0,3.2,0.7380952380952381,6837.34814453125,928.3899715274747,32.169908772759484,20.106192982974676,256.0,804.247719318987,5908.958173003775,3
60,0,276,959.074074074074,358.14814814814815,7.114289292457199,0,3.2,0.7297297297297297,4370.77587890625,1212.6204684816767,32.169908772759484,20.106192982974676,256.0,804.247719318987,3158.1554104245733,3
27,0,172,760.4561403508771,633.1929824561404,10.640020233185512,1,4.0,0.7966101694915254,9211.9765625,1065.7229173853993,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,8146.253645114601,3
37,0,203,812.0,639.047619047619,8.925330965079347,1,3.7,0.74,6866.6142578125,1107.3246977606323,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5759.289560051868,3
41,0,217,849.0555555555555,502.47222222222223,7.325671145698558,1,3.2,0.825,5694.37646484375,625.773420979036,32.169908772759484,20.106192982974676,256.0,804.247719318987,5068.603043864714,3
42,0,219,852.0238095238095,702.7380952380952,8.07839443276796,1,3.2,0.7555555555555555,6537.31396484375,657.7112241510767,32.169908772759484,20.106192982974676,256.0,804.247719318987,5879.602740692673,3
49,0,267,937.0,700.6296296296297,6.868095430908305,1,2.9000000000000004,0.7333333333333333,3380.8369140625,576.3901898535551,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2804.446724208945,3
50,0,270,949.06,650.04,9.757812826967898,1,3.7,0.7272727272727273,6083.31982421875,1114.585268626688,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4968.734555592062,3
38,0,158,786.4897959183673,614.7244897959183,14.474139809709117,2,5.7,0.7155172413793104,14745.80078125,1840.76992736198,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,12905.03085388802,3
43,0,173,803.1785714285714,547.0,6.741620481470762,2,3.0,0.78125,3684.189697265625,637.900070253145,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3046.28962701248,3
45,0,177,813.0,638.1891891891892,8.033106800398102,2,3.7,0.8222222222222222,7108.501953125,879.9609879381023,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6228.540965186898,3
48,0,187,840.6,691.0571428571428,8.328912786924567,2,2.9000000000000004,0.7142857142857143,3792.799072265625,553.6187008052366,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3239.1803714603884,3
52,0,208,877.2142857142857,681.4761904761905,9.702044272377886,2,3.2,0.717391304347826,5219.380859375,650.1770545463369,32.169908772759484,20.106192982974676,256.0,804.247719318987,4569.203804828663,3
56,0,232,932.1111111111111,963.1666666666666,8.31437320434444,2,3.2,0.7380952380952381,5348.36962890625,761.229413514724,32.169908772759484,20.106192982974676,256.0,804.247719318987,4587.140215391526,3
57,0,233,938.5641025641025,699.5641025641025,8.18807654906806,2,3.2,0.7674418604651163,5483.8818359375,681.7131514863577,32.169908772759484,20.106192982974676,256.0,804.247719318987,4802.168684451142,3
18,0,78,505.0217391304348,386.0652173913044,9.97808456279978,3,3.7,0.7169811320754716,7866.60400390625,733.5097970740389,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7133.094206832211,3
35,0,154,774.3137254901961,680.4901960784314,9.964858331614977,3,4.0,0.7241379310344828,8671.453125,1259.4641315262706,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7411.988993473729,3
38,0,160,786.0989010989011,614.7252747252747,12.527629146432806,3,5.4,0.7904761904761904,14653.0615234375,1932.2063215621747,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,12720.855201875325,3
44,0,177,812.7435897435897,639.3333333333334,8.16666293125738,3,3.2,0.7272727272727273,6381.07958984375,875.5703707700595,32.169908772759484,20.106192982974676,256.0,804.247719318987,5505.5092190736905,3
13,0,76,504.51724137931035,385.41379310344826,6.7969374729831715,4,3.0,0.7575757575757576,5392.37548828125,610.2384888657834,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4782.136999415467,3
24,0,139,720.0769230769231,479.11538461538464,6.749644212763026,4,2.9000000000000004,0.8214285714285714,3856.77099609375,558.9599689890747,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3297.8110271046753,3
24,0,75,665.2820512820513,456.46153846153845,9.271842687930025,0,3.7,0.7142857142857143,9236.1298828125,1089.679879413452,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8146.450003399048,4
26,0,88,699.6808510638298,473.0851063829787,9.71255314084285,0,4.0,0.7142857142857143,8572.439453125,1208.3078445591964,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7364.131608565804,4
30,0,102,722.4666666666667,529.5333333333333,6.488280032318101,0,3.2,0.7631578947368421,6422.06298828125,767.5287475717487,32.169908772759484,20.106192982974676,256.0,804.247719318987,5654.534240709501,4
31,0,104,728.0483870967741,472.46774193548384,10.767693699919734,0,4.300000000000001,0.7323943661971831,10416.7119140625,1741.7286080846097,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,8674.98330597789,4
33,0,113,746.6153846153846,358.43589743589746,8.63134406455424,0,3.7,0.75,7416.509765625,1299.7655908597517,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6116.744174765248,4
39,0,146,802.1590909090909,475.70454545454544,9.134321755740952,0,3.7,0.7450980392156863,8233.64453125,1668.1251167622395,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6565.5194144877605,4
41,0,151,807.5185185185185,331.5925925925926,6.720680652327868,0,3.2,0.7297297297297297,6497.43359375,795.4870966492454,32.169908772759484,20.106192982974676,256.0,804.247719318987,5701.946497100755,4
42,0,153,809.780487804878,631.3170731707318,8.02434221334826,0,3.2,0.7333333333333333,8872.650390625,957.1227767766686,32.169908772759484,20.106192982974676,256.0,804.247719318987,7915.527613848331,4
63,0,215,887.8333333333334,711.8055555555555,9.951893940937886,0,5.1000000000000005,0.7311827956989247,17545.087890625,1997.7209786020685,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,15547.366912022932,4
65,0,223,899.4230769230769,393.2307692307692,7.276234721643606,0,3.0,0.71875,6443.1396484375,944.2703218492679,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5498.869326588232,4
67,0,229,905.075,277.25,9.092388851773467,0,4.0,0.7115384615384616,8924.9287109375,1472.9555222941563,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7451.973188643344,4
68,0,230,903.7272727272727,610.1818181818181,7.318125587854537,0,3.0,0.7222222222222222,5854.2255859375,1197.8682529828511,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4656.357332954649,4
71,0,236,917.531914893617,690.0,9.185328562498894,0,3.7,0.7692307692307693,10818.2216796875,1086.7407938581891,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9731.48088582931,4
74,0,245,933.1538461538462,625.3461538461538,6.371547438102486,0,2.9000000000000004,0.8214285714285714,5244.02001953125,1029.8175105330301,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4214.20250899822,4
84,0,270,991.4528301886793,702.6603773584906,10.19400978914046,0,3.7,0.7192982456140351,11732.783203125,1449.6862772166787,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,10283.096925908321,4
94,0,310,1121.0434782608695,959.9565217391304,8.201229810288238,0,4.0,0.7272727272727273,8666.1142578125,1078.7406089575961,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7587.373648854904,4
95,0,314,1136.1153846153845,920.0769230769231,10.025302542578572,0,4.2,0.7580645161290323,9610.7255859375,2924.542888869415,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,6686.182697068085,4
96,0,315,1134.4864864864865,939.4864864864865,8.760341672536065,0,3.2,0.7209302325581395,7039.6376953125,989.5579270492308,32.169908772759484,20.106192982974676,256.0,804.247719318987,6050.079768263269,4
17,0,70,665.156862745098,514.1960784313726,10.703309257897338,1,3.2,0.7254901960784313,6826.57177734375,1044.3440889312187,32.169908772759484,20.106192982974676,256.0,804.247719318987,5782.227688412531,4
20,0,79,701.1,228.2,7.175132967795181,1,2.9000000000000004,0.7741935483870968,4892.90283203125,1176.4619626483181,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3716.440869382932,4
22,0,81,707.4,611.2571428571429,8.30643350786423,1,3.2,0.7142857142857143,5757.78173828125,1546.5676303720102,32.169908772759484,20.106192982974676,256.0,804.247719318987,4211.21410790924,4
24,0,86,718.5957446808511,511.1063829787234,9.29196236722576,1,3.2,0.7142857142857143,8352.2099609375,852.3290307039715,32.169908772759484,20.106192982974676,256.0,804.247719318987,7499.8809302335285,4
25,0,88,722.1153846153846,530.7692307692307,6.500756886546357,1,3.0,0.71875,5061.509765625,669.067268580664,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4392.442497044336,4
28,0,100,746.5357142857143,358.48214285714283,9.828591643154398,1,4.300000000000001,0.746268656716418,10071.3916015625,1368.9913901397958,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,8702.400211422704,4
29,0,101,748.0769230769231,423.34615384615387,6.403120515800339,1,2.9000000000000004,0.7586206896551724,4071.006591796875,783.9767967176158,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3287.029795079259,4
35,0,122,788.3018867924528,505.45283018867923,9.696932658037584,1,4.300000000000001,0.7538461538461538,10704.7109375,1727.6499552550376,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,8977.060982244962,4
36,0,129,802.6585365853658,473.8292682926829,8.306730749209919,1,3.7,0.72,7982.4443359375,1445.0636618491262,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6537.380674088374,4
38,0,135,809.9230769230769,631.1282051282051,8.005874276655467,1,3.2,0.7272727272727273,7726.3662109375,930.3019422770012,32.169908772759484,20.106192982974676,256.0,804.247719318987,6796.064268660499,4
39,0,139,816.4561403508771,522.3157894736842,10.59723250416183,1,4.2,0.7538461538461538,8284.53125,1536.2601941355388,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,6748.271055864461,4
49,0,173,877.4117647058823,617.5588235294117,7.672300954450096,1,3.2,0.7317073170731707,6405.1962890625,996.1257847778616,32.169908772759484,20.106192982974676,256.0,804.247719318987,5409.070504284638,4
53,0,190,899.5384615384615,393.3076923076923,6.490943014853808,1,3.0,0.7741935483870968,5814.53857421875,981.7636901321821,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4832.774884086568,4
67,0,231,991.86,702.02,9.874931813668386,1,4.2,0.7258064516129032,10632.1435546875,1835.6811091904528,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,8796.462445497047,4
