Distance_(microns),Gray_Value
0.000000,63.920
0.040000,109.724
0.080000,142.098
0.120000,90.972
0.160000,21.050
0.200000,20.947
0.240000,263.546
0.280000,462.925
0.320000,333.659
0.360000,96.442
0.400000,20.012
0.440000,30.875
0.480000,16.217
0.520000,7.926
0.560000,21.872
