Distance_(microns),Gray_Value
0.000000,55.726
0.040000,82.501
0.080000,117.775
0.120000,120.328
0.160000,94.946
0.200000,229.463
0.240000,504.863
0.280000,640.937
0.320000,480.225
0.360000,321.048
0.400000,423.787
0.440000,567.477
0.480000,483.532
0.520000,250.308
0.560000,126.310
0.600000,65.966
0.640000,0.000
0.680000,3.644
0.720000,18.134
0.760000,23.869
0.800000,60.821
