Distance_(microns),Gray_Value
0.000000,56.044
0.040000,60.653
0.080000,15.003
0.120000,37.774
0.160000,221.762
0.200000,563.615
0.240000,548.403
0.280000,289.108
0.320000,54.303
0.360000,174.915
0.400000,347.128
0.440000,384.089
0.480000,245.869
0.520000,127.225
0.560000,81.830
0.600000,45.291
0.640000,13.768
