Distance_(microns),Gray_Value
0.000000,13.067
0.040000,2.540
0.080000,0.724
0.120000,146.124
0.160000,493.654
0.200000,626.084
0.240000,405.789
0.280000,120.612
0.320000,3.959
0.360000,1.985
0.400000,5.907
