,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
20,0.09283217,0.117363,0.105324045,0.04645326,0.03333799,0.18336083,0.5434381,0.9301295,1.0,0.68552065,0.3576178,0.3260202,0.4155688,0.31426698,0.08891943,0.0
21,0.26388022,0.08235739,0.0,0.15603624,0.3474632,0.43492007,0.63447696,0.94832283,1.0,0.8466144,0.88609844,0.917949,0.5590641,0.13663077,0.06623707,0.13212948
22,0.030672463,0.118125826,0.13994649,0.09187318,0.28702092,0.6658477,0.8637924,0.934856,1.0,0.8739644,0.6745777,0.6645607,0.5615887,0.14482313,0.0,0.0
23,0.096887715,0.18218015,0.22931758,0.08628799,0.0,0.23539498,0.64356625,0.6837875,0.59510124,0.82424915,1.0,0.66685665,0.17694995,0.0,0.0,0.0
24,0.019868284,0.028795637,0.1715479,0.18231651,0.040408414,0.15749602,0.6512782,1.0,0.87411827,0.6582134,0.7090989,0.77898675,0.53131974,0.10678883,0.0,0.0031991513
25,0.40304112,0.2302868,0.0,0.14518225,0.5886442,0.58161384,0.211143,0.29691803,0.8123194,1.0,0.7972338,0.6739289,0.6644573,0.5290459,0.25163385,0.020790387
26,0.43254918,0.61457896,0.6427679,0.23219466,0.0,0.3854735,0.8694888,0.63448423,0.32362992,0.71184963,1.0,0.3746046,0.0,0.0,0.3239473,0.34069136
27,0.19153078,0.09589649,0.04462669,0.107880145,0.27914095,0.5282095,0.74823004,0.8778208,0.9422551,0.97667086,1.0,0.8814374,0.4851009,0.07724077,0.0,0.09714898
28,0.08723598,0.09539104,0.10323355,0.0,0.15345907,0.71863264,0.9773922,0.6100137,0.47499216,0.9075874,1.0,0.5268605,0.34305534,0.49214798,0.3450411,0.1991585
29,0.21921945,0.12769254,0.119678035,0.2174634,0.20254344,0.2686226,0.618637,0.92481995,1.0,0.99759805,0.7905094,0.35143736,0.14832471,0.24808457,0.178147,0.0
30,0.19465216,0.2529485,0.1763445,0.13060881,0.2487617,0.49093667,0.69840926,0.69800323,0.6934157,0.9154467,1.0,0.6573796,0.29841906,0.23096737,0.17983773,0.0
31,0.22911407,0.27423936,0.2478342,0.096812256,0.018307194,0.33764833,0.87308556,1.0,0.61466384,0.32091126,0.44182217,0.59169173,0.41852447,0.11717746,0.0,0.005305075
32,0.07021304,0.046807557,0.06896469,0.16526344,0.24554513,0.28604174,0.3737339,0.5042927,0.6665756,0.8975906,1.0,0.7323557,0.28329217,0.0067875804,0.0,0.19884944
33,0.43658316,0.2401751,0.020094844,0.0,0.27610084,0.83295536,1.0,0.5895044,0.1291154,0.059837267,0.29441133,0.56400084,0.6650625,0.5000275,0.18014081,0.0
34,0.21085873,0.17227244,0.15480357,0.18940327,0.21192497,0.36893916,0.744527,1.0,0.8671728,0.6283734,0.6030335,0.6493815,0.5570561,0.38525444,0.19580439,0.0
35,0.14050975,0.3267109,0.2447001,0.033423703,0.08568022,0.39641497,0.63482434,0.73246795,0.84241444,0.974386,1.0,0.7900695,0.37356117,0.018610153,0.0,0.06828661
36,0.0,0.14354037,0.26222923,0.1727568,0.09654146,0.37478277,0.85072035,1.0,0.6857424,0.30428618,0.22949104,0.41770545,0.5251341,0.38044655,0.18432711,0.08770142
37,0.013788899,0.0,0.03635223,0.0516759,0.03887682,0.17275496,0.51431614,0.83481055,0.9697771,1.0,0.8987502,0.5549505,0.20180298,0.14076644,0.20731622,0.12957981
38,0.10525476,0.15665457,0.039227445,0.0,0.0,0.12847528,0.54396236,0.9466204,1.0,0.7763064,0.5935092,0.46180844,0.24899064,0.10169399,0.18169509,0.32719174
39,0.20160314,0.07460176,0.0,0.14496957,0.40507758,0.5025731,0.36312735,0.289693,0.55356926,0.93477446,1.0,0.6916363,0.31409457,0.11990514,0.11493102,0.12707521
40,0.1202745,0.092366666,0.101284325,0.16836627,0.21416073,0.34075594,0.71374947,1.0,0.7357654,0.26688898,0.26416177,0.5264331,0.44169796,0.11901367,0.0,0.061950143
41,0.14400114,0.045179576,0.0031212457,0.23331308,0.5228711,0.487599,0.2866375,0.3731493,0.6841785,0.87095594,0.95747346,1.0,0.7453343,0.24553756,0.0,0.033002213
42,0.1553477,0.18059008,0.10450954,0.0,0.0,0.3345785,1.0,0.9759767,0.5202842,0.49501452,0.80652106,0.7617882,0.41104653,0.27869895,0.34165442,0.23624998
43,0.8788599,1.0,0.81506985,0.3502432,0.0921556,0.27413836,0.52509767,0.5317468,0.48994252,0.528404,0.47211236,0.31470597,0.17654374,0.041480154,0.0,0.044979423
44,0.2989295,0.2924232,0.16481437,0.05866143,0.24600649,0.59591436,0.71201223,0.6731438,0.8168438,1.0,0.87572575,0.5113859,0.17493455,0.0,0.0,0.07427941
45,0.025436036,0.12684356,0.20203157,0.09972659,0.0003778472,0.2541193,0.7295161,0.97189647,0.9643313,1.0,0.97758126,0.62689483,0.16751291,0.0,0.071585715,0.09980471
46,0.26229647,0.23550121,0.1631191,0.06290473,0.068226606,0.3543458,0.7780569,1.0,0.9399817,0.76049924,0.53869706,0.26133886,0.017609514,0.0,0.0,0.07836898
47,0.07933188,0.08193729,0.06305824,0.013898844,0.06429767,0.21789227,0.3684518,0.56925064,0.8636427,1.0,0.77174413,0.39563558,0.16255091,0.043966252,0.0,0.0
48,0.052939218,0.026724152,0.029779116,0.001122832,0.03629307,0.25570494,0.41490835,0.2850494,0.23390827,0.6164141,1.0,0.8335013,0.33236995,0.024828501,0.0,0.03973272
49,0.15720986,0.11345712,0.101739295,0.02986503,0.038264837,0.38837492,0.8308025,0.8563978,0.60725164,0.6458205,0.9428314,1.0,0.72659624,0.42219526,0.20073937,0.0
50,0.0,0.039842624,0.08610121,0.104653575,0.061626825,0.0,0.13070674,0.58854437,1.0,0.94185704,0.56639254,0.32302693,0.27866137,0.21365093,0.10993419,0.07926685
51,0.2612873,0.18640728,0.05736332,0.17134355,0.5744076,0.9119399,1.0,0.9704082,0.8265669,0.54358757,0.39375356,0.5411614,0.6952099,0.57421786,0.2669689,0.0
52,0.0055406597,0.0052862,0.0,0.02958141,0.20616458,0.43968314,0.5669703,0.6765531,0.8922601,1.0,0.7724438,0.41896504,0.24367148,0.19239867,0.11567607,0.069790475
53,0.1660702,0.038376063,0.12908839,0.28843105,0.10092345,0.0,0.35610813,0.88559026,0.73564005,0.49753064,0.81786346,1.0,0.5357528,0.10082571,0.09864194,0.12720343
54,0.06622191,0.0,0.06142836,0.3188816,0.40256026,0.28281996,0.25509435,0.32267526,0.34093106,0.55064136,0.97781676,1.0,0.4342286,0.0,0.0,0.030425614
55,0.018237405,0.079796135,0.23575646,0.25184852,0.17624715,0.32855988,0.61656576,0.6634802,0.6319134,0.86401445,1.0,0.5824483,0.0,0.0,0.077854306,0.29608408
56,0.10522045,0.0,0.07521278,0.43043867,0.26986805,0.0099802185,0.41632542,1.0,0.76573,0.17981692,0.32705,0.81989837,0.6632942,0.10965709,0.0,0.019686174
57,0.31578118,0.24797352,0.22357835,0.24441695,0.1529382,0.27274388,0.7719824,1.0,0.6109217,0.2414551,0.32902896,0.5295099,0.5306864,0.36423302,0.12195551,0.0
58,0.056335095,0.17887278,0.33414248,0.16805461,0.0,0.07483004,0.787598,0.95431376,0.44842657,0.33276123,0.85490805,1.0,0.39063412,0.0,0.0,0.15563662
59,0.16642219,0.1162815,0.11839626,0.16902009,0.21503642,0.19759032,0.24291727,0.43095258,0.52956814,0.5313436,0.75862914,1.0,0.72411025,0.17678086,0.0,0.04073901
60,0.08121596,0.24576032,0.26082012,0.0,0.0,0.41778043,1.0,0.98082024,0.47600868,0.1983493,0.46460426,0.79174304,0.6276206,0.1324357,0.0,0.0
61,0.040761348,0.08925187,0.14593019,0.070836455,0.06272581,0.46506995,1.0,0.94182414,0.36335477,0.13853352,0.47360933,0.7003859,0.5327764,0.300128,0.14961223,0.0
62,0.0,0.048994303,0.15385091,0.22925057,0.40908,0.7327768,0.8418452,0.59633076,0.34144875,0.3828877,0.71958685,1.0,0.79220736,0.27818483,0.04391318,0.13252075
63,0.030468103,0.0,0.0,0.07780071,0.0710173,0.18199144,0.534379,0.5789156,0.15253265,0.1384263,0.7781964,1.0,0.4241836,0.0,0.012570788,0.09760647
64,0.0,0.0,0.23854625,0.37447354,0.16002591,0.071799606,0.52530795,1.0,0.94097924,0.7511136,0.8079162,0.75488824,0.47660857,0.30649072,0.2150712,0.028381117
65,0.0,0.0,0.0,0.007272511,0.1151033,0.14835063,0.2939366,0.7567644,1.0,0.61697483,0.18367909,0.20173134,0.36765698,0.36104387,0.2548115,0.14040735
66,0.07144369,0.04310712,0.11300913,0.17824233,0.016601013,0.0,0.08214103,0.6104013,0.97016484,1.0,0.7653928,0.38969064,0.09505387,0.0,0.0,0.0
67,0.05470075,0.09797719,0.072975755,0.0,0.0,0.12612887,0.3317173,0.55791205,0.83002955,1.0,0.880111,0.53654754,0.17612734,0.0,0.0,0.07786233
68,0.26073366,0.41006148,0.5357813,0.52815884,0.35732844,0.12792912,0.10264057,0.34697005,0.54632235,0.65422434,0.90338516,1.0,0.5930592,0.11236411,0.0,0.021612301
69,0.022643367,0.25857756,0.4960685,0.28575808,0.0,0.0,0.03121068,0.48515356,0.7367318,0.93351525,1.0,0.77811813,0.39502084,0.0039364393,0.0,0.0
70,0.22075571,0.0783126,0.047005028,0.27042192,0.562428,0.7022627,0.7174071,0.7030994,0.6784409,0.77720904,1.0,0.90858454,0.3609264,0.0,0.0,0.05055038
71,0.06686439,0.018842718,0.024885925,0.0,0.01997216,0.5243827,1.0,0.8064386,0.28669226,0.24696091,0.6018144,0.6348978,0.2701772,0.02454507,0.032680716,0.040002666
72,0.10842188,0.25562808,0.18036921,0.0,0.0,0.45046353,1.0,0.81498885,0.30811238,0.2712228,0.48311806,0.37415415,0.10939926,0.06196662,0.1599144,0.19365379
73,0.46148497,0.52325636,0.5437359,0.31979242,0.2757672,0.62600785,0.7878087,0.3786809,0.0,0.19747907,0.79677194,1.0,0.564573,0.0,0.0,0.07212532
74,0.14685497,0.11737666,0.08456009,0.0,0.012520409,0.26205018,0.42998043,0.28250948,0.2761601,0.70568097,1.0,0.7585724,0.39199647,0.23453689,0.23075461,0.36736786
75,0.2847732,0.19414078,0.14186692,0.33855253,0.68986714,0.9990586,0.9828679,0.48952755,0.05888402,0.34522653,0.94659096,1.0,0.5410492,0.17011827,0.0470957,0.0
76,0.015414925,0.0,0.21023189,0.109056324,0.0,0.29778233,0.83811265,1.0,0.75695616,0.56469536,0.6345357,0.60569125,0.23134297,0.0,0.0,0.10537416
77,0.19210745,0.15692031,0.053648423,0.17988297,0.51993084,0.591715,0.20160393,0.0,0.3664954,0.9497632,1.0,0.7172242,0.59530467,0.5499904,0.35639882,0.13883813
78,0.46155483,0.22748443,0.08420017,0.06481028,0.32808632,0.85920626,1.0,0.48268816,0.17030744,0.5701409,0.92122203,0.67811227,0.33209458,0.21728814,0.06936696,0.0
79,0.113067195,0.0,0.058056418,0.18888037,0.32080758,0.47673604,0.6008554,0.6259368,0.62909293,0.7248766,0.9057986,1.0,0.8031049,0.39864808,0.12577768,0.060269065
80,0.6152883,0.16685393,0.0,0.03054935,0.4860954,0.8215343,1.0,0.99632883,0.75604504,0.5438895,0.67036444,0.89907753,0.75407887,0.3272505,0.09034211,0.07131489
81,0.107126914,0.09012978,0.121710144,0.28958958,0.5062439,0.5753698,0.5868828,0.79502267,1.0,0.80434847,0.4216666,0.2754713,0.1914823,0.0,0.0,0.016004179
82,0.12645595,0.21594241,0.14514953,0.13271748,0.5688697,1.0,0.7537059,0.3153314,0.47010925,0.8359689,0.82342565,0.7457003,0.76916486,0.45195046,0.0,0.0
83,0.110884294,0.22522551,0.3798507,0.24682467,0.04138346,0.3836832,1.0,0.99924815,0.4666264,0.2179518,0.39713785,0.5354993,0.39310455,0.12504219,0.0,0.0
84,0.0,0.12106399,0.21579106,0.22578253,0.44272882,0.74013406,0.59135365,0.09913434,0.021262182,0.5580854,1.0,0.8071427,0.3260683,0.12798147,0.18944088,0.16918033
85,0.14293936,0.12842052,0.05916432,0.1395237,0.48080352,0.8135514,0.9631119,1.0,0.78087986,0.31791624,0.23658012,0.7383265,0.99257356,0.54537636,0.06238007,0.0
86,0.0,0.22066717,0.14969453,0.029831795,0.3209453,0.691809,0.6000995,0.35741588,0.51174814,0.88330585,1.0,0.83456403,0.6700308,0.6181376,0.5159775,0.24733636
87,0.038753156,0.0030946296,0.07519705,0.21952318,0.2596344,0.22216517,0.4437757,0.877259,1.0,0.77539283,0.69992334,0.7880955,0.5846448,0.12453689,0.0,0.059661575
88,0.33237615,0.2128567,0.046983793,0.163087,0.29563245,0.2756698,0.50783426,0.9861968,1.0,0.45674762,0.16484372,0.36087295,0.39847964,0.10510483,0.0,0.085620135
89,0.10085306,0.009007384,0.026512213,0.0,0.037393585,0.51925486,1.0,0.7579134,0.2830489,0.3354587,0.5021576,0.28043708,0.047855444,0.06052515,0.06729163,0.017355338
90,0.0,0.11828167,0.16017164,0.12766433,0.17261009,0.36788675,0.53392166,0.59018564,0.75144535,1.0,0.90621203,0.38635182,0.032960866,0.18385914,0.33169213,0.07848647
91,0.02332948,0.1023485,0.09565145,0.031149281,0.0034933405,0.030198928,0.1968376,0.576923,0.9743941,1.0,0.5523319,0.071276836,0.0,0.0,0.0,0.014193551
92,0.30349407,0.2086661,0.050176166,0.1201391,0.5258468,0.9288773,1.0,0.8316275,0.65190667,0.5198711,0.47140935,0.572575,0.6874498,0.5595495,0.2330799,0.0
93,0.29796866,0.35842744,0.558508,0.68430376,0.61922085,0.66768116,0.92684436,0.79403794,0.0026125577,0.0,0.0,0.6227925,1.0,0.92022824,0.6996713,0.42688602
94,0.14966652,0.2548413,0.27777654,0.17325155,0.20024458,0.63268477,1.0,0.6097246,0.0,0.0,0.31092376,0.59715086,0.4507626,0.31052452,0.37211868,0.32418153
95,0.34751704,0.7052697,1.0,0.7402448,0.1722064,0.0,0.3820343,0.9054971,0.83221203,0.33014938,0.21049836,0.517802,0.5702634,0.28425732,0.08267513,0.008218407
96,0.0,0.11894131,0.20906693,0.18304048,0.28304163,0.48703805,0.48394248,0.31460282,0.24566922,0.34054717,0.6271274,0.98383236,1.0,0.6066861,0.21918498,0.032567095
97,0.14166221,0.11342129,0.3032626,0.413776,0.2587949,0.370117,0.8590626,0.9939636,0.7159584,0.74708563,1.0,0.8175365,0.3241877,0.035398044,0.0,0.061826453
98,0.51782113,0.35669613,0.16952422,0.0,0.0,0.040523782,0.6743891,1.0,0.781322,0.6504805,0.7540859,0.6141004,0.25520432,0.080133975,0.10898971,0.12425204
99,0.09784853,0.024392884,0.1373763,0.28433153,0.18819493,0.050173517,0.36161444,0.8739442,1.0,0.9428263,0.9153001,0.5246664,0.0,0.0048027732,0.24656188,0.1979252
100,0.14499693,0.046373,0.15883039,0.31099904,0.27874395,0.33776137,0.46736425,0.21193823,0.0,0.4661899,1.0,0.57368606,0.0,0.0,0.09829892,0.21335278
101,0.1118522,0.026179291,0.0,0.10962678,0.21008837,0.26894262,0.4443309,0.4653078,0.28893772,0.5382081,1.0,0.75023955,0.12605965,0.059222564,0.2796501,0.23467925
102,0.2736216,0.006548686,0.0,0.06161683,0.21152537,0.31284556,0.6106189,0.92617744,1.0,0.950891,0.8679664,0.7043061,0.47455406,0.17641452,0.0,0.0
103,0.0,0.22917354,0.1948518,0.18157445,0.43683437,0.8148655,1.0,0.80262506,0.57657814,0.7574205,0.99395657,0.83658475,0.5467822,0.37186268,0.19920889,0.08608138
104,0.2240068,0.0,0.030771004,0.19829531,0.26583824,0.52365345,0.9485041,0.9224598,0.573147,0.6819613,1.0,0.72261804,0.19515808,0.111005306,0.17628057,0.02182103
105,0.16610554,0.13879345,0.19763479,0.28242695,0.04295775,0.0,0.1984711,0.88940996,1.0,0.568298,0.31472525,0.31805727,0.16835071,0.0,0.06760117,0.35898575
106,0.8466474,0.74038947,0.2047343,0.0,0.035406824,0.5347132,0.70317096,0.67320925,0.7869984,0.9150998,0.9466776,1.0,0.8794707,0.38561463,0.0,0.0
107,0.11553299,0.20113967,0.22129415,0.01175633,0.0,0.2782038,0.7306441,0.64082867,0.3341682,0.530703,1.0,0.97914696,0.43711126,0.028621607,0.08008167,0.19874434
108,0.15732767,0.13406663,0.064509556,0.0,0.06568153,0.28649276,0.43843064,0.47149575,0.69097066,1.0,0.8324804,0.28084072,0.04750142,0.186043,0.22541054,0.13618055
109,0.0,0.0,0.12528035,0.22379239,0.17439537,0.11301755,0.28214803,0.7182301,1.0,0.66479194,0.093824685,0.057277407,0.35044244,0.25799856,0.0,0.0
110,0.231075,0.29575256,0.31902683,0.17172591,0.1592502,0.5754876,1.0,0.843262,0.35530367,0.33033848,0.79929423,0.90867597,0.40271896,0.0,0.020383272,0.16886738
111,0.19774614,0.230259,0.13921142,0.0,0.18682355,0.595675,0.7802165,0.8002792,0.9375242,1.0,0.76332086,0.47748482,0.3237952,0.15466899,0.017716113,0.07813191
112,0.12501715,0.037658785,0.0,0.12708645,0.26300454,0.24011323,0.32021558,0.6975469,1.0,0.93325424,0.69980156,0.44298458,0.15012756,0.0,0.0011316391,0.02509842
113,0.09169764,0.042705927,0.10360618,0.17051288,0.14552103,0.2865244,0.58327633,0.47996077,0.0,0.02456536,0.67788124,1.0,0.6709193,0.29640442,0.13689236,0.03599248
114,0.0,0.03813345,0.093509674,0.035224233,0.094285965,0.42770728,0.6626589,0.48883572,0.3346741,0.65869486,1.0,0.77648884,0.36476627,0.2827222,0.27649227,0.08048449
115,0.033456262,0.0,0.02608788,0.43477097,0.42380065,0.25411475,0.5452352,0.9999828,1.0,0.7709763,0.72229797,0.6578315,0.42064637,0.22744823,0.114251,0.0
116,0.80774397,0.70963395,0.5345825,0.36232275,0.0,0.0,0.48411465,1.0,0.762954,0.3486671,0.3384508,0.36839113,0.13547587,0.0,0.0,0.0305417
117,0.04320001,0.0,0.06735297,0.37560016,0.6520564,0.58947694,0.36619645,0.42494026,0.7802467,1.0,0.8509492,0.5196745,0.2804643,0.20755492,0.17876622,0.1276975
118,0.2491667,0.049976133,0.0,0.072263114,0.31126332,0.49752218,0.6546134,0.80780244,0.93742335,1.0,0.95535886,0.8540803,0.76029795,0.6144412,0.34543872,0.036990907
119,0.04089902,0.07487949,0.22112322,0.20936057,0.0,0.1687562,0.7836409,0.94899905,0.48746154,0.41964176,0.9573602,1.0,0.26908565,0.0,0.08454886,0.3562517
120,0.10151284,0.14648491,0.0777116,0.0,0.2600235,0.7978005,1.0,0.6312136,0.25399718,0.29421076,0.5370738,0.750905,0.864195,0.7093538,0.3530107,0.12562028
121,0.1741207,0.14954436,0.21582611,0.15773535,0.0,0.20533292,0.7734704,1.0,0.73109096,0.6450575,0.86660296,0.7512728,0.2601186,0.0675172,0.24695395,0.2627532
122,0.093185835,0.029476823,0.0,0.09825003,0.25635996,0.33257267,0.32272023,0.41937804,0.73042786,1.0,0.91056126,0.56649524,0.29068816,0.16636336,0.10818032,0.07086205
123,0.39732122,0.23363234,0.13629216,0.13615233,0.22365499,0.47664565,0.7642606,0.9203664,1.0,0.97574323,0.7163756,0.36807868,0.23226571,0.26643485,0.14025998,0.0
124,0.0,0.6346959,0.7527252,0.4673708,0.29820377,0.57090676,0.98253393,1.0,0.8653725,0.9719795,0.93275857,0.52602947,0.18933533,0.16898449,0.44388506,0.80449057
125,0.28773594,0.18268704,0.23926148,0.21066171,0.0,0.0022762239,0.6106824,1.0,0.7419165,0.51541895,0.7615226,0.87512666,0.4562801,0.06602225,0.11234557,0.17332053
126,0.0,0.23577516,0.3036946,0.07930983,0.0425293,0.53633213,1.0,0.7441808,0.1891035,0.26744065,0.8484065,0.9916777,0.53174317,0.14186886,0.09888032,0.081826895
127,0.26514804,0.01997073,0.0,0.17243245,0.4011382,0.48342744,0.47318423,0.67877114,1.0,0.956634,0.5646803,0.3843709,0.5911615,0.71106845,0.41952458,0.01960995
128,0.22631866,0.26857793,0.27380475,0.20374127,0.12897053,0.37315053,0.86594117,1.0,0.68053645,0.57563835,0.8792987,0.94313115,0.47802386,0.0,0.0,0.0
129,0.37252268,0.42233464,0.23021454,0.0,0.0,0.70455205,1.0,0.7090003,0.58721167,0.79428905,0.81554395,0.5887415,0.38740438,0.26253146,0.28677443,0.42174762
130,0.039579462,0.018485103,0.018057333,0.0,0.080485314,0.4257925,0.82022846,1.0,0.89115846,0.7120123,0.71825653,0.7476711,0.5039897,0.15624444,0.015242878,0.044320047
131,0.023373142,0.0,0.05708969,0.15930998,0.100350544,0.2137864,0.676108,1.0,0.883735,0.7821497,0.9419549,0.89105046,0.44852173,0.089250274,0.043883465,0.0824863
132,0.1859235,0.14289646,0.19751175,0.2539925,0.24992217,0.44251955,0.8584433,1.0,0.7018824,0.5319673,0.7639528,0.8635598,0.49771446,0.07911926,0.0,0.03836313
133,0.15507157,0.11804389,0.058571894,0.0618871,0.07907945,0.1291417,0.23973206,0.35290545,0.5431638,0.87273395,1.0,0.6206802,0.11526454,0.0,0.10327826,0.11652384
134,0.12882173,0.10867229,0.0,0.0,0.509273,1.0,0.9061331,0.67564476,0.78105104,0.9563392,0.89684296,0.65277827,0.37409544,0.23523368,0.24783571,0.20958756
135,0.19417086,0.20056464,0.17387809,0.3449179,0.6242135,0.68285716,0.65034837,0.85493654,1.0,0.73525506,0.5212845,0.71264493,0.7249996,0.2048966,0.0,0.07989533
136,0.28246012,0.19509271,0.044745814,0.0,0.33863148,0.83732444,1.0,0.925769,0.94790155,0.97802556,0.8591695,0.661928,0.4677534,0.33923084,0.30282304,0.2462081
137,0.19305928,0.38949388,0.6155208,0.54557705,0.21399762,0.10379449,0.43214968,0.75739217,0.6538754,0.42661163,0.6274932,1.0,0.79992765,0.17070735,0.0,0.061922863
138,0.012199313,0.12250208,0.28000876,0.15610202,0.0,0.32428005,0.80648345,0.7793914,0.53141314,0.7064096,1.0,0.808833,0.3658356,0.158532,0.12771778,0.08600786
139,0.05055942,0.0,0.0,0.16477877,0.42484763,0.48377842,0.45742083,0.527681,0.4395318,0.15406448,0.22529529,0.7591565,1.0,0.57012016,0.060471587,0.0
140,0.049928375,0.0,0.062065028,0.1469894,0.30778784,0.64580774,0.953118,0.90188,0.72117245,0.8384709,1.0,0.78025275,0.42130908,0.30856487,0.35756207,0.385453
141,0.096706584,0.0,0.0,0.062276144,0.19467804,0.4522061,0.5650425,0.38163343,0.35038638,0.7364603,1.0,0.7583216,0.44526863,0.38865235,0.3469936,0.2505624
142,0.5833232,0.22867776,0.060806252,0.17102908,0.29496777,0.44493276,0.744836,1.0,0.99392027,0.8535753,0.744056,0.5767485,0.29289445,0.05218065,0.0,0.0
143,0.6476248,0.16811328,0.0,0.060033895,0.2864018,0.3997774,0.65745103,1.0,0.917399,0.4316167,0.31292233,0.74154997,0.8461936,0.28441706,0.0,0.18717547
144,0.042324185,0.11038931,0.12739347,0.0,0.0,0.5344964,1.0,0.90324885,0.683208,0.7220323,0.75749755,0.5238202,0.20425895,0.107414275,0.26300296,0.42106584
145,0.43287927,0.39287674,0.370781,0.31890827,0.15650113,0.18489762,0.6266026,1.0,0.852289,0.5896257,0.6589198,0.70099306,0.34135208,0.0,0.016823372,0.34169355
146,0.10691878,0.19091432,0.16334882,0.07146884,0.2797792,0.78048706,1.0,0.7113999,0.434293,0.48715138,0.5503004,0.45337722,0.37712222,0.29550156,0.113212705,0.0
147,0.0008193426,0.022573318,0.08886135,0.050704848,0.0,0.19838773,0.6289019,0.68102175,0.34188834,0.37105948,0.8773445,1.0,0.46782342,0.028796205,0.048352145,0.103401415
148,0.18096201,0.15799862,0.061468054,0.0036470718,0.11846042,0.41266948,0.7880698,1.0,0.8732437,0.6772226,0.7027195,0.6510552,0.24740982,0.0,0.016323369,0.41509005
149,0.0,0.07813893,0.12737662,0.09245752,0.06629739,0.18886344,0.3800416,0.4435444,0.47851977,0.72484696,1.0,0.91442156,0.5873698,0.47778943,0.5986054,0.49998775
