1.0	957.0
2.0	1050.7
3.0	986.6
4.0	965.0
5.0	828.8
6.0	832.8
7.0	835.0
8.0	880.3
9.0	930.5
10.0	958.1
11.0	953.1
12.0	794.8
13.0	783.5
14.0	944.2
15.0	804.9
16.0	777.3
17.0	816.7
18.0	797.6
19.0	769.9
20.0	775.3
21.0	783.3
22.0	803.2
23.0	760.7
24.0	762.9
25.0	853.7
26.0	898.3
27.0	809.5
28.0	779.4
29.0	856.9
30.0	846.6
31.0	836.3
32.0	827.5
33.0	891.7
34.0	881.3
35.0	857.2
36.0	833.1
37.0	926.9
38.0	883.7
39.0	862.8
40.0	839.8
41.0	946.5
42.0	909.6
43.0	819.7
44.0	876.8
45.0	854.4
46.0	927.1
47.0	843.8
48.0	779.0
49.0	843.2
50.0	849.4
51.0	836.1
52.0	792.6
53.0	772.1
54.0	785.8
55.0	735.0
56.0	656.4
57.0	652.4
58.0	608.8
59.0	596.6
60.0	644.8
61.0	610.3
62.0	648.8
63.0	643.9
64.0	560.2
65.0	603.4
66.0	604.5
67.0	530.3
68.0	470.2
69.0	554.4
70.0	486.7
71.0	436.8
72.0	425.0
73.0	475.3
74.0	483.7
75.0	495.1
76.0	476.1
77.0	445.3
78.0	432.6
79.0	452.4
80.0	456.0
81.0	470.7
82.0	497.7
83.0	414.3
84.0	426.1
85.0	446.4
86.0	443.7
87.0	453.2
88.0	504.3
89.0	558.8
90.0	403.0
91.0	413.4
92.0	447.6
93.0	434.2
94.0	426.7
95.0	488.4
96.0	516.8
97.0	550.9
98.0	560.5
99.0	595.2
100.0	527.1
