LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID760203,760203,1,48.155433654785156,19.594229454607913,2.585505275288104,0.0,0.3708750307559967,8,0.75,1,,675.3513513513514,665.0,518.0,844.0,24988.0,84.1408264677658,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.07702008716033489,1.1479770287702142,0.007035288127677169,0.1875900191485505
ID760585,760585,1,38.51662063598633,19.752020581564114,2.5760990384011206,0.0,1.8543751537799835,40,0.75,1,,655.5405405405405,638.0,507.0,842.0,24255.0,80.49520158045124,23938.62162162162,23928.0,21853.0,26963.0,885729.0,1494.663550980832,,,0.0666432126827418,1.0176450140157698,0.010034687692891951,0.31823889921443654
ID760328,760328,1,47.087120056152344,19.69807366831251,2.5822764693586406,0.0,0.8808281980454922,19,0.75,1,,661.081081081081,659.0,541.0,800.0,24460.0,73.19584777931144,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.07767135480367053,1.30188559096864,0.007035288127677169,0.1875900191485505
ID760460,760460,1,53.97491455078125,19.661299404290663,2.6096435308499024,0.0,1.5298595018684864,33,0.75,1,,682.081081081081,681.0,543.0,879.0,25237.0,87.2717271191212,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.0862957314234038,1.2417485730702225,0.007035288127677169,0.1875900191485505
ID760071,760071,1,50.422828674316406,19.557136241737847,2.5550108295864864,0.0,0.27815627306699753,6,0.75,1,,701.3243243243244,685.0,561.0,896.0,25949.0,83.42097193487115,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.08928347628341755,1.3781732869681014,0.007035288127677169,0.1875900191485505
ID760839,760839,1,33.42855453491211,19.589706432582776,2.572203225354913,0.0,2.7352033518254757,59,0.75,1,,649.5135135135135,618.0,537.0,871.0,24032.0,85.59582726772167,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.06892621442352068,0.9785934219844955,0.007035288127677169,0.1875900191485505
ID760708,760708,1,43.952247619628906,19.57099947162279,2.6130186687519488,0.0,2.457047078758478,53,0.75,1,,646.4594594594595,638.0,519.0,836.0,23919.0,82.45759671040175,23532.62162162162,23334.0,20149.0,26963.0,870707.0,1752.7814935022463,,,0.06505134889181313,0.9576931416206697,0.007035288127677169,0.1875900191485505
