LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID922094,922094,0,25.86642074584961,26.3711,0.0,0.0,0.14085520058870316,3,0.75,1,,598.6486486486486,601.0,456.0,723.0,22150.0,62.26298000159226,4049.5945945945946,3928.0,3163.0,5327.0,149835.0,501.0880638647739,,,0.11352131296518071,1.9604283345254063,0.07405640870116621,1.1144562976288575
ID922137,922137,0,18.908111572265625,26.425290796655037,0.38793212518386805,0.0,0.09390346705913544,2,0.75,1,,599.1621621621622,602.0,498.0,707.0,22169.0,52.01950142522062,4157.108108108108,4099.0,3382.0,5327.0,153813.0,406.93780467889303,,,0.07553852124975745,1.6178963630235381,0.04759832814420264,0.9283039076697222
ID922038,922038,0,15.746843338012695,26.3711,0.0,0.0,0.2347586676478386,5,0.75,1,,567.8648648648649,570.0,396.0,817.0,21011.0,84.14311953192943,4049.5945945945946,3928.0,3163.0,5327.0,149835.0,501.0880638647739,,,0.10077026171670057,1.2356403550759827,0.07405640870116621,1.1144562976288575
ID922036,922036,0,15.58576488494873,26.182278368880436,0.4816769805026871,0.0,0.18780693411827087,4,0.75,1,,585.2972972972973,571.0,489.0,766.0,21656.0,74.20200089577732,4115.0,4079.0,3617.0,5050.0,152255.0,332.75858783475115,,,0.04457362723190478,0.6731778503022294,0.00539983061658146,0.1328348078543766
ID922164,922164,0,25.95518684387207,26.11,0.0,0.0,0.2817104011774063,6,0.75,1,,591.1081081081081,603.0,459.0,786.0,21871.0,79.88004332323139,4043.4324324324325,3954.0,3102.0,5327.0,149607.0,495.79339001804533,,,0.10922851848239543,1.4573827901510843,0.06535380698404579,1.0005907472227953
ID922095,922095,1,15.67101001739502,24.061664042418702,1.1109300210051125,0.0,0.14085520058870316,3,0.75,1,,586.4864864864865,575.0,499.0,736.0,21700.0,58.95319311944841,4997.486486486487,5053.0,3698.0,5909.0,184907.0,505.1626592616603,,,0.03370511692735638,0.6487536950476833,0.026507680794118027,0.5109282453281683
ID922127,922127,1,24.04276466369629,26.3711,0.0,0.0,0.37561386823654175,8,0.75,1,,582.7297297297297,587.0,430.0,711.0,21561.0,64.04540431454714,4049.5945945945946,3928.0,3163.0,5327.0,149835.0,501.0880638647739,,,0.10202026531417131,1.6846359613610027,0.07405640870116621,1.1144562976288575
