LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID829324,829324,3,34.70985412597656,11.649452075930302,14.758302102283865,0.0,1.4067499227821827,29,0.75,1,,606.7027027027027,589.0,502.0,822.0,22448.0,68.64881032588372,18242.64864864865,18170.0,15363.0,21438.0,674978.0,1524.293592604934,,,0.054949186394877524,0.9206671230378544,0.019594655357531326,0.4600016021875575
ID828938,828938,3,39.37959671020508,11.999627455966525,15.936151734719042,0.0,0.0,0,0.75,1,,608.8108108108108,596.0,486.0,793.0,22526.0,76.93136834500888,17388.783783783783,17500.0,15831.0,18848.0,643385.0,759.0810282884875,,,0.061131958217009674,0.9118172571396915,-0.002317204580123501,-0.10641012686884092
ID828806,828806,3,41.350948333740234,12.66613699929025,13.675171384920255,0.0,0.48508618026971817,10,0.75,1,,627.2702702702703,591.0,491.0,991.0,23209.0,100.36866726907043,18954.513513513513,19049.0,17273.0,20607.0,701317.0,840.1306982190866,,,0.0695398813850683,0.8126873596386119,-0.004597010949690181,-0.20838784408086314
ID829447,829447,3,32.52665710449219,16.000819241862906,17.683517806873617,0.0,1.8918361030519009,39,0.75,1,,606.4864864864865,581.0,483.0,833.0,22440.0,81.007071578015,21398.945945945947,21425.0,19167.0,24487.0,791761.0,1038.7490859989548,,,0.054242610959829816,0.7704211767420694,-0.0113060829364015,-0.47115307236507664
ID829184,829184,3,43.30375671386719,13.172841597847905,14.52001650592117,0.0,0.6791206523776054,14,0.75,1,,626.7027027027027,612.0,497.0,879.0,23188.0,89.25801080291052,19480.108108108107,19425.0,18004.0,21285.0,720764.0,857.7665372538337,,,0.06701544318348239,0.8819593083444166,0.015393619868222137,0.6885866305038443
ID829059,829059,3,32.85578918457031,11.772228787885277,15.199677446408494,0.0,0.5821034163236618,12,0.75,1,,599.6486486486486,580.0,512.0,743.0,22187.0,66.4376132658034,17905.37837837838,17729.0,15363.0,21438.0,662499.0,1427.876868939634,,,0.05054905229917211,0.8685793802596362,0.009821422191987821,0.2439228812323913
ID829340,829340,3,36.65297317504883,12.444790936298,16.84517377747419,0.0,1.6978016309440136,35,0.75,1,,598.8108108108108,575.0,467.0,793.0,22156.0,81.68225627999628,17526.0,17553.0,16224.0,18848.0,648462.0,664.8558323259094,,,0.04975438636454238,0.6949212285855397,-0.010375640536992334,-0.552751411857741
