LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID773835,773835,0,45.1508674621582,18.22172297456762,7.676371444848784,0.0,0.048026956617832184,1,0.75,1,,658.8108108108108,635.0,512.0,890.0,24376.0,97.08010376254522,15348.27027027027,14837.0,11985.0,20436.0,567886.0,2329.3596479224434,,,0.0684863204589877,0.8699521148701679,-0.013184440282411355,-0.17606725559307693
ID774057,774057,0,37.34455871582031,18.0608735580742,7.785292940924825,0.0,0.2881617397069931,6,0.75,1,,629.6756756756756,625.0,512.0,800.0,23298.0,74.36286933904807,16215.243243243243,15652.0,11985.0,22088.0,599964.0,2962.982707091373,,,0.05856694988413826,0.9369686282275932,0.00400985208382076,0.04371341388091836
ID774104,774104,0,31.695730209350586,18.134574202171596,7.787732464471489,0.0,0.38421565294265747,8,0.75,1,,629.7027027027027,599.0,532.0,859.0,23299.0,81.33431176490197,16215.243243243243,15652.0,11985.0,22088.0,599964.0,2962.982707091373,,,0.05229476288043746,0.7695069489027907,0.00400985208382076,0.04371341388091836
ID774015,774015,0,48.26525115966797,18.101476458463804,7.710868102874565,0.0,0.43224260956048965,9,0.75,1,,643.3783783783783,612.0,499.0,878.0,23805.0,104.50368184671542,16215.243243243243,15652.0,11985.0,22088.0,599964.0,2962.982707091373,,,0.07191636028516371,0.8260981807505072,0.00400985208382076,0.04371341388091836
ID773917,773917,0,33.66413116455078,18.07623030014079,7.705581888631914,0.0,0.19210782647132874,4,0.75,1,,630.0,624.0,490.0,836.0,23310.0,87.68282487339113,16215.243243243243,15652.0,11985.0,22088.0,599964.0,2962.982707091373,,,0.05564193244342762,0.7574283975722578,0.00400985208382076,0.04371341388091836
ID773965,773965,0,46.2686653137207,18.150472804614555,7.63832314957626,0.0,0.48026956617832184,10,0.75,1,,643.4054054054054,612.0,494.0,868.0,23806.0,98.69747814504782,15348.27027027027,14837.0,11985.0,20436.0,567886.0,2329.3596479224434,,,0.0643836679437169,0.7886533594982561,-0.013184440282411355,-0.17606725559307693
ID774082,774082,0,19.882957458496094,18.154884515315185,7.7029926413788345,0.0,0.0,0,0.75,1,,578.7567567567568,577.0,499.0,690.0,21414.0,45.2452608969562,14956.297297297297,14246.0,11985.0,21184.0,553383.0,2488.310324350697,,,0.037603443247267734,0.9271482497272232,-0.018619972084847405,-0.22808217914392845
