LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID797580,797580,0,20.186412811279297,6.885561705203996,16.09424146839783,0.0,0.9669970571994781,21,0.75,1,,572.081081081081,564.0,482.0,660.0,21167.0,49.26536893779013,15104.891891891892,15114.0,13511.0,17034.0,558881.0,722.5107759205541,,,0.03312656265949247,0.7446782821859441,-0.006696884246669365,-0.28189948522347386
ID797646,797646,0,16.45657730102539,6.666686205077245,16.118149406167092,0.0,1.1051394939422607,24,0.75,1,,570.5945945945946,565.0,487.0,798.0,21112.0,60.162030966133194,15104.891891891892,15114.0,13511.0,17034.0,558881.0,722.5107759205541,,,0.03138767839032629,0.5772612629842888,-0.006696884246669365,-0.28189948522347386
ID797384,797384,0,24.32958221435547,6.538478395766241,16.12962133285268,0.0,0.046047478914260864,1,0.75,1,,584.081081081081,580.0,466.0,739.0,21611.0,58.42534570732998,15031.756756756757,15024.0,13511.0,17034.0,556175.0,758.140649711348,,,0.03743150374310422,0.7214058943617151,-0.00990608287638729,-0.3967487039256395
ID797705,797705,0,22.342426300048828,6.521651794344738,16.149258126002792,0.0,1.381424367427826,30,0.75,1,,582.5135135135135,577.0,503.0,751.0,21553.0,55.01394854520564,15031.756756756757,15024.0,13511.0,17034.0,556175.0,758.140649711348,,,0.04469246403951498,0.9059599957542065,-0.00990608287638729,-0.3967487039256395
ID797771,797771,0,13.378829956054688,6.695256605602077,15.909084962016188,0.0,1.5195668041706085,33,0.75,1,,555.8648648648649,547.0,494.0,675.0,20567.0,42.80521915358904,14840.243243243243,14874.0,12703.0,16440.0,549089.0,775.8651946699893,,,0.01983705725643517,0.5051832621599166,0.0020868775859545236,0.07966661136519046
ID797444,797444,0,23.533906936645508,6.236418014818759,16.559782378780824,0.0,0.0,0,0.75,1,,588.4864864864865,585.0,482.0,718.0,21774.0,63.53285310312628,15132.648648648648,15124.0,13513.0,17034.0,559908.0,783.6731609051844,,,0.035536643977345746,0.6357393170234495,-0.022931057390914254,-0.9063769309233931
ID797760,797760,0,19.777912139892578,6.405746508867395,16.34295628058438,0.0,1.4735193252563477,32,0.75,1,,567.8648648648649,570.0,487.0,663.0,21011.0,47.889434094567235,15264.54054054054,15127.0,13764.0,17271.0,564788.0,787.2996251108593,,,0.03487022351250175,0.7991055175791363,-0.019999505978440902,-0.7913464547427422
