Distance_(microns),Gray_Value
0.000000,160.016
0.040000,236.024
0.080000,242.727
0.120000,146.069
0.160000,27.168
0.200000,172.944
0.240000,573.322
0.280000,691.084
0.320000,313.984
0.360000,30.146
0.400000,136.021
0.440000,557.482
0.480000,597.733
0.520000,289.107
0.560000,100.889
0.600000,80.843
0.640000,82.449
0.680000,94.090
0.720000,100.155
0.760000,104.039
0.800000,130.083
