Distance_(microns),Gray_Value
0.000000,104.450
0.040000,68.255
0.080000,166.824
0.120000,447.902
0.160000,536.552
0.200000,231.086
0.240000,7.211
0.280000,269.157
0.320000,640.152
0.360000,646.603
0.400000,418.827
0.440000,250.678
0.480000,135.097
0.520000,55.818
0.560000,57.504
0.600000,61.544
0.640000,37.915
