Distance_(microns),Gray_Value
0.000000,49.266
0.040000,21.493
0.080000,74.622
0.120000,302.371
0.160000,513.430
0.200000,447.315
0.240000,269.548
0.280000,355.479
0.320000,482.541
0.360000,314.720
0.400000,58.922
0.440000,5.231
0.480000,33.989
0.520000,49.279
0.560000,44.900
