Distance_(microns),Gray_Value
0.000000,0.000
0.040000,0.000
0.080000,135.218
0.120000,458.180
0.160000,586.347
0.200000,329.262
0.240000,199.066
0.280000,342.384
0.320000,469.955
0.360000,322.520
0.400000,137.429
0.440000,48.043
0.480000,15.989
0.520000,33.349
0.560000,50.906
0.600000,49.757
