LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Probability stuck,Probability diffusive
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,P stuck,P diffusive
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID32188,32188,189,27.48684310913086,33.47627285707257,11.46897790256139,0.0,2.8452262356877327,58,0.75,1,,588.5405405405405,590.0,490.0,734.0,21776.0,65.60512962439014,16634.891891891893,16659.0,14787.0,18409.0,615491.0,1042.2309347363096,0.04537207762429029,0.7787290072607997,-0.015831829257701734,-0.51350869440951,,
ID32300,32300,189,17.251708984375,33.26393867688893,11.75420470467245,0.0,2.9433374851942062,60,0.75,1,,567.918918918919,559.0,501.0,736.0,21013.0,48.66402868328605,16899.18918918919,17005.0,14787.0,18622.0,625270.0,944.3402117009713,0.031735997443028775,0.7179461017404298,-0.01529440731053203,-0.5558961008707626,,
ID32414,32414,189,38.244598388671875,33.477093385864585,11.701029023051047,0.0,3.2867268584668636,67,0.75,1,,602.5135135135135,563.0,507.0,896.0,22293.0,103.92962940311038,16647.783783783783,16598.0,14787.0,18409.0,615968.0,1001.398719989394,0.05266044582308732,0.5800342465277774,-0.012840733185052517,-0.4324958909528273,,
ID32159,32159,189,39.71369171142578,33.43044821711081,11.669693920500151,0.0,3.1395599842071533,64,0.75,1,,619.1081081081081,602.0,520.0,814.0,22907.0,80.99581051709602,16647.783783783783,16598.0,14787.0,18409.0,615968.0,1001.398719989394,0.05716420798151148,0.8266385820057904,-0.012840733185052517,-0.4324958909528273,,
ID32352,32352,190,26.78339385986328,33.32255490152633,2.113322071774994,0.0,3.18861560896039,65,0.75,1,,598.9459459459459,598.0,516.0,699.0,22161.0,50.896925221441386,24438.18918918919,24330.0,19943.0,29389.0,904213.0,2695.6388321162785,0.03701170671041343,0.8400043434377711,-1.1966051119979662E-4,-0.0021699020950365177,,
ID32153,32153,190,30.546491622924805,33.338422220907695,1.9072680156691941,0.0,3.1395599842071533,64,0.75,1,,612.4054054054054,613.0,501.0,774.0,22659.0,65.29312515259315,23142.027027027027,22754.0,18874.0,28977.0,856255.0,2477.0190023772807,0.05005567683108604,0.8942162670223461,-0.005245831447235163,-0.09853729098141438,,
ID32267,32267,190,22.244726181030273,33.28674584250289,1.9276935503127162,0.0,3.0905043594539165,63,0.75,1,,592.081081081081,585.0,482.0,759.0,21907.0,58.29874135213592,22757.64864864865,22437.0,18874.0,28977.0,842033.0,2484.3683102351993,0.036645229217811805,0.718024545025509,-0.010574544667512719,-0.19580329663416512,,
ID32213,32213,190,25.583599090576172,33.28453622303934,2.1770725016323813,0.0,3.04144873470068,62,0.75,1,,608.1891891891892,604.0,484.0,721.0,22503.0,56.418002366186194,23894.324324324323,23275.0,18874.0,29389.0,884090.0,2826.4247543304405,0.04847450496984578,0.9967964790254884,-0.009788761668234622,-0.16714262764903204,,
ID32293,32293,190,15.935975074768066,33.24327922289122,1.7799805285365276,0.0,2.9433374851942062,60,0.75,1,,580.972972972973,573.0,510.0,708.0,21496.0,50.167212890983386,22757.64864864865,22437.0,18874.0,28977.0,842033.0,2484.3683102351993,0.025912083257519085,0.5850030584068538,-0.010574544667512719,-0.19580329663416512,,
ID32319,32319,190,17.690589904785156,33.541050488081716,1.336687872886609,0.0,2.992393109947443,61,0.75,1,,576.0540540540541,564.0,504.0,754.0,21314.0,48.95913599112016,21040.35135135135,20724.0,17486.0,24979.0,778493.0,1808.727471889441,0.02886562145793896,0.6602094618080543,-0.003896758096107543,-0.09101415500856892,,
ID32225,32225,194,16.58793067932129,31.423005729092115,23.97411023406933,0.0,3.04144873470068,62,0.75,1,,561.3513513513514,565.0,484.0,648.0,20770.0,36.46171219864005,25835.216216216217,25831.0,18200.0,33495.0,955903.0,4934.575959127228,0.02690852319146599,0.8068370153159277,-0.009536421009184387,-0.10081825193614279,,
ID32449,32449,194,13.610159873962402,31.795176698087992,24.763667058818786,0.0,3.3357824832201004,68,0.75,1,,565.0,560.0,519.0,659.0,20905.0,37.95611501018863,31334.45945945946,32044.0,26028.0,35947.0,1159375.0,2364.227705645999,0.022971596695711215,0.6685352279385954,0.047262466552254315,1.196254941133641,,
ID32515,32515,194,15.56457805633545,31.013371386159978,24.801496603978933,0.0,3.433893732726574,70,0.75,1,,573.8378378378378,563.0,489.0,662.0,21232.0,47.35182356779087,31088.216216216217,32086.0,24049.0,34465.0,1150264.0,2746.889231831519,0.024172882234830873,0.5720547974051667,0.05602811751649233,1.2009231083840401,,
ID32422,32422,194,14.058257102966309,31.946091483585786,24.422474983296773,0.0,3.2867268584668636,67,0.75,1,,569.1621621621622,574.0,501.0,695.0,21059.0,38.69001702529242,30885.324324324323,31859.0,21999.0,35947.0,1142757.0,3247.6173920622527,0.027236010875830798,0.7800821827414224,0.04944458525726501,0.8961413778105964,,
ID32167,32167,194,13.1189546585083,31.343679517646496,24.16542449287574,0.0,3.1395599842071533,64,0.75,1,,559.3513513513514,546.0,499.0,677.0,20696.0,44.42360247049373,28058.594594594593,29347.0,19076.0,34389.0,1038168.0,4665.961419682976,0.020834687010156776,0.513963733519491,0.018962790183856906,0.22381989161001944,,
ID32281,32281,194,22.0811710357666,31.875734044559874,24.027367935745318,0.0,3.0905043594539165,63,0.75,1,,578.4594594594595,572.0,488.0,677.0,21403.0,53.062120091347545,27451.864864864863,27876.0,18588.0,35947.0,1015719.0,5231.071130817825,0.03664083422614797,0.7706467758309516,0.012058578747320654,0.12505518292776138,,
ID32618,32618,194,14.53905200958252,31.034739581557027,25.448032162805994,0.0,3.4829493574798107,71,0.75,1,,560.4594594594595,554.0,463.0,677.0,20737.0,55.522565279850454,30813.54054054054,31259.0,25559.0,34465.0,1140101.0,2608.702408335465,0.020383801684877974,0.40329822035939,0.04366169221141838,0.9882979168828282,,
ID32334,32334,194,13.099085807800293,31.923813246572045,22.46066829188371,0.0,2.992393109947443,61,0.75,1,,570.0,568.0,489.0,659.0,21090.0,42.935998882057,19141.702702702703,19023.0,17169.0,22344.0,708243.0,1071.92070252071,0.025570049479256757,0.6619870892291023,-0.028600755507828986,-1.0515444795931808,,
ID32367,32367,194,14.664290428161621,31.747813740261766,24.731701415446558,0.0,3.18861560896039,65,0.75,1,,565.5135135135135,555.0,484.0,706.0,20924.0,48.5841890271251,31334.45945945946,32044.0,26028.0,35947.0,1159375.0,2364.227705645999,0.029192349030267916,0.6603140208414345,0.047262466552254315,1.196254941133641,,
ID32480,32480,198,12.018959045410156,24.478281484713246,41.31233348619377,0.0,3.384838107973337,69,0.75,1,,566.3243243243244,556.0,475.0,678.0,20954.0,49.13928845302575,16062.378378378378,15907.0,13434.0,18504.0,594308.0,1028.742796690087,0.03193813720244165,0.7133821969889583,0.0015163303927876479,0.04727906131589271,,
ID32178,32178,198,12.479097366333008,24.2823,41.5149,0.0,3.1395599842071533,64,0.75,1,,571.6756756756756,571.0,488.0,664.0,21152.0,50.277040294559704,16059.783783783783,15907.0,13632.0,18020.0,594212.0,952.3711092477186,0.06102716876603581,1.3079969256728496,0.01803997458575664,0.5976329958370815,,
ID32290,32290,198,13.93504810333252,25.119047264537144,40.85774191063778,0.0,3.0905043594539165,63,0.75,1,,579.5675675675676,579.0,493.0,728.0,21444.0,57.56230466997407,16398.62162162162,16356.0,13434.0,19007.0,606749.0,1259.0185408429004,0.031179386547546414,0.6088765382012055,-0.002070033601237682,-0.05403591950812798,,
ID32435,32435,198,16.90299415588379,24.40455404278143,41.021280023590386,0.0,3.2867268584668636,67,0.75,1,,578.7027027027027,572.0,506.0,687.0,21412.0,45.19025513491995,16740.837837837837,16690.0,15310.0,19139.0,619411.0,979.0319343762637,0.030248199429322938,0.751966297935111,-3.507763342352083E-4,-0.012000324209227657,,
ID32405,32405,198,15.19420051574707,24.342730076715814,41.27295285156982,0.0,3.237671233713627,66,0.75,1,,561.8378378378378,546.0,477.0,716.0,20788.0,51.88958015371225,16396.64864864865,16491.0,14375.0,18504.0,606676.0,898.3979326252623,0.033574466223666735,0.7034417944445057,0.0027164786173100707,0.09888820211479248,,
ID32377,32377,198,13.831572532653809,24.114537158465833,40.77799613766761,0.0,3.18861560896039,65,0.75,1,,559.7297297297297,555.0,471.0,642.0,20710.0,42.71718925980803,17256.27027027027,17110.0,15489.0,19139.0,638482.0,958.1053540030811,0.021342862149014718,0.5476294595581348,-0.0017651578813027628,-0.0636963423675971,,
ID32458,32458,198,13.422770500183105,24.70821952541701,41.41402949835052,0.0,3.3357824832201004,68,0.75,1,,571.1351351351351,563.0,486.0,680.0,21132.0,47.513250878139345,15355.243243243243,15556.0,13187.0,16960.0,568144.0,1067.6125078730424,0.0641279377596947,1.4487970606054625,0.011959302801940023,0.33995063588999386,,
