LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID613464,613464,2,13.65863037109375,11.147794079504253,5.212547204835932,0.0,0.6234815753996372,13,0.75,1,,555.8918918918919,557.0,461.0,644.0,20568.0,40.79745620050878,38746.10810810811,39517.0,27763.0,44332.0,1433606.0,3976.767131895118,,,0.015356573251310061,0.4121572857956541,0.058055430755412224,1.0692083751623767
ID613261,613261,2,14.569149017333984,12.306236371284935,4.863466313315794,0.0,0.5275613330304623,11,0.75,1,,581.2702702702703,575.0,496.0,724.0,21507.0,53.41069839182691,30201.37837837838,30338.0,16369.0,44668.0,1117451.0,8945.315603249655,,,0.02139108738179745,0.45584862359558853,-0.0036728764078693965,-0.024892324476937004
ID613681,613681,2,17.774587631225586,11.851058604521539,6.633982756664108,0.0,0.7673619389533997,16,0.75,1,,582.0,588.0,508.0,661.0,21534.0,47.20228337226448,42117.75675675676,41996.0,37630.0,47149.0,1558357.0,2444.2664817146338,,,0.026446323036875646,0.6353587681100751,0.018140321360411178,0.6140221170896469
ID613488,613488,2,12.868611335754395,11.132920129302104,5.793613873545972,0.0,0.5755214542150497,12,0.75,1,,579.4324324324324,569.0,495.0,710.0,21439.0,50.515971369096356,41090.18918918919,41164.0,36855.0,44990.0,1520337.0,1929.107851340122,,,0.021182267250738712,0.4758534976505922,0.036813014742645075,1.5125598655560362
ID613635,613635,2,13.134841918945312,10.521991307248845,5.7925278116843435,0.0,0.6714416965842247,14,0.75,1,,566.5945945945946,570.0,482.0,640.0,20964.0,42.36577461653284,40056.81081081081,39788.0,38248.0,43572.0,1482102.0,1153.8112169346962,,,0.013901373861064416,0.36673240198089496,0.01177069366920227,0.8077771611099734
ID613590,613590,2,23.87783432006836,11.210048558564157,5.731362316994066,0.0,0.7194018177688122,15,0.75,1,,584.081081081081,570.0,488.0,719.0,21611.0,53.85596963629441,41090.18918918919,41164.0,36855.0,44990.0,1520337.0,1929.107851340122,,,0.03298572531298618,0.6926295298208923,0.036813014742645075,1.5125598655560362
ID613483,613483,3,35.88788986206055,23.710028645818713,24.507546735488823,0.0,0.6234815753996372,13,0.75,1,,669.918918918919,644.0,549.0,942.0,24787.0,95.18443452884813,42270.89189189189,42081.0,38794.0,45266.0,1564023.0,1699.0881342614302,,,0.048019226473111826,0.6449591581748264,0.031199932485089378,1.5054497999915544
