LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID598217,598217,0,20.897586822509766,12.907998131510618,9.408893070109903,0.0,0.8677147999405861,18,0.75,1,,585.5675675675676,587.0,501.0,661.0,21666.0,42.450978617525244,17565.891891891893,17655.0,15475.0,20069.0,649938.0,1330.4538862897666,,,0.036032272785269236,0.9594838666266686,0.0021580106635781973,0.05686142755949227
ID597832,597832,0,37.16548156738281,13.016792130595183,9.539708048041541,0.0,0.43385739997029305,9,0.75,1,,653.4324324324324,629.0,508.0,857.0,24177.0,77.43403663783795,17936.108108108107,18224.0,15475.0,20594.0,663636.0,1324.015877375926,,,0.06394751028442648,1.0143836025905286,0.0015988280717360202,0.04324869153037791
ID598027,598027,0,40.35107421875,13.0880849918527,9.526555767338248,0.0,0.38565102219581604,8,0.75,1,,660.7837837837837,645.0,545.0,814.0,24449.0,72.84768551769702,18184.35135135135,18282.0,15475.0,21074.0,672821.0,1442.2415080587464,,,0.07309865690478899,1.2357862540093831,0.010333616110549053,0.2579154387617294
ID598122,598122,0,52.1594123840332,12.921405148931727,9.580903082923905,0.0,0.5784765332937241,12,0.75,1,,676.027027027027,661.0,483.0,901.0,25013.0,91.45444721781394,17356.864864864863,17203.0,15475.0,19922.0,642204.0,1229.540681224817,,,0.08614816129267958,1.172589947792905,-0.006691355958361041,-0.19019026955962737
ID598284,598284,0,27.219106674194336,13.272110288381729,9.377829254822142,0.0,0.9159211777150631,19,0.75,1,,613.4594594594595,610.0,496.0,707.0,22698.0,54.334148559627764,18870.837837837837,18834.0,15751.0,21923.0,698221.0,1417.5009800802707,,,0.052890463070877,1.1343241408282891,0.019987997668024463,0.5217615110083179
ID598095,598095,0,42.361427307128906,13.036681258565572,9.427011815490484,0.0,0.19282551109790802,4,0.75,1,,657.1891891891892,645.0,525.0,893.0,24316.0,81.32678861572333,18184.35135135135,18282.0,15475.0,21074.0,672821.0,1442.2415080587464,,,0.06739310141645065,1.020417349864737,0.010333616110549053,0.2579154387617294
ID598191,598191,0,29.203582763671875,13.16936734560205,9.363602364789935,0.0,0.7230956666171551,15,0.75,1,,619.1891891891892,614.0,526.0,796.0,22910.0,60.642320131991895,18184.35135135135,18282.0,15475.0,21074.0,672821.0,1442.2415080587464,,,0.06268159581535451,1.2045211703802132,0.010333616110549053,0.2579154387617294
