LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID750555,750555,0,19.173261642456055,23.024168233954867,11.90536132837697,0.0,0.04830024018883705,1,0.75,1,,574.3783783783783,573.0,481.0,709.0,21252.0,47.67386388050896,22730.243243243243,22714.0,20817.0,25257.0,841019.0,964.132696186503,,,0.02464336726391722,0.5795288262689768,0.03592024776297051,1.6349718124276278
ID750458,750458,0,12.016526222229004,21.377294917208538,14.367265226865637,0.0,0.2898014411330223,6,0.75,1,,560.7297297297297,563.0,491.0,653.0,20747.0,44.83218626082075,23973.162162162163,24186.0,18601.0,27255.0,887007.0,2110.3278512211414,,,0.01359103626719071,0.3354157646905408,0.06346309583459799,1.3558268131576945
ID750393,750393,0,19.418367385864258,23.10896810855052,11.84129932272728,0.0,0.0966004803776741,2,0.75,1,,572.3513513513514,570.0,475.0,672.0,21177.0,50.547126644469245,22392.864864864863,22296.0,20139.0,25167.0,828536.0,1020.8918802847004,,,0.02762693880826688,0.6088264619052393,0.04609662866777279,1.9331131125258065
ID750446,750446,0,20.07267951965332,22.7920975087783,12.21641637094499,0.0,0.14490072056651115,3,0.75,1,,580.081081081081,570.0,511.0,656.0,21463.0,42.35195022295535,22903.08108108108,22926.0,20227.0,25257.0,847414.0,1132.3259095620242,,,0.030934234384857765,0.8219656976500177,0.031622859215074656,1.2400312761214167
ID750540,750540,0,14.580205917358398,22.826827616622694,12.21814319774668,0.0,0.24150120094418526,5,0.75,1,,576.9459459459459,578.0,512.0,655.0,21347.0,35.594120883109916,22903.08108108108,22926.0,20227.0,25257.0,847414.0,1132.3259095620242,,,0.03282869400731887,1.0304149749100564,0.031622859215074656,1.2400312761214167
ID750501,750501,0,13.449211120605469,23.108269430117556,12.159574381662349,0.0,0.1932009607553482,4,0.75,1,,572.5135135135135,562.0,503.0,740.0,21183.0,51.00959693017559,22676.702702702703,22671.0,20229.0,25257.0,839038.0,1085.3247047380403,,,0.031123517488944145,0.6775507456743881,0.022439585076774855,0.9171225673574164
ID750500,750500,0,22.99839210510254,22.289429635282946,12.520746175942502,0.0,0.0,0,0.75,1,,595.0,598.0,503.0,730.0,22015.0,55.11099910382883,22431.91891891892,22714.0,19068.0,25257.0,829981.0,1555.578462937294,,,0.04904470476545677,1.009501121179096,0.017550309551560398,0.4974316226118335
