1.0	2789.0
2.0	2762.3
3.0	2572.9
4.0	2085.2
5.0	2076.2
6.0	2031.5
7.0	1939.5
8.0	1864.6
9.0	1934.8
10.0	1907.6
11.0	1942.4
12.0	1949.6
13.0	1867.8
14.0	1960.6
15.0	1899.5
16.0	2033.7
17.0	1798.4
18.0	1949.9
19.0	1798.2
20.0	1927.1
21.0	1810.8
22.0	1822.8
23.0	1694.8
24.0	1757.0
25.0	1675.7
26.0	1777.5
27.0	1652.8
28.0	1722.3
29.0	1501.6
30.0	1748.5
31.0	1580.7
32.0	1711.0
33.0	1658.8
34.0	1774.5
35.0	1612.4
36.0	1857.5
37.0	1694.4
38.0	1856.1
39.0	1791.3
40.0	1655.4
41.0	1564.5
42.0	1465.6
43.0	1496.1
44.0	1377.0
45.0	1305.6
46.0	1355.1
47.0	1408.8
48.0	1358.3
49.0	1333.6
50.0	1415.3
51.0	1341.8
52.0	1357.3
53.0	1313.3
54.0	1391.8
55.0	1291.6
56.0	1368.8
57.0	1349.5
58.0	1315.1
59.0	1372.8
60.0	1297.7
61.0	1389.4
62.0	1377.5
63.0	1316.1
64.0	1418.2
65.0	1271.2
66.0	1324.8
67.0	1242.8
68.0	1323.2
69.0	1295.7
70.0	1399.1
71.0	1382.9
72.0	1425.5
73.0	1432.1
74.0	1418.6
75.0	1299.6
76.0	1363.8
77.0	1261.0
78.0	1244.7
79.0	1190.4
80.0	1262.2
81.0	1202.2
82.0	1226.8
83.0	1135.4
84.0	1284.9
85.0	1200.0
86.0	1272.4
87.0	1212.4
88.0	1302.4
89.0	1190.7
90.0	1339.6
91.0	1388.9
92.0	1326.8
93.0	1345.3
94.0	1381.8
95.0	1167.2
96.0	1306.5
97.0	1221.5
98.0	1217.1
99.0	1165.3
100.0	1183.7
