1.0	917.8
2.0	910.8
3.0	908.4
4.0	179.9
5.0	211.9
6.0	195.6
7.0	203.6
8.0	204.3
9.0	196.9
10.0	229.1
11.0	222.4
12.0	223.8
13.0	224.8
14.0	232.2
15.0	233.1
16.0	241.7
17.0	256.2
18.0	265.1
19.0	276.5
20.0	289.6
21.0	271.4
22.0	280.3
23.0	277.3
24.0	275.8
25.0	321.4
26.0	310.1
27.0	337.3
28.0	346.8
29.0	320.6
30.0	342.5
31.0	341.6
32.0	354.7
33.0	345.5
34.0	361.5
35.0	416.1
36.0	389.3
37.0	387.2
38.0	383.5
39.0	383.8
40.0	388.5
41.0	405.3
42.0	402.2
43.0	428.7
44.0	419.6
45.0	441.3
46.0	413.8
47.0	407.6
48.0	392.5
49.0	434.1
50.0	412.7
51.0	407.2
52.0	409.8
53.0	414.4
54.0	410.6
55.0	438.1
56.0	445.6
57.0	450.3
58.0	416.6
59.0	439.0
60.0	435.0
61.0	465.0
62.0	432.2
63.0	459.7
64.0	451.3
65.0	491.4
66.0	480.1
67.0	505.1
68.0	540.3
69.0	513.5
70.0	533.0
71.0	497.9
72.0	503.4
73.0	469.5
74.0	473.0
75.0	476.3
76.0	465.7
77.0	509.4
78.0	490.7
79.0	484.1
80.0	492.2
81.0	466.6
82.0	479.6
83.0	504.4
84.0	474.7
85.0	494.1
86.0	506.3
87.0	584.6
88.0	539.7
89.0	568.6
90.0	534.6
91.0	504.4
92.0	509.5
93.0	547.7
94.0	505.9
95.0	563.2
96.0	499.9
97.0	539.8
98.0	548.3
99.0	571.1
100.0	561.4
