1.0	2050.0
2.0	1985.1
3.0	1954.8
4.0	277.3
5.0	291.9
6.0	300.4
7.0	320.4
8.0	334.6
9.0	369.4
10.0	379.2
11.0	389.1
12.0	420.5
13.0	423.5
14.0	436.5
15.0	462.6
16.0	468.9
17.0	505.4
18.0	517.7
19.0	537.5
20.0	531.1
21.0	507.1
22.0	531.1
23.0	521.2
24.0	574.6
25.0	548.8
26.0	578.1
27.0	544.9
28.0	594.6
29.0	571.0
30.0	640.9
31.0	669.9
32.0	692.5
33.0	669.0
34.0	707.0
35.0	670.5
36.0	676.1
37.0	698.3
38.0	743.0
39.0	738.2
40.0	775.9
41.0	767.9
42.0	812.1
43.0	716.5
44.0	711.7
45.0	689.1
46.0	735.5
47.0	696.0
48.0	762.9
49.0	741.3
50.0	808.3
51.0	791.5
52.0	815.5
53.0	805.8
54.0	801.3
55.0	791.8
56.0	834.8
57.0	757.6
58.0	782.1
59.0	777.1
60.0	846.7
61.0	774.2
62.0	870.4
63.0	815.5
64.0	868.5
65.0	872.4
66.0	907.8
67.0	912.7
68.0	966.2
69.0	968.7
70.0	939.0
71.0	955.8
72.0	944.8
73.0	885.6
74.0	945.7
75.0	908.9
76.0	991.6
77.0	918.0
78.0	958.5
79.0	931.0
80.0	914.4
81.0	861.3
82.0	954.4
83.0	836.2
84.0	927.2
85.0	828.3
86.0	877.4
87.0	908.3
88.0	936.2
89.0	967.0
90.0	1011.9
91.0	980.5
92.0	1077.1
93.0	1035.7
94.0	1095.4
95.0	1105.8
96.0	1092.7
97.0	1001.3
98.0	1055.3
99.0	1066.3
100.0	1152.0
