,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
8,0,495,368.64444444444445,628.1555555555556,10.075549646266275,0,4.0,0.6785714285714286,4200.5068359375,2047.5246182745693,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2152.9822176629305,85.66444058250158,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
47,0,1431,523.939393939394,363.09090909090907,7.293008338806154,0,3.2,0.7073170731707317,2903.839111328125,1342.768379816264,32.169908772759484,20.106192982974676,256.0,804.247719318987,1561.070731511861,77.64128857381051,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
59,0,1715,579.9090909090909,455.0,7.65143533440332,0,3.2,0.6666666666666666,3410.6357421875,1457.1260914652607,32.169908772759484,20.106192982974676,256.0,804.247719318987,1953.5096507222393,97.15959915317698,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
61,0,1746,584.0588235294117,880.7352941176471,7.0047136974983335,0,3.2,0.6904761904761905,3136.52587890625,1543.250119385943,32.169908772759484,20.106192982974676,256.0,804.247719318987,1593.275759520307,79.24303526129712,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
81,0,2130,653.046511627907,536.5813953488372,9.650347136977075,0,4.0,0.7037037037037037,3723.005859375,1941.9487720606478,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,1781.0570873143522,70.86600984373315,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
97,0,2343,698.1578947368421,593.4736842105264,9.304308219520445,0,3.2,0.6666666666666666,3272.48583984375,1626.9560750111195,32.169908772759484,20.106192982974676,256.0,804.247719318987,1645.5297648326305,81.84193627436163,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
124,0,2604,744.9777777777778,704.2666666666667,9.729929454971494,0,3.7,0.6666666666666666,3527.17529296875,1723.2826527781785,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1803.8926401905715,77.59417040362682,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
139,0,2734,765.4761904761905,849.4047619047619,9.035669181690508,0,4.0,0.7169811320754716,4233.5966796875,1595.8734727424383,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2637.723206945062,104.95167172337825,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
158,0,2990,812.4117647058823,568.1176470588235,8.72853236317016,0,3.2,0.6511627906976745,2552.0546875,1602.3724543986468,32.169908772759484,20.106192982974676,256.0,804.247719318987,949.6822331013532,47.23331930144686,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
14,0,732,398.5128205128205,602.8461538461538,9.310941436147024,1,3.2,0.6521739130434783,3100.09033203125,1472.618777385056,32.169908772759484,20.106192982974676,256.0,804.247719318987,1627.471554646194,80.94379458231045,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
