,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
61,0,204,527.0555555555555,946.7222222222222,7.513273193408434,1,3.2,0.7804878048780488,6697.681640625,2007.5325204670055,32.169908772759484,20.106192982974676,256.0,804.247719318987,4690.149120157995,233.2688800972652,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
63,0,210,537.4,818.0888888888888,8.955335808437654,1,3.7,0.7647058823529411,7829.57373046875,3097.2316164404156,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4732.342114028334,203.56098374312413,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
64,0,214,540.2,943.9555555555555,8.323233499845673,1,4.0,0.7090909090909091,9924.6298828125,2452.6980552055497,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7471.93182760695,297.2987212023264,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
69,0,248,597.1632653061224,784.469387755102,8.68941047324841,1,4.0,0.75,8087.29296875,3031.4394032932073,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,5055.853565456793,201.16602162280802,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
0,0,3,172.69767441860466,714.6511627906976,8.940209387270704,2,4.2,0.7241379310344828,8519.9755859375,2853.8851906585696,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,5666.09039527893,214.71102247956023,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
1,0,12,209.0909090909091,756.9090909090909,8.273576449548958,2,3.2,0.6666666666666666,7095.26904296875,1706.6099781654218,32.169908772759484,20.106192982974676,256.0,804.247719318987,5388.659064803328,268.0099146251249,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
4,0,17,226.90322580645162,765.258064516129,6.479490112685244,2,3.0,0.6666666666666666,5405.8486328125,1477.4683321247435,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3928.3803006877565,208.4070477330942,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
5,0,21,233.2941176470588,775.0882352941177,8.684701592866567,2,3.2,0.6904761904761905,6683.40234375,1999.6633429718017,32.169908772759484,20.106192982974676,256.0,804.247719318987,4683.739000778198,232.95006691442026,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
7,0,25,247.6888888888889,741.4,9.106184042276766,2,3.2,0.673469387755102,7158.28369140625,2116.174747519791,32.169908772759484,20.106192982974676,256.0,804.247719318987,5042.108943886459,250.7739256335581,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
10,0,30,254.21428571428572,654.4285714285714,8.112968678350713,2,3.7,0.8125,8647.869140625,2487.4385066896675,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6160.4306339353325,264.98999647717477,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
11,0,34,260.1081081081081,703.4459459459459,13.720699256346768,2,5.0,0.6666666666666666,14125.3134765625,5274.202665666639,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,8851.110810895862,281.7396074816381,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
12,0,52,292.29411764705884,665.364705882353,13.604145136072754,2,5.1000000000000005,0.7058823529411765,17240.310546875,4927.976757924855,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,12312.333788950145,384.22917323701574,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
16,0,74,332.03225806451616,803.5483870967741,6.953852695930885,2,3.0,0.7647058823529411,5696.2236328125,1831.0242748511955,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3865.1993579613045,205.05519461838728,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
17,0,77,344.1698113207547,650.0,10.773132929037036,2,4.300000000000001,0.7014925373134329,12766.9765625,3190.679519601315,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,9576.297042898685,354.4453513706106,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
18,0,78,343.7173913043478,839.804347826087,8.861233463176514,2,3.2,0.6938775510204082,7465.0107421875,2092.551151624527,32.169908772759484,20.106192982974676,256.0,804.247719318987,5372.459590562973,267.2042188748617,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
19,0,79,344.1707317073171,906.0731707317074,9.856073192229461,2,3.2,0.6595744680851063,5724.0810546875,1932.4729255488517,32.169908772759484,20.106192982974676,256.0,804.247719318987,3791.608129138648,188.57911750619667,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
21,0,87,361.075,825.15,8.777802613930914,2,3.7,0.6666666666666666,6432.8984375,2914.0064429193735,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3518.8919945806265,151.3646094983799,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
23,0,99,385.69117647058823,843.3088235294117,12.512072171753793,2,5.1000000000000005,0.6526315789473685,13759.01953125,4965.457681896724,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,8793.561849353275,274.4193795507612,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
26,0,108,404.1818181818182,883.6818181818181,11.378421722865541,2,4.5,0.7088607594936709,11889.162109375,3840.4262433850768,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,8048.735865989924,284.66579971407185,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
27,0,109,405.6363636363636,842.5090909090909,9.814457354265077,2,4.5,0.7464788732394366,11530.55859375,4151.380092424303,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,7379.178501325697,260.9850520985397,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
31,0,117,412.78125,893.625,7.190210314072075,2,3.2,0.6829268292682927,6391.6142578125,3513.9627341011164,32.169908772759484,20.106192982974676,256.0,804.247719318987,2877.6515237113836,143.12264515455973,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
32,0,121,417.85714285714283,712.4642857142857,10.481032745007598,2,4.0,0.6666666666666666,9300.6826171875,2901.030096679926,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,6399.652520507574,254.63408317732188,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
33,0,124,421.375,822.9375,7.225031919900171,2,2.9000000000000004,0.6764705882352942,5556.93115234375,1803.46451666113,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3753.46663568262,205.99405820668798,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
35,0,130,433.05405405405406,667.8918918918919,10.922681320518615,2,5.1000000000000005,0.7717391304347826,17288.5390625,4631.081286989227,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,12657.457775510773,394.9994062646049,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
38,0,140,448.0,619.6888888888889,11.681782002796052,2,5.4,0.7314814814814815,19344.7890625,6819.940962911696,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,12524.848099588304,369.1465715786315,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
39,0,144,452.31325301204816,608.7469879518072,13.370395499003603,2,5.0,0.7083333333333334,16391.904296875,4437.886832828744,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,11954.017464046256,380.508193841961,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
40,0,152,461.96610169491527,787.271186440678,10.574481100961204,2,4.5,0.6623376623376623,11630.5947265625,4018.456869482696,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,7612.137857079804,269.2243038780441,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
42,0,155,463.25,667.3888888888889,8.106033064061158,2,3.2,0.7804878048780488,7680.17724609375,2215.4238244628905,32.169908772759484,20.106192982974676,256.0,804.247719318987,5464.7534216308595,271.7945374471562,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
46,0,164,487.2096774193548,720.983870967742,10.360296654561417,2,4.5,0.7466666666666667,13121.8984375,4760.960329808593,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,8360.938107691407,295.7076952721078,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
47,0,166,492.7922077922078,586.5584415584416,12.324652109286925,2,4.5,0.7176470588235294,14493.791015625,2649.5646411741245,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,11844.226374450875,418.90381657627887,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
52,0,179,508.2686567164179,897.0895522388059,12.302917313709594,2,4.5,0.7,11204.5654296875,4273.2250471803545,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,6931.3403825071455,245.14601869521798,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
53,0,181,507.4117647058824,803.8627450980392,9.718479628126968,2,4.0,0.6949152542372882,7850.080078125,3152.978225507736,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,4697.101852617264,186.8917445125342,Abi2-dPRD/tirf/250319_pMW167_latb_tirf_1-1_SIR.tif
