,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
17,0,106,259.3225806451613,594.258064516129,7.843610549655249,1,3.2,0.7,9748.921875,2646.6266109436983,32.169908772759484,20.106192982974676,256.0,804.247719318987,7102.295264056302,353.23918705397455,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
18,0,115,267.4651162790698,567.8139534883721,8.531846872171991,1,3.7,0.7254901960784313,12873.462890625,3097.3838585570456,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9776.079032067955,420.5165681109856,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
24,0,146,285.7671232876712,420.52054794520546,11.811466798068203,1,4.300000000000001,0.717948717948718,22033.4609375,3310.6027697700265,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,18722.858167729974,692.9849828378352,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
32,0,188,304.0625,617.21875,6.97713334832476,1,3.2,0.8648648648648649,10959.4150390625,2670.191760155857,32.169908772759484,20.106192982974676,256.0,804.247719318987,8289.223278906644,412.2721435095003,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
33,0,191,306.75757575757575,650.3181818181819,10.94085010174088,1,4.5,0.6875,17712.349609375,4034.0337954783445,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,13678.315813896656,483.77146110082094,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
34,0,196,309.1296296296296,508.74074074074076,9.33846082519776,1,4.300000000000001,0.7692307692307693,16266.33203125,5814.908844124079,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,10451.423187125922,386.83620059914915,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
35,0,199,310.7894736842105,481.60526315789474,10.97277547643224,1,4.5,0.7682926829268293,19431.625,4794.5176714570825,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,14637.107328542917,517.681774200936,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
37,0,206,314.1803278688525,497.27868852459017,10.692367260387993,1,4.300000000000001,0.7681159420289855,18212.9921875,6533.046176573784,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,11679.946010926216,432.3072424849702,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
42,0,237,333.1132075471698,476.79245283018867,10.063647523023459,1,4.2,0.6923076923076923,15731.0087890625,4580.093585294634,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11150.915203767865,422.55316063767265,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
43,0,239,333.4054054054054,464.27027027027026,13.432659954247494,1,4.300000000000001,0.6666666666666666,18610.91796875,5005.1374310684205,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,13605.78053768158,503.5877272547741,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
