,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
22,0,169,564.0392156862745,432.6764705882353,12.478989510474113,1,5.9,0.8189655172413793,11413.607421875,3037.397621044218,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,8376.209800830782,225.95172782661,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
24,0,174,569.1323529411765,468.70588235294116,10.065894663882984,1,4.5,0.7564102564102564,7444.59375,2260.832263260484,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,5183.761486739516,183.33805876088587,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
25,0,182,574.6627906976744,493.66279069767444,13.003722733236884,1,4.5,0.7816091954022989,8367.720703125,2278.8908159603925,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,6088.8298871646075,215.34830537509214,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
26,0,183,572.6944444444445,510.19444444444446,7.135737060172007,1,3.7,0.723404255319149,3946.296875,1570.4024519473317,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2375.8944230526686,102.19874099818891,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
31,0,213,589.1896551724138,424.63793103448273,10.55066727652244,1,4.300000000000001,0.676056338028169,6779.115234375,2436.8735150054754,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,4342.241719369525,160.71842645058382,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
33,0,227,593.8936170212766,462.3191489361702,13.313453020827001,1,5.7,0.6956521739130435,10569.6142578125,2857.1324804967644,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,7712.481777315736,215.34729795894134,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
38,0,258,611.2142857142857,530.9714285714285,11.667808132736443,1,4.300000000000001,0.7236842105263158,7035.15283203125,1984.6397838044165,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,5050.513048226833,186.9335155291666,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
41,0,274,621.4054054054054,426.02702702702703,9.327454034099004,1,3.7,0.7083333333333334,5069.95166015625,1676.9772625677288,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3392.9743975885212,145.94828301634027,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
56,0,391,716.75,479.5,8.630735796764753,1,2.9000000000000004,0.6944444444444444,3078.78857421875,770.6900108270347,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2308.0985633917153,126.67079155417026,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
10,0,91,521.741935483871,479.7096774193548,6.813986779632251,2,3.2,0.6585365853658537,3916.38134765625,1418.132376068458,32.169908772759484,20.106192982974676,256.0,804.247719318987,2498.248971587792,124.25271028201284,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
15,0,110,539.5760869565217,581.5652173913044,13.59622562823545,2,5.7,0.7079646017699115,8876.8701171875,2537.9074815696476,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,6338.962635617852,176.99600658480878,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
19,0,142,555.7209302325581,362.6279069767442,9.876629486155654,2,3.2,0.7021276595744681,4852.39501953125,1397.952964766957,32.169908772759484,20.106192982974676,256.0,804.247719318987,3454.442054764293,171.8098527000816,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
20,0,155,565.0537634408602,433.3763440860215,12.6991772696692,2,5.7,0.8130841121495327,9429.212890625,3112.5353457272054,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,6316.677544897795,176.373764068081,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
21,0,160,565.4150943396227,465.6792452830189,8.615374482731465,2,4.300000000000001,0.78125,6084.95654296875,2001.8836078175905,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,4083.0729351511595,151.1258699148932,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
22,0,171,575.8217821782179,496.38613861386136,13.918393680209796,2,5.4,0.6923076923076923,9931.2578125,2874.8096578547365,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,7056.4481546452635,207.97566749694016,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
25,0,185,580.5277777777778,561.1388888888889,7.534574256900802,2,3.7,0.723404255319149,3774.0009765625,1631.8505087222904,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2142.15046784021,92.14427994686096,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
28,0,206,594.0235294117647,463.4470588235294,11.317662799741102,2,5.1000000000000005,0.7938144329896907,9166.8515625,2593.2653019301597,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,6573.58626056984,205.1409308256192,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
31,0,231,612.375,490.59375,14.080689000278689,2,5.4,0.7079646017699115,10553.6298828125,3244.036264656037,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,7309.593618156463,215.4366585782543,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
35,0,260,622.52,425.76,8.209148362174195,2,4.0,0.7368421052631579,6159.63232421875,1600.61791829139,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,4559.01440592736,181.397419582625,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
43,0,307,653.2647058823529,430.61764705882354,7.370750747781602,2,3.7,0.717391304347826,4649.82275390625,1837.365368605033,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2812.457385301217,120.97743110972864,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
13,0,120,542.7,438.475,8.489591444394586,3,3.2,0.6739130434782609,3569.03076171875,1253.1786074430263,32.169908772759484,20.106192982974676,256.0,804.247719318987,2315.8521542757235,115.18103681968626,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
14,0,123,545.5961538461538,369.15384615384613,11.046179982862354,3,4.0,0.6833333333333333,4636.4970703125,1647.4326124483346,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2989.0644578641654,118.93109592234457,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
18,0,152,564.0,433.36708860759495,11.355529798230922,3,5.1000000000000005,0.7684210526315789,8443.0234375,2655.10858201921,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,5787.91485548079,180.62259989113346,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
19,0,161,566.5090909090909,465.54545454545456,11.615750447653689,3,4.0,0.6774193548387096,6567.4990234375,1592.6409922639282,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,4974.858031173571,197.94331171042205,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
20,0,167,574.1449275362319,492.94202898550725,10.149939354467898,3,4.5,0.7692307692307693,6836.88818359375,2179.6208727099,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4657.26731088385,164.717136406103,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
25,0,198,588.425,424.175,8.41655560588804,3,3.2,0.75,3839.761474609375,1534.776091528833,32.169908772759484,20.106192982974676,256.0,804.247719318987,2304.9853830805423,114.64056795994821,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
26,0,200,591.6,466.95238095238096,13.595553747160112,3,5.4,0.6833333333333333,9387.46484375,2700.7739506877583,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,6686.690893062241,197.07776084415107,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
29,0,226,609.8170731707318,531.4024390243902,12.28690016885191,3,5.0,0.7340425531914894,8086.9755859375,2635.046703844964,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,5451.928882092536,173.54028619409962,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
30,0,229,612.2083333333334,491.8020833333333,14.326542916126744,3,5.1000000000000005,0.6818181818181818,9847.0732421875,2703.2056156641247,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,7143.867626523375,222.937616775561,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
33,0,246,621.2456140350877,425.42105263157896,9.547434806222721,3,4.300000000000001,0.7611940298507462,6301.15234375,1897.146719987318,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,4404.005623762682,163.00448009914805,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
35,0,255,625.7833333333333,634.8666666666667,9.68922643304236,3,4.2,0.6956521739130435,5521.28564453125,1677.6951730618625,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3843.5904714693875,145.64914827506226,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
40,0,291,652.5641025641025,501.0,9.632460865798508,3,4.0,0.660377358490566,4745.4619140625,1788.5732663047966,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2956.8886477577034,117.65086111573717,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
41,0,294,654.2222222222222,548.5277777777778,8.944808829371865,3,3.2,0.6590909090909091,3363.37646484375,1253.394474938661,32.169908772759484,20.106192982974676,256.0,804.247719318987,2109.981989905089,104.94189485258391,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
42,0,313,667.1521739130435,625.1304347826087,8.571786146818056,3,3.7,0.82,4187.6201171875,1695.358506988222,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2492.261610199278,107.20425803821124,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
44,0,328,677.0185185185185,597.0185185185185,10.701432986254309,3,4.2,0.6567164179104478,5496.3154296875,1753.5556936387716,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3742.7597360487284,141.8282649517792,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
45,0,335,684.6833333333333,455.31666666666666,18.183667545007996,3,5.9,0.6838235294117647,11066.6640625,2611.8784886631365,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,8454.785573836863,228.0713418403701,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
3,0,45,472.45454545454544,552.969696969697,8.524180596789957,4,3.0,0.6756756756756757,2666.6953125,877.9863894199208,28.274333882308138,18.84955592153876,240.0,753.9822368615504,1788.7089230800793,94.89395562025848,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
10,0,101,542.8235294117648,401.2549019607843,9.272233172929598,4,3.7,0.6842105263157895,5032.61328125,1583.1627683579923,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3449.4505128920077,148.3775946155775,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
14,0,127,555.8780487804878,362.3170731707317,8.542773174897558,4,3.2,0.7333333333333333,4610.75390625,1284.8122977035212,32.169908772759484,20.106192982974676,256.0,804.247719318987,3325.941608546479,165.41876482349429,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
15,0,134,563.9239130434783,433.05434782608694,12.043198243545456,4,5.4,0.7339449541284404,8994.3828125,2799.8772956603766,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,6194.505516839623,182.57151352130407,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
22,0,204,609.1038961038961,531.4415584415584,13.101031657382636,4,5.0,0.6989247311827957,8756.041015625,2637.750898278058,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,6118.290117346942,194.75122308921163,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
24,0,221,622.3170731707318,425.2682926829268,9.628353635709185,4,4.2,0.6610169491525424,4555.14501953125,1863.7339574038983,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,2691.4110621273517,101.98842248328006,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
25,0,227,625.4423076923077,635.2692307692307,10.170824182254435,4,4.5,0.6575342465753424,6347.74267578125,2072.3644197558983,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4275.378256025351,151.2105740075648,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
27,0,232,625.6129032258065,462.0,8.128008128012192,4,3.2,0.7435897435897436,3844.17724609375,1314.853444300098,32.169908772759484,20.106192982974676,256.0,804.247719318987,2529.323801793652,125.79824554232657,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
33,0,284,669.0285714285715,625.6571428571428,9.088028330154083,4,3.2,0.6744186046511628,3044.0615234375,1215.0147746993603,32.169908772759484,20.106192982974676,256.0,804.247719318987,1829.0467487381397,90.96932225244838,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-1_SIR.tif
4,0,54,201.1891891891892,262.05405405405406,8.792437429820234,0,3.7,0.7083333333333334,4475.07958984375,1510.6123914465306,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2964.4671983972194,127.51611034018916,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
25,0,130,324.9,133.36666666666667,13.041621937417501,0,5.1000000000000005,0.6886792452830188,8942.208984375,2579.2801067848504,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,6362.92887759015,198.5669771393407,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
31,0,148,364.5609756097561,88.48780487804878,8.06128242484108,0,3.2,0.6956521739130435,4174.88916015625,1046.0077516590245,32.169908772759484,20.106192982974676,256.0,804.247719318987,3128.8814084972255,155.61779453458288,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
34,0,164,418.4642857142857,152.80357142857142,11.527400804947144,0,4.2,0.6865671641791045,5289.83984375,1625.4203949069233,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3664.4194488430767,138.85963543939388,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
1,0,57,189.08928571428572,308.7142857142857,10.707371975636427,1,4.2,0.6617647058823529,5184.9189453125,1821.1551745023207,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3363.7637708101793,127.46657893282699,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
11,0,118,283.2682926829268,182.5609756097561,8.80094455186764,1,3.7,0.6538461538461539,4426.86083984375,1450.8680907458067,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2975.9927490979435,128.01188016880442,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
13,0,123,292.71264367816093,152.66666666666666,13.377046785684927,1,5.4,0.719626168224299,8879.708984375,2985.566988780946,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,5894.141995594055,173.71885812672633,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
14,0,127,299.6744186046512,165.2093023255814,9.249070986149086,1,4.0,0.7358490566037735,4888.107421875,1930.0351743461192,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2958.072247528881,117.69795505429349,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
15,0,128,301.27777777777777,176.53703703703704,9.230288486853745,1,4.2,0.7903225806451613,4883.0146484375,1954.8539748068156,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,2928.1606736306844,110.95982032752798,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
16,0,129,305.43589743589746,139.10256410256412,9.175234673609921,1,3.7,0.68,4801.35009765625,1622.6322265662252,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3178.717871090025,136.73207077797935,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
20,0,151,325.1756756756757,135.24324324324326,12.024186893857102,1,5.1000000000000005,0.6632653061224489,8114.59130859375,2901.993754248172,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,5212.597554345578,162.66875825937709,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
22,0,159,338.9306930693069,167.58415841584159,13.989660403139597,1,5.4,0.7522123893805309,11503.677734375,2651.7989309042696,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,8851.87880347073,260.89264207828495,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
27,0,172,360.1621621621622,121.51351351351352,9.23088074674902,1,3.7,0.7083333333333334,3899.84423828125,1594.6952823605156,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2305.1489559207344,99.15563537781256,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
13,0,137,292.5151515151515,152.43939393939394,10.632263159302273,2,5.0,0.6896551724137931,6755.947265625,2326.5008151568472,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,4429.446450468153,140.99365955057132,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
15,0,145,299.6216216216216,164.48648648648648,8.720773684065431,2,3.7,0.673469387755102,4005.633056640625,1690.4327412709595,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2315.2003153696655,99.58799309162089,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
16,0,150,306.5581395348837,139.1860465116279,9.217879008299331,2,3.2,0.7021276595744681,4507.5869140625,1210.9901587821544,32.169908772759484,20.106192982974676,256.0,804.247719318987,3296.596755280346,163.95927155736572,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
19,0,163,325.0,135.02409638554218,11.830967424584722,2,5.1000000000000005,0.7551020408163265,8271.2958984375,2574.906330630519,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,5696.389567806981,177.76638382227182,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
21,0,171,338.7912087912088,167.92307692307693,12.296677349934932,2,5.0,0.7373737373737373,9117.416015625,2348.577267241627,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,6768.838748383373,215.45882915943437,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
28,0,209,435.52941176470586,156.47058823529412,8.906191972511998,2,3.2,0.6511627906976745,3731.242431640625,981.042905349629,32.169908772759484,20.106192982974676,256.0,804.247719318987,2750.199526290996,136.7837028431878,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
11,0,112,224.79661016949152,237.20338983050848,10.644087221041586,3,4.2,0.6571428571428571,4861.0263671875,1620.9369226688148,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3240.089444518685,122.78005979881479,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
18,0,147,278.3150684931507,205.05479452054794,12.19571247565787,3,5.1000000000000005,0.723404255319149,7150.544921875,2522.5609640517823,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,4627.983957823218,144.42480851716837,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
19,0,153,292.5421686746988,152.90361445783134,13.125609691571302,3,4.5,0.6888888888888889,6789.61669921875,1891.0616971586646,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4898.555002060086,173.25094279675383,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
21,0,162,304.9122807017544,138.7017543859649,9.60359788104986,3,4.5,0.7027027027027027,5733.44677734375,1972.1241515515744,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3761.3226257921756,133.029575212936,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
22,0,167,309.27868852459017,191.5737704918033,10.53554228806594,3,4.5,0.7105263157894737,5251.1279296875,2021.5281095154583,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3229.5998201720417,114.22372790868371,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
34,0,202,360.375,121.28125,8.133051344743395,3,3.0,0.6944444444444444,2927.84326171875,1077.1452617241443,28.274333882308138,18.84955592153876,240.0,753.9822368615504,1850.6979999946057,98.18257828980866,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
15,0,129,277.2151898734177,205.68354430379748,11.572008327815622,4,5.4,0.7777777777777778,7867.5869140625,3088.170035654306,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,4779.416878408194,140.86441135101856,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
16,0,142,292.38666666666666,152.38666666666666,11.394115876363468,4,4.5,0.7349397590361446,6545.90673828125,2036.1821549830959,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4509.724583298154,159.4988798699865,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
22,0,174,325.15714285714284,135.0142857142857,11.344902909967606,4,4.5,0.759493670886076,6088.46630859375,2013.6258152157068,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4074.840493378043,144.11800151825182,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
25,0,181,338.8125,168.16666666666666,12.069919782869817,4,5.9,0.7982456140350878,10609.693359375,3140.8401119607684,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,7468.853247414232,201.47540907693724,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
32,0,206,362.96153846153845,185.40384615384616,10.001211936862067,4,4.300000000000001,0.6617647058823529,4734.8564453125,2295.2912354832515,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,2439.5652098292485,90.29508421845156,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
38,0,231,415.3,152.225,8.855040840858907,4,3.7,0.7708333333333334,4500.7626953125,1461.4477692960122,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3039.314926016488,130.73567407797358,WAVE2_WT/tirf/250319_pMW6_latb_tirf_1-2_SIR.tif
