Distance_(microns),Gray_Value
0.000000,73.992
0.040000,115.210
0.080000,135.371
0.120000,91.868
0.160000,4.388
0.200000,95.170
0.240000,469.974
0.280000,560.305
0.320000,198.385
0.360000,3.424
0.400000,50.560
0.440000,127.429
0.480000,79.685
0.520000,100.767
